Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,L 2–4,Sunderland,Leicester City,Y,RW,90,0,1,0,0,1,0,0,0,0,3,0,5,0,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,L 0–2,Sunderland,Bournemouth,N,,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Home,L 1–4,Sunderland,Manchester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,L 0–3,Sunderland,Manchester Utd,Y,AM,45,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,L 0–1,Sunderland,West Brom,N,,30,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Home,W 3–0,Sunderland,Newcastle Utd,Y,AM,90,1,0,1,1,2,1,0,0,0,1,0,3,0,0,0,,,Match Report
2015-2016,2015-11-01,Sun,Premier League,Matchweek 11,Away,L 2–6,Sunderland,Everton,Y,LM,90,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,L 0–1,Sunderland,Southampton,Y,AM,90,0,0,0,0,2,0,1,0,1,0,0,5,1,0,0,,,Match Report
2015-2016,2015-11-23,Mon,Premier League,Matchweek 13,Away,W 1–0,Sunderland,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Home,W 2–0,Sunderland,Stoke City,N,,17,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,L 1–3,Sunderland,Arsenal,N,,24,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Home,L 0–1,Sunderland,Watford,N,,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
2015-2016,2015-12-19,Sat,Premier League,Matchweek 17,Away,L 1–3,Sunderland,Chelsea,N,,68,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,,,Match Report
2015-2016,2015-12-26,Sat,Premier League,Matchweek 18,Away,L 1–4,Sunderland,Manchester City,Y,CM,90,0,0,0,0,0,0,0,0,1,1,0,4,1,2,0,,,Match Report
2015-2016,2015-12-30,Wed,Premier League,Matchweek 19,Home,L 0–1,Sunderland,Liverpool,Y,FW,62,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,,,Match Report
2015-2016,2016-01-02,Sat,Premier League,Matchweek 20,Home,W 3–1,Sunderland,Aston Villa,Y,CM,88,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,,,Match Report
2015-2016,2016-01-13,Wed,Premier League,Matchweek 21,Away,W 4–2,Sunderland,Swansea City,Y,AM,90,0,1,0,0,1,0,0,0,1,0,1,2,1,1,0,,,Match Report
2015-2016,2016-01-16,Sat,Premier League,Matchweek 22,Away,L 1–4,Sunderland,Tottenham,Y,CM,90,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,,,Match Report
2015-2016,2016-01-23,Sat,Premier League,Matchweek 23,Home,D 1–1,Sunderland,Bournemouth,Y,AM,90,0,0,0,0,1,1,0,0,0,0,0,6,3,1,0,,,Match Report
2015-2016,2016-02-02,Tue,Premier League,Matchweek 24,Home,L 0–1,Sunderland,Manchester City,N,,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Away,D 2–2,Sunderland,Liverpool,N,,25,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,,,Match Report
