Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Home,L 0–1,Bournemouth,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,,,Match Report
2015-2016,2015-08-17,Mon,Premier League,Matchweek 2,Away,L 0–1,Bournemouth,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,2,2,0,7,6,2,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,W 4–3,Bournemouth,West Ham,Y,CB,90,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,D 1–1,Bournemouth,Leicester City,Y,CB,45,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Home,W 2–0,Bournemouth,Sunderland,Y,LB,90,0,0,0,0,0,0,0,0,2,2,0,8,5,1,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,L 1–2,Bournemouth,Stoke City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,D 1–1,Bournemouth,Watford,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,L 1–5,Bournemouth,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,6,1,3,0,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Home,L 1–5,Bournemouth,Tottenham,Y,LB,90,0,1,0,0,0,0,0,0,0,1,0,6,3,0,0,,,Match Report
2015-2016,2015-10-28,Wed,League Cup,Fourth round,Away,L 0–1,Bournemouth,Liverpool,Y,LB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-01,Sun,Premier League,Matchweek 11,Away,L 0–2,Bournemouth,Southampton,Y,LB,90,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,L 0–1,Bournemouth,Newcastle Utd,Y,LB,90,0,0,0,0,1,0,0,0,0,1,0,7,2,2,0,,,Match Report
2015-2016,2015-11-21,Sat,Premier League,Matchweek 13,Away,D 2–2,Bournemouth,Swansea City,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,,Match Report
