Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Championship,Matchweek 1,Away,L 0–2,QPR,Charlton Ath,Y,FW,85,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-15,Sat,Championship,Matchweek 2,Home,D 2–2,QPR,Cardiff City,Y,FW,68,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-19,Wed,Championship,Matchweek 3,Away,W 3–2,QPR,Wolves,Y,FW,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-22,Sat,Championship,Matchweek 4,Home,W 4–2,QPR,Rotherham Utd,Y,FW,90,2,1,1,1,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Championship,Matchweek 5,Away,W 1–0,QPR,Huddersfield,Y,FW,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-12,Sat,Championship,Matchweek 6,Home,L 1–2,QPR,Nott'ham Forest,Y,FW,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-16,Wed,Championship,Matchweek 7,Home,D 2–2,QPR,Blackburn,Y,FW,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-09-19,Sat,Championship,Matchweek 8,Away,D 1–1,QPR,Hull City,Y,FW,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-25,Fri,Championship,Matchweek 9,Away,L 0–4,QPR,Fulham,Y,FW,59,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-30,Fri,Championship,Matchweek 14,Away,L 0–1,QPR,Brentford,N,,27,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-03,Tue,Championship,Matchweek 15,Away,L 0–1,QPR,Derby County,Y,AM,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-11-07,Sat,Championship,Matchweek 16,Home,D 0–0,QPR,Preston,Y,FW,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-11-28,Sat,Championship,Matchweek 18,Home,W 1–0,QPR,Leeds United,N,,33,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-03,Thu,Championship,Matchweek 19,Away,W 1–0,QPR,Reading,N,,27,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-12,Sat,Championship,Matchweek 20,Home,D 0–0,QPR,Burnley,N,,30,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-15,Tue,Championship,Matchweek 21,Home,D 2–2,QPR,Brighton,Y,FW,90,2,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-23,Sat,Premier League,Matchweek 23,Away,W 1–0,Southampton,Manchester Utd,N,,12,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Home,W 1–0,Southampton,West Ham,N,,19,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Away,W 1–0,Southampton,Swansea City,N,,17,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,,,Match Report
2015-2016,2016-02-27,Sat,Premier League,Matchweek 27,Home,L 1–2,Southampton,Chelsea,Y,FW,78,0,0,0,0,2,0,0,0,0,3,1,1,1,0,0,,,Match Report
2015-2016,2016-03-01,Tue,Premier League,Matchweek 28,Away,L 0–2,Southampton,Bournemouth,Y,FW,59,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,Match Report
2015-2016,2016-04-03,Sun,Premier League,Matchweek 32,Away,L 0–1,Southampton,Leicester City,N,,18,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,,,Match Report
2015-2016,2016-04-09,Sat,Premier League,Matchweek 33,Home,W 3–1,Southampton,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-01,Sun,Premier League,Matchweek 36,Home,W 4–2,Southampton,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-08,Sun,Premier League,Matchweek 37,Away,W 2–1,Southampton,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-15,Sun,Premier League,Matchweek 38,Home,W 4–1,Southampton,Crystal Palace,N,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
