Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Home,W 1–0,Manchester Utd,Tottenham,Y,RB,80,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,,,Match Report
2015-2016,2015-08-14,Fri,Premier League,Matchweek 2,Away,W 1–0,Manchester Utd,Aston Villa,Y,RB,90,0,0,0,0,0,0,1,0,2,1,0,1,5,5,0,,,Match Report
2015-2016,2015-08-18,Tue,Champions Lg,Play-off Round,Home,W 3–1,eng Manchester Utd,be Club Brugge,Y,RB,90,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 0–0,Manchester Utd,Newcastle Utd,Y,RB,76,0,0,0,0,0,0,1,0,3,2,0,2,2,0,0,,,Match Report
2015-2016,2015-08-26,Wed,Champions Lg,Play-off Round,Away,W 4–0,eng Manchester Utd,be Club Brugge,Y,RB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Match Report
2015-2016,2015-08-30,Sun,Premier League,Matchweek 4,Away,L 1–2,Manchester Utd,Swansea City,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,,,Match Report
2015-2016,2015-09-03,Thu,Euro Qualifying,Group stage,Home,W 1–0,it Italy,mt Malta,Y,RB,90,0,0,0,0,1,0,0,0,0,1,0,6,3,4,0,0,0,Match Report
2015-2016,2015-09-06,Sun,Euro Qualifying,Group stage,Home,W 1–0,it Italy,bg Bulgaria,Y,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,2,2,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 3–1,Manchester Utd,Liverpool,Y,RB,90,0,0,0,0,0,0,1,0,2,1,0,1,3,3,0,,,Match Report
2015-2016,2015-09-15,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,nl PSV Eindhoven,Y,RB,90,0,0,0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Away,W 3–2,Manchester Utd,Southampton,Y,RB,45,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,W 3–0,Manchester Utd,Ipswich Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,W 3–0,Manchester Utd,Sunderland,Y,LB,90,0,0,0,0,0,0,0,0,0,2,0,2,3,3,0,,,Match Report
2015-2016,2015-09-30,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,de Wolfsburg,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,Match Report
2015-2016,2015-10-04,Sun,Premier League,Matchweek 8,Away,L 0–3,Manchester Utd,Arsenal,Y,LB,45,0,0,0,0,0,0,1,0,2,1,0,1,2,0,0,,,Match Report
2015-2016,2015-10-10,Sat,Euro Qualifying,Group stage,Away,W 3–1,it Italy,az Azerbaijan,Y,RB,90,1,0,0,0,1,1,0,0,1,1,0,1,3,2,0,0,0,Match Report
2015-2016,2015-10-13,Tue,Euro Qualifying,Group stage,Home,W 2–1,it Italy,no Norway,Y,DM,90,0,0,0,0,0,0,0,0,2,0,0,10,1,1,0,0,0,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,W 3–0,Manchester Utd,Everton,Y,RB,90,0,0,0,0,0,0,0,0,1,2,0,2,1,1,0,,,Match Report
