Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Home,W 4–2,Leicester City,Sunderland,Y,FW,90,0,0,0,0,2,0,0,0,1,4,0,0,1,2,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Away,W 2–1,Leicester City,West Ham,Y,FW,61,1,0,0,0,2,2,1,0,1,2,1,0,3,0,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 1–1,Leicester City,Tottenham,Y,FW,90,0,0,0,0,1,0,0,0,1,3,1,0,1,0,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,D 1–1,Leicester City,Bournemouth,N,,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2015-2016,2015-09-03,Thu,WCQ — AFC (M),Second round,Home,W 3–0,jp Japan,kh Cambodia,Y,,77,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-08,Tue,WCQ — AFC (M),Second round,Away,W 6–0,jp Japan,af Afghanistan,Y,,90,2,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-13,Sun,Premier League,Matchweek 5,Home,W 3–2,Leicester City,Aston Villa,Y,FW,45,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,D 2–2,Leicester City,Stoke City,Y,FW,63,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,L 2–5,Leicester City,Arsenal,Y,FW,45,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,W 2–1,Leicester City,Norwich City,Y,FW,69,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,,,Match Report
2015-2016,2015-10-08,Thu,WCQ — AFC (M),Second round,Away,W 3–0,jp Japan,sy Syria,Y,,84,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-13,Tue,Friendlies (M),Friendlies (M),Away,D 1–1,jp Japan,ir Iran,N,,26,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,D 2–2,Leicester City,Southampton,Y,FW,45,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,,,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,W 1–0,Leicester City,Crystal Palace,N,,28,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,,,Match Report
2015-2016,2015-10-27,Tue,League Cup,Fourth round,Away,L 1 (4)–1 (5),Leicester City,Hull City,Y,AM,64,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,W 3–2,Leicester City,West Brom,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,W 2–1,Leicester City,Watford,N,,45,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,,Match Report
2015-2016,2015-11-12,Thu,WCQ — AFC (M),Second round,Away,W 3–0,jp Japan,sg Singapore,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
