Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-07-30,Thu,Europa Lg,Third qualifying round,Home,W 3–0,fr Bordeaux,cy AEK Larnaca FC,Y,AM,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-06,Thu,Europa Lg,Third qualifying round,Away,W 1–0,fr Bordeaux,cy AEK Larnaca FC,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-09,Sun,Ligue 1,Matchweek 1,Home,L 1–2,Bordeaux,Reims,Y,DM,83,0,0,0,0,1,1,0,0,0,3,0,0,3,2,0,0,0,Match Report
2015-2016,2015-08-15,Sat,Ligue 1,Matchweek 2,Away,D 1–1,Bordeaux,Saint-Étienne,Y*,CM,90,1,0,0,0,2,1,0,0,0,1,0,6,3,1,0,0,0,Match Report
2015-2016,2015-08-20,Thu,Europa Lg,Play-off Round,Home,W 1–0,fr Bordeaux,kz FC Kairat,Y*,LW,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-23,Sun,Ligue 1,Matchweek 3,Away,D 0–0,Bordeaux,Lille,Y*,CM,72,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,Match Report
2015-2016,2015-08-27,Thu,Europa Lg,Play-off Round,Away,L 1–2,fr Bordeaux,kz FC Kairat,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-30,Sun,Ligue 1,Matchweek 4,Home,W 2–0,Bordeaux,Nantes,Y*,CM,90,0,0,0,0,4,1,0,0,0,3,0,1,0,2,0,0,0,Match Report
2015-2016,2015-09-05,Sat,Africa Cup of Nations qualification,Group stage,Away,W 2–0,sn Senegal,na Namibia,Y,,70,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-11,Fri,Ligue 1,Matchweek 5,Away,D 2–2,Bordeaux,Paris S-G,Y*,DM,76,1,0,0,0,3,1,2,1,4,1,0,0,1,3,0,0,0,Match Report
2015-2016,2015-09-17,Thu,Europa Lg,Group stage,Home,D 1–1,fr Bordeaux,eng Liverpool,Y*,DM,76,0,0,0,0,2,1,0,0,1,1,0,0,3,3,0,0,0,Match Report
2015-2016,2015-09-23,Wed,Ligue 1,Matchweek 7,Away,L 1–6,Bordeaux,Nice,Y*,DM,90,0,0,0,0,0,0,0,0,0,4,0,1,2,4,0,0,0,Match Report
