Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Home,L 1–3,Norwich City,Crystal Palace,Y,CM,53,0,0,0,0,2,0,1,0,3,1,0,0,1,0,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Away,W 3–1,Norwich City,Sunderland,Y,DM,90,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 1–1,Norwich City,Stoke City,Y,DM,90,0,0,0,0,1,0,1,0,2,0,0,0,3,4,0,,,Match Report
2015-2016,2015-08-30,Sun,Premier League,Matchweek 4,Away,L 0–3,Norwich City,Southampton,Y,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,,,Match Report
2015-2016,2015-09-03,Thu,Euro Qualifying,Group stage,Away,W 1–0,no Norway,bg Bulgaria,Y,CM,90,0,0,0,0,0,0,1,0,2,1,0,1,0,6,0,0,0,Match Report
2015-2016,2015-09-06,Sun,Euro Qualifying,Group stage,Home,W 2–0,no Norway,hr Croatia,Y,CM,90,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 3–1,Norwich City,Bournemouth,Y,DM,90,0,0,0,0,1,0,1,0,3,2,0,0,2,5,0,,,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Away,D 1–1,Norwich City,Liverpool,Y,DM,90,0,0,0,0,1,0,1,0,5,0,0,0,2,3,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,D 2–2,Norwich City,West Ham,Y,DM,90,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,L 1–2,Norwich City,Leicester City,Y,DM,90,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,Match Report
2015-2016,2015-10-10,Sat,Euro Qualifying,Group stage,Home,W 2–0,no Norway,mt Malta,Y,CM,90,1,0,0,0,2,2,0,0,1,0,0,1,0,4,0,0,0,Match Report
2015-2016,2015-10-13,Tue,Euro Qualifying,Group stage,Away,L 1–2,no Norway,it Italy,Y,DM,90,1,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,0,Match Report
2015-2016,2015-10-18,Sun,Premier League,Matchweek 9,Away,L 2–6,Norwich City,Newcastle Utd,Y,DM,61,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,L 0–1,Norwich City,West Brom,Y,DM,90,0,0,0,0,2,1,0,0,1,2,0,0,0,2,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,L 1–2,Norwich City,Manchester City,Y,DM,90,0,0,0,0,1,0,1,0,4,0,0,0,1,2,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,W 1–0,Norwich City,Swansea City,Y*,DM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2015-2016,2015-11-12,Thu,Euro Qualifying,Play-off Round,Home,L 0–1,no Norway,hu Hungary,Y,,90,0,0,0,0,2,0,1,0,3,2,0,2,0,1,0,0,0,Match Report
2015-2016,2015-11-15,Sun,Euro Qualifying,Play-off Round,Away,L 1–2,no Norway,hu Hungary,Y,,90,0,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,0,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,L 0–2,Norwich City,Watford,Y*,CM,90,0,0,0,0,0,0,1,0,1,1,0,0,2,4,0,,,Match Report
