Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Away,D 2–2,Stoke City,Tottenham,Y,AM,89,1,0,1,1,4,2,0,0,2,3,1,4,1,0,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,D 1–1,Stoke City,Norwich City,Y,DM,56,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Away,W 1 (8)–1 (7),Stoke City,Luton Town,Y,,95,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,L 0–1,Stoke City,West Brom,N,,23,0,0,0,0,3,1,0,0,1,2,1,1,0,0,0,,,Match Report
2015-2016,2015-09-05,Sat,Euro Qualifying,Group stage,Home,W 1–0,at Austria,md Moldova,Y,LM,90,0,0,0,0,2,0,0,0,3,3,1,2,1,2,0,0,0,Match Report
2015-2016,2015-09-08,Tue,Euro Qualifying,Group stage,Away,W 4–1,at Austria,se Sweden,Y,DM,87,0,0,0,0,2,1,0,0,3,3,0,0,1,1,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Away,L 0–2,Stoke City,Arsenal,Y,AM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Home,D 2–2,Stoke City,Leicester City,Y,AM,74,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Away,W 1–0,Stoke City,Fulham,N,,15,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,W 2–1,Stoke City,Bournemouth,Y,AM,90,0,1,0,0,1,0,0,0,2,0,1,3,1,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,W 1–0,Stoke City,Aston Villa,Y,AM,68,1,0,0,0,3,1,0,0,1,1,1,1,2,0,0,,,Match Report
2015-2016,2015-10-09,Fri,Euro Qualifying,Group stage,Away,W 3–2,at Austria,me Montenegro,Y,AM,90,1,0,0,0,6,2,0,0,0,2,1,0,1,2,0,0,0,Match Report
2015-2016,2015-10-12,Mon,Euro Qualifying,Group stage,Home,W 3–0,at Austria,li Liechtenstein,Y,AM,90,1,0,0,0,3,3,0,0,1,1,1,5,2,0,0,0,0,Match Report
2015-2016,2015-10-19,Mon,Premier League,Matchweek 9,Away,W 1–0,Stoke City,Swansea City,Y,AM,74,0,0,0,0,1,0,0,0,3,0,1,0,2,3,0,,,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,L 0–2,Stoke City,Watford,Y,AM,90,0,0,0,0,2,0,0,0,0,2,2,1,2,0,0,,,Match Report
2015-2016,2015-10-27,Tue,League Cup,Fourth round,Home,W 1 (5)–1 (4),Stoke City,Chelsea,Y,AM,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,D 0–0,Stoke City,Newcastle Utd,Y,AM,88,0,0,0,0,0,0,1,0,5,0,1,4,2,1,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,W 1–0,Stoke City,Chelsea,Y,AM,90,1,0,0,0,2,1,0,0,3,0,0,0,1,0,0,,,Match Report
2015-2016,2015-11-17,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,at Austria,ch Switzerland,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-21,Sat,Premier League,Matchweek 13,Away,W 1–0,Stoke City,Southampton,Y,AM,90,0,0,0,0,3,0,0,0,1,0,0,1,1,0,0,,,Match Report
2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Away,L 0–2,Stoke City,Sunderland,Y,AM,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,,,Match Report
2015-2016,2015-12-01,Tue,League Cup,Quarter-finals,Home,W 2–0,Stoke City,Sheffield Weds,Y,AM,87,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Home,W 2–0,Stoke City,Manchester City,Y,AM,90,2,0,0,0,5,2,0,0,1,0,2,1,0,5,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Away,D 0–0,Stoke City,West Ham,Y,AM,90,0,0,0,0,3,1,0,0,2,0,0,0,2,0,0,,,Match Report
2015-2016,2015-12-19,Sat,Premier League,Matchweek 17,Home,L 1–2,Stoke City,Crystal Palace,Y,AM,90,0,0,0,0,3,0,0,0,2,1,0,2,2,1,0,,,Match Report
2015-2016,2015-12-26,Sat,Premier League,Matchweek 18,Home,W 2–0,Stoke City,Manchester Utd,Y,AM,90,1,0,0,0,3,1,0,0,1,0,2,0,1,3,0,,,Match Report
2015-2016,2015-12-28,Mon,Premier League,Matchweek 19,Away,W 4–3,Stoke City,Everton,Y,AM,90,1,1,1,1,3,1,0,0,3,2,2,2,2,2,0,,,Match Report
2015-2016,2016-01-02,Sat,Premier League,Matchweek 20,Away,L 1–2,Stoke City,West Brom,Y,AM,90,0,0,0,0,1,1,1,0,3,0,1,2,0,1,0,,,Match Report
2015-2016,2016-01-05,Tue,League Cup,Semi-finals,Home,L 0–1,Stoke City,Liverpool,Y,AM,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-13,Wed,Premier League,Matchweek 21,Home,W 3–1,Stoke City,Norwich City,Y,AM,75,0,1,0,0,2,1,0,0,1,0,0,4,3,0,0,,,Match Report
2015-2016,2016-01-17,Sun,Premier League,Matchweek 22,Home,D 0–0,Stoke City,Arsenal,Y,AM,86,0,0,0,0,1,0,0,0,1,0,4,0,2,1,0,,,Match Report
2015-2016,2016-01-26,Tue,League Cup,Semi-finals,Away,D 1 (5)–0 (6),Stoke City,Liverpool,Y,AM,77,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-02,Tue,Premier League,Matchweek 24,Away,L 0–3,Stoke City,Manchester Utd,Y,AM,90,0,0,0,0,2,0,0,0,1,1,0,2,2,1,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Home,L 0–3,Stoke City,Everton,Y,AM,75,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,,,Match Report
2015-2016,2016-02-27,Sat,Premier League,Matchweek 27,Home,W 2–1,Stoke City,Aston Villa,Y,AM,88,2,0,1,1,4,2,0,0,2,1,1,5,0,3,0,,,Match Report
2015-2016,2016-03-02,Wed,Premier League,Matchweek 28,Home,W 1–0,Stoke City,Newcastle Utd,Y,AM,90,0,0,0,0,2,0,0,0,1,1,0,0,2,1,0,,,Match Report
2015-2016,2016-03-05,Sat,Premier League,Matchweek 29,Away,D 1–1,Stoke City,Chelsea,Y,AM,89,0,0,0,0,3,1,0,0,0,0,3,2,0,1,0,,,Match Report
2015-2016,2016-03-12,Sat,Premier League,Matchweek 30,Home,L 1–2,Stoke City,Southampton,Y,FW,90,1,0,0,0,3,2,0,0,3,0,0,3,2,0,0,,,Match Report
2015-2016,2016-03-19,Sat,Premier League,Matchweek 31,Away,W 2–1,Stoke City,Watford,Y,FW,83,0,0,0,0,3,1,0,0,4,3,3,2,1,0,0,,,Match Report
2015-2016,2016-03-26,Sat,Friendlies (M),Friendlies (M),Home,W 2–1,at Austria,al Albania,Y,,86,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-03-29,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,at Austria,tr Turkey,Y,AM,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-02,Sat,Premier League,Matchweek 32,Home,D 2–2,Stoke City,Swansea City,Y,FW,90,0,1,0,0,2,0,0,0,2,0,2,4,1,0,0,,,Match Report
2015-2016,2016-04-18,Mon,Premier League,Matchweek 34,Home,L 0–4,Stoke City,Tottenham,Y,AM,90,0,0,0,0,3,1,0,0,1,2,0,5,1,1,0,,,Match Report
2015-2016,2016-04-23,Sat,Premier League,Matchweek 35,Away,L 0–4,Stoke City,Manchester City,Y,AM,74,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,,,Match Report
2015-2016,2016-04-30,Sat,Premier League,Matchweek 36,Home,D 1–1,Stoke City,Sunderland,Y,FW,55,1,0,0,0,3,1,0,0,0,1,1,2,1,0,0,,,Match Report
2015-2016,2016-05-07,Sat,Premier League,Matchweek 37,Away,L 1–2,Stoke City,Crystal Palace,Y,FW,90,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,,,Match Report
2015-2016,2016-05-15,Sun,Premier League,Matchweek 38,Home,W 2–1,Stoke City,West Ham,Y,FW,90,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,,,Match Report
2015-2016,2016-05-31,Tue,Friendlies (M),Friendlies (M),Home,W 2–1,at Austria,mt Malta,Y,,45,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-06-04,Sat,Friendlies (M),Friendlies (M),Home,L 0–2,at Austria,nl Netherlands,Y,,67,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-06-14,Tue,UEFA Euro,Group stage,Home,L 0–2,at Austria,hu Hungary,Y,DM,90,0,0,0,0,1,1,0,0,1,2,0,3,0,1,0,0,0,Match Report
2015-2016,2016-06-18,Sat,UEFA Euro,Group stage,Away,D 0–0,at Austria,pt Portugal,Y,DM,90,0,0,0,0,0,0,0,0,2,1,1,1,2,1,0,0,0,Match Report
2015-2016,2016-06-22,Wed,UEFA Euro,Group stage,Away,L 1–2,at Austria,is Iceland,Y,AM,90,0,0,0,0,3,1,0,0,2,1,1,3,1,0,0,0,0,Match Report
