Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,L 0–1,Tottenham,Manchester Utd,Y,RB,90,0,0,0,0,1,1,0,0,0,2,0,0,8,5,1,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Home,D 2–2,Tottenham,Stoke City,Y,RB,90,0,0,0,0,0,0,1,0,1,4,0,2,2,3,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,D 1–1,Tottenham,Leicester City,Y,LB,90,0,0,0,0,1,1,0,0,0,1,0,4,0,2,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,D 0–0,Tottenham,Everton,Y,LB,90,0,0,0,0,0,0,0,0,2,3,0,4,1,2,0,,,Match Report
2015-2016,2015-09-13,Sun,Premier League,Matchweek 5,Away,W 1–0,Tottenham,Sunderland,Y,RB,90,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,,,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Home,W 1–0,Tottenham,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,5,3,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,L 1–2,Tottenham,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,W 4–1,Tottenham,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,,,Match Report
2015-2016,2015-10-04,Sun,Premier League,Matchweek 8,Away,D 2–2,Tottenham,Swansea City,Y,RB,90,0,0,0,0,0,0,1,0,3,1,0,4,5,1,0,,,Match Report
2015-2016,2015-10-09,Fri,Euro Qualifying,Group stage,Home,W 2–0,eng England,ee Estonia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-12,Mon,Euro Qualifying,Group stage,Away,W 3–0,eng England,lt Lithuania,Y,RB,90,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Home,D 0–0,Tottenham,Liverpool,Y,RB,90,0,0,0,0,2,1,0,0,1,1,0,1,2,2,0,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Away,W 5–1,Tottenham,Bournemouth,Y,RB,81,0,0,0,0,0,0,0,0,1,1,0,0,4,4,0,,,Match Report
2015-2016,2015-11-02,Mon,Premier League,Matchweek 11,Home,W 3–1,Tottenham,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,3,4,0,,,Match Report
2015-2016,2015-11-08,Sun,Premier League,Matchweek 12,Away,D 1–1,Tottenham,Arsenal,Y,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,,,Match Report
2015-2016,2015-11-13,Fri,Friendlies (M),Friendlies (M),Away,L 0–2,eng England,es Spain,Y,RB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-17,Tue,Friendlies (M),Friendlies (M),Home,W 2–0,eng England,fr France,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-22,Sun,Premier League,Matchweek 13,Home,W 4–1,Tottenham,West Ham,Y,RB,90,1,0,0,0,1,1,1,0,3,1,0,4,1,5,0,,,Match Report
2015-2016,2015-11-29,Sun,Premier League,Matchweek 14,Home,D 0–0,Tottenham,Chelsea,Y,RB,90,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,D 1–1,Tottenham,West Brom,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Match Report
2015-2016,2015-12-13,Sun,Premier League,Matchweek 16,Home,L 1–2,Tottenham,Newcastle Utd,Y,RB,90,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,,,Match Report
