Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Away,L 0–3,West Brom,Norwich City,Y,,90,0,0,0,0,,,1,0,,,,,,,1,,,Match Report
2015-2016,2016-01-02,Sat,Premier League,Matchweek 20,Home,W 2–1,West Brom,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-01-19,Tue,FA Cup,Third round,Away,W 1–0,West Brom,Bristol City,N,,74,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-23,Sat,Premier League,Matchweek 23,Home,D 0–0,West Brom,Aston Villa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-01-30,Sat,FA Cup,Fourth round,Home,D 2–2,West Brom,P'borough Utd,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Away,L 0–1,West Brom,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-02-10,Wed,FA Cup,Fourth round,Away,W 1 (4)–1 (3),West Brom,P'borough Utd,N,,102,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Away,W 1–0,West Brom,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-02-20,Sat,FA Cup,Fifth round,Away,L 1–3,West Brom,Reading,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-03-06,Sun,Premier League,Matchweek 29,Home,W 1–0,West Brom,Manchester Utd,N,,36,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,,,Match Report
