Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-09-12,Sat,Championship,Matchweek 6,Away,D 1–1,Brentford,Leeds United,N,,5,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-15,Tue,Championship,Matchweek 7,Away,L 1–3,Brentford,Middlesbrough,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-19,Sat,Championship,Matchweek 8,Home,W 2–1,Brentford,Preston,N,,29,0,1,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Championship,Matchweek 9,Home,L 1–2,Brentford,Sheffield Weds,N,,17,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-29,Tue,Championship,Matchweek 3,Home,L 0–2,Brentford,Birmingham City,N,,21,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-03,Sat,Championship,Matchweek 10,Away,L 0–2,Brentford,Derby County,N,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-17,Sat,Championship,Matchweek 11,Home,W 2–1,Brentford,Rotherham Utd,Y,AM,69,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-21,Wed,Championship,Matchweek 12,Away,W 2–0,Brentford,Wolves,N,,19,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-24,Sat,Championship,Matchweek 13,Away,W 3–0,Brentford,Charlton Ath,N,,1,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-30,Fri,Championship,Matchweek 14,Home,W 1–0,Brentford,QPR,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-03,Tue,Championship,Matchweek 15,Home,L 0–2,Brentford,Hull City,N,,18,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-07,Sat,Championship,Matchweek 16,Away,D 1–1,Brentford,Blackburn,N,,1,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-21,Sat,Championship,Matchweek 17,Home,W 2–1,Brentford,Nott'ham Forest,N,,30,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-30,Mon,Championship,Matchweek 18,Away,D 1–1,Brentford,Bolton,N,,22,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-05,Sat,Championship,Matchweek 19,Home,W 2–0,Brentford,MK Dons,Y,DM,67,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-12,Sat,Championship,Matchweek 20,Away,D 2–2,Brentford,Fulham,Y,AM,66,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-12-19,Sat,Championship,Matchweek 22,Home,W 4–2,Brentford,Huddersfield,Y,AM,58,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-26,Sat,Championship,Matchweek 23,Home,D 0–0,Brentford,Brighton,Y,AM,76,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-28,Mon,Championship,Matchweek 24,Away,W 2–1,Brentford,Reading,N,,31,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-02,Sat,Championship,Matchweek 25,Away,L 1–2,Brentford,Birmingham City,Y,AM,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-09,Sat,FA Cup,Third round,Home,L 0–1,Brentford,Walsall,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-12,Tue,Championship,Matchweek 26,Home,L 0–1,Brentford,Middlesbrough,N,,27,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-15,Fri,Championship,Matchweek 27,Home,L 1–3,Brentford,Burnley,Y,CM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-23,Sat,Championship,Matchweek 28,Away,W 3–1,Brentford,Preston,N,,12,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-05,Fri,Championship,Matchweek 30,Away,L 0–3,Brentford,Brighton,N,,30,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-13,Sat,Championship,Matchweek 31,Away,L 0–4,Brentford,Sheffield Weds,Y,AM,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-20,Sat,Championship,Matchweek 32,Home,L 1–3,Brentford,Derby County,N,,3,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-23,Tue,Championship,Matchweek 33,Home,W 3–0,Brentford,Wolves,Y,CM,76,1,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-27,Sat,Championship,Matchweek 34,Away,L 1–2,Brentford,Rotherham Utd,Y,AM,83,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-03-05,Sat,Championship,Matchweek 35,Home,L 1–2,Brentford,Charlton Ath,Y,AM,71,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2016-03-12,Sat,Championship,Matchweek 37,Away,L 0–3,Brentford,QPR,Y,FW,64,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2016-03-19,Sat,Championship,Matchweek 38,Home,L 0–1,Brentford,Blackburn,N,,21,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-02,Sat,Championship,Matchweek 39,Away,W 3–0,Brentford,Nott'ham Forest,N,,20,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-05,Tue,Championship,Matchweek 40,Home,W 3–1,Brentford,Bolton,N,,21,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-09,Sat,Championship,Matchweek 41,Away,W 3–1,Brentford,Ipswich Town,Y,DM,74,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-16,Sat,Championship,Matchweek 42,Home,D 1–1,Brentford,Bristol City,Y,AM,84,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-19,Tue,Championship,Matchweek 43,Home,W 2–1,Brentford,Cardiff City,N,,23,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-23,Sat,Championship,Matchweek 44,Away,W 4–1,Brentford,MK Dons,Y,AM,77,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-26,Tue,Championship,Matchweek 36,Away,L 0–2,Brentford,Hull City,Y,FW,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-30,Sat,Championship,Matchweek 45,Home,W 3–0,Brentford,Fulham,Y,FW,90,0,1,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2016-05-07,Sat,Championship,Matchweek 46,Away,W 5–1,Brentford,Huddersfield,Y,CM,69,1,1,0,0,,,0,0,,,,,,,0,,,Match Report
