Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,D 1–1,Tottenham,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-17,Thu,Europa Lg,Group stage,Home,W 3–1,eng Tottenham,az Qarabağ FK,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-22,Thu,Europa Lg,Group stage,Away,L 1–2,eng Tottenham,be Anderlecht,N,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Away,W 5–1,Tottenham,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-11-02,Mon,Premier League,Matchweek 11,Home,W 3–1,Tottenham,Aston Villa,N,,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,Match Report
2015-2016,2015-11-05,Thu,Europa Lg,Group stage,Home,W 2–1,eng Tottenham,be Anderlecht,N,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2015-11-08,Sun,Premier League,Matchweek 12,Away,D 1–1,Tottenham,Arsenal,N,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2015-11-22,Sun,Premier League,Matchweek 13,Home,W 4–1,Tottenham,West Ham,N,,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2015-2016,2015-11-26,Thu,Europa Lg,Group stage,Away,W 1–0,eng Tottenham,az Qarabağ FK,N,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2015-11-29,Sun,Premier League,Matchweek 14,Home,D 0–0,Tottenham,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,D 1–1,Tottenham,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-12-10,Thu,Europa Lg,Group stage,Home,W 4–1,eng Tottenham,fr Monaco,Y,AM,90,0,0,0,0,4,2,0,0,3,0,0,0,3,1,0,0,0,Match Report
2015-2016,2015-12-13,Sun,Premier League,Matchweek 16,Home,L 1–2,Tottenham,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-01-03,Sun,Premier League,Matchweek 20,Away,D 1–1,Tottenham,Everton,N,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
2015-2016,2016-01-10,Sun,FA Cup,Third round,Home,D 2–2,Tottenham,Leicester City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-13,Wed,Premier League,Matchweek 21,Home,L 0–1,Tottenham,Leicester City,N,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
2015-2016,2016-01-16,Sat,Premier League,Matchweek 22,Home,W 4–1,Tottenham,Sunderland,N,,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
2015-2016,2016-01-20,Wed,FA Cup,Third round,Away,W 2–0,Tottenham,Leicester City,N,,18,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-30,Sat,FA Cup,Fourth round,Away,W 4–1,Tottenham,Colchester Utd,N,,15,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-18,Thu,Europa Lg,Round of 32,Away,D 1–1,eng Tottenham,it Fiorentina,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-02-21,Sun,FA Cup,Fifth round,Home,L 0–1,Tottenham,Crystal Palace,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-25,Thu,Europa Lg,Round of 32,Home,W 3–0,eng Tottenham,it Fiorentina,N,,14,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Match Report
2015-2016,2016-02-28,Sun,Premier League,Matchweek 27,Home,W 2–1,Tottenham,Swansea City,N,,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
2015-2016,2016-03-02,Wed,Premier League,Matchweek 28,Away,L 0–1,Tottenham,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-03-10,Thu,Europa Lg,Round of 16,Away,L 0–3,eng Tottenham,de Dortmund,Y,AM,90,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,0,0,Match Report
2015-2016,2016-03-17,Thu,Europa Lg,Round of 16,Home,L 1–2,eng Tottenham,de Dortmund,N,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2016-04-02,Sat,Premier League,Matchweek 32,Away,D 1–1,Tottenham,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-15,Sun,Premier League,Matchweek 38,Away,L 1–5,Tottenham,Newcastle Utd,N,,45,0,0,0,0,1,1,0,0,0,0,0,1,3,0,0,,,Match Report
