Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-07-28,Tue,Champions Lg,Third qualifying round,Away,W 3–1,fr Monaco,ch Young Boys,Y,FW,83,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-04,Tue,Champions Lg,Third qualifying round,Home,W 4–0,fr Monaco,ch Young Boys,Y,FW,70,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-08,Sat,Ligue 1,Matchweek 1,Away,W 2–1,Monaco,Nice,Y,FW,71,0,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,Match Report
2015-2016,2015-08-14,Fri,Ligue 1,Matchweek 2,Home,D 0–0,Monaco,Lille,N,,41,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Match Report
2015-2016,2015-08-19,Wed,Champions Lg,Play-off Round,Away,L 1–3,fr Monaco,es Valencia,Y,FW,90,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,Match Report
2015-2016,2015-08-22,Sat,Ligue 1,Matchweek 3,Away,D 1–1,Monaco,Toulouse,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-25,Tue,Champions Lg,Play-off Round,Home,W 2–1,fr Monaco,es Valencia,Y,FW,90,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,Match Report
2015-2016,2015-08-30,Sun,Ligue 1,Matchweek 4,Home,L 0–3,Monaco,Paris S-G,Y,FW,90,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,Match Report
2015-2016,2015-09-04,Fri,Friendlies (M),Friendlies (M),Away,W 1–0,fr France,pt Portugal,N,,17,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-07,Mon,Friendlies (M),Friendlies (M),Home,W 2–1,fr France,rs Serbia,N,,15,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 3–1,Manchester Utd,Liverpool,N,,26,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,,,Match Report
2015-2016,2015-09-15,Tue,Champions Lg,Group stage,Away,L 1–2,eng Manchester Utd,nl PSV Eindhoven,Y,FW,90,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Away,W 3–2,Manchester Utd,Southampton,Y,FW,90,2,0,0,0,3,2,0,0,2,2,1,0,0,1,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,W 3–0,Manchester Utd,Ipswich Town,N,,21,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,W 3–0,Manchester Utd,Sunderland,Y,FW,90,0,0,0,0,1,0,0,0,1,4,0,2,0,0,0,,,Match Report
2015-2016,2015-09-30,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,de Wolfsburg,Y,FW,90,0,0,0,0,2,0,0,0,2,3,2,1,0,0,0,0,0,Match Report
2015-2016,2015-10-04,Sun,Premier League,Matchweek 8,Away,L 0–3,Manchester Utd,Arsenal,Y,FW,90,0,0,0,0,1,1,0,0,2,1,2,1,1,0,0,,,Match Report
2015-2016,2015-10-08,Thu,Friendlies (M),Friendlies (M),Home,W 4–0,fr France,am Armenia,N,,28,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-11,Sun,Friendlies (M),Friendlies (M),Away,W 2–1,fr France,dk Denmark,Y,FW,87,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
