Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-09,Sun,Premier League,Matchweek 1,Home,D 2–2,Newcastle Utd,Southampton,Y,AM,80,1,0,0,0,2,1,0,0,2,3,0,4,0,0,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Away,L 0–2,Newcastle Utd,Swansea City,Y,AM,90,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Away,D 0–0,Newcastle Utd,Manchester Utd,Y,AM,90,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 4–1,Newcastle Utd,Northampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,L 0–1,Newcastle Utd,Arsenal,Y,AM,90,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,,,Match Report
2015-2016,2015-09-03,Thu,Euro Qualifying,Group stage,Home,L 0–1,nl Netherlands,is Iceland,Y,DM,79,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0,0,Match Report
2015-2016,2015-09-06,Sun,Euro Qualifying,Group stage,Away,L 0–3,nl Netherlands,tr Turkey,N,,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2015-09-14,Mon,Premier League,Matchweek 5,Away,L 0–2,Newcastle Utd,West Ham,Y,AM,78,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Home,L 1–2,Newcastle Utd,Watford,Y,DM,90,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,L 0–1,Newcastle Utd,Sheffield Weds,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,D 2–2,Newcastle Utd,Chelsea,Y,AM,90,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,L 1–6,Newcastle Utd,Manchester City,Y,CM,90,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,,,Match Report
2015-2016,2015-10-10,Sat,Euro Qualifying,Group stage,Away,W 2–1,nl Netherlands,kz Kazakhstan,Y,CM,90,1,0,0,0,3,1,0,0,0,1,0,1,0,1,0,0,0,Match Report
2015-2016,2015-10-13,Tue,Euro Qualifying,Group stage,Home,L 2–3,nl Netherlands,cz Czech Republic,Y,CM,90,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,Match Report
2015-2016,2015-10-18,Sun,Premier League,Matchweek 9,Home,W 6–2,Newcastle Utd,Norwich City,Y,AM,90,4,0,0,0,5,4,0,0,1,3,0,1,0,2,0,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Away,L 0–3,Newcastle Utd,Sunderland,Y,LM,90,0,0,0,0,3,3,0,0,1,3,0,1,2,1,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Home,D 0–0,Newcastle Utd,Stoke City,Y,LM,90,0,0,0,0,2,1,0,0,0,2,1,1,1,2,0,,,Match Report
