Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-07-02,Thu,Europa Lg,First qualifying round,Home,W 3–0,eng West Ham,ad FC Lusitanos,Y,FW,74,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-07-16,Thu,Europa Lg,Second qualifying round,Home,W 1–0,eng West Ham,mt Birkirkara FC,Y,FW,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-07-23,Thu,Europa Lg,Second qualifying round,Away,W 0 (5)–1 (3),eng West Ham,mt Birkirkara FC,Y,FW,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-07-30,Thu,Europa Lg,Third qualifying round,Home,D 2–2,eng West Ham,ro Astra Giurgiu,Y,FW,76,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-09,Sun,Premier League,Matchweek 1,Away,W 2–0,West Ham,Arsenal,Y,FW,62,1,0,0,0,2,1,0,0,1,2,0,1,3,0,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Home,L 1–2,West Ham,Leicester City,Y,FW,82,0,0,0,0,1,0,0,0,1,2,0,4,0,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,W 2–1,West Ham,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Away,L 1–2,West Ham,Leicester City,Y,,75,1,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,D 2–2,West Ham,Norwich City,N,,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Away,D 2–2,West Ham,Sunderland,N,,12,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,W 3–1,West Ham,Crystal Palace,N,,17,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,,,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,W 2–1,West Ham,Chelsea,Y,AM,68,1,0,0,0,2,2,0,0,1,3,0,0,2,2,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,L 0–2,West Ham,Watford,N,,45,0,0,0,0,0,0,0,0,2,2,0,2,1,1,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,D 1–1,West Ham,Everton,N,,22,0,0,0,0,3,2,1,0,1,0,0,1,2,1,0,,,Match Report
2015-2016,2015-11-22,Sun,Premier League,Matchweek 13,Away,L 1–4,West Ham,Tottenham,N,,28,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,,,Match Report
2015-2016,2015-11-29,Sun,Premier League,Matchweek 14,Home,D 1–1,West Ham,West Brom,Y,AM,81,1,0,0,0,6,3,0,0,1,4,0,5,5,0,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,D 0–0,West Ham,Manchester Utd,Y,RW,87,0,0,0,0,4,1,0,0,4,3,0,6,2,2,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Home,D 0–0,West Ham,Stoke City,Y,RW,90,0,0,0,0,3,0,0,0,0,1,0,13,1,0,0,,,Match Report
2015-2016,2015-12-20,Sun,Premier League,Matchweek 17,Away,D 0–0,West Ham,Swansea City,Y,LW,59,0,0,0,0,2,1,0,0,0,0,0,8,0,0,0,,,Match Report
2015-2016,2015-12-26,Sat,Premier League,Matchweek 18,Away,D 1–1,West Ham,Aston Villa,Y,AM,84,0,0,0,0,1,1,0,0,0,1,0,9,2,0,0,,,Match Report
2015-2016,2015-12-28,Mon,Premier League,Matchweek 19,Home,W 2–1,West Ham,Southampton,Y,AM,45,0,0,0,0,1,0,0,0,1,3,0,2,0,0,0,,,Match Report
2015-2016,2016-01-02,Sat,Premier League,Matchweek 20,Home,W 2–0,West Ham,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-01-09,Sat,FA Cup,Third round,Home,W 1–0,West Ham,Wolves,Y,,70,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-24,Sun,Serie A,Matchweek 21,Home,W 2–0,Fiorentina,Torino,N,,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Match Report
2015-2016,2016-01-31,Sun,Serie A,Matchweek 22,Away,D 0–0,Fiorentina,Genoa,Y,AM,56,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,Match Report
2015-2016,2016-02-03,Wed,Serie A,Matchweek 23,Home,W 2–1,Fiorentina,Carpi,N,,13,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,Match Report
2015-2016,2016-02-06,Sat,Serie A,Matchweek 24,Away,D 1–1,Fiorentina,Bologna,N,,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
2015-2016,2016-02-14,Sun,Serie A,Matchweek 25,Home,W 2–1,Fiorentina,Inter,N,,31,0,0,0,0,1,1,1,1,1,1,0,3,1,0,0,0,0,Match Report
2015-2016,2016-02-18,Thu,Europa Lg,Round of 32,Home,D 1–1,it Fiorentina,eng Tottenham,Y,FW,90,0,0,0,0,6,1,0,0,3,3,2,5,2,1,0,0,0,Match Report
2015-2016,2016-02-25,Thu,Europa Lg,Round of 32,Away,L 0–3,it Fiorentina,eng Tottenham,N,,29,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,Match Report
2015-2016,2016-03-13,Sun,Serie A,Matchweek 29,Home,D 1–1,Fiorentina,Hellas Verona,Y,AM,90,1,0,0,0,3,2,0,0,3,1,0,2,2,0,0,0,0,Match Report
2015-2016,2016-03-20,Sun,Serie A,Matchweek 30,Away,D 0–0,Fiorentina,Frosinone,N,,18,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,Match Report
2015-2016,2016-04-03,Sun,Serie A,Matchweek 31,Home,D 1–1,Fiorentina,Sampdoria,N,,27,0,0,0,0,4,3,0,0,0,2,1,2,0,0,0,0,0,Match Report
2015-2016,2016-04-10,Sun,Serie A,Matchweek 32,Away,L 0–2,Fiorentina,Empoli,N,,33,0,0,0,0,5,2,0,0,2,1,0,0,0,2,0,0,0,Match Report
2015-2016,2016-04-17,Sun,Serie A,Matchweek 33,Home,W 3–1,Fiorentina,Sassuolo,N,,13,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,Match Report
2015-2016,2016-04-20,Wed,Serie A,Matchweek 34,Away,L 1–2,Fiorentina,Udinese,Y,FW,90,1,0,0,0,4,3,0,0,2,0,0,1,0,0,0,0,0,Match Report
2015-2016,2016-04-24,Sun,Serie A,Matchweek 35,Home,L 1–2,Fiorentina,Juventus,N,,37,0,1,0,0,3,0,0,0,2,3,0,1,0,0,0,0,0,Match Report
2015-2016,2016-04-30,Sat,Serie A,Matchweek 36,Away,D 0–0,Fiorentina,Chievo,Y,AM,90,0,0,0,0,5,2,1,0,4,1,0,1,0,0,0,0,0,Match Report
2015-2016,2016-05-08,Sun,Serie A,Matchweek 37,Home,D 0–0,Fiorentina,Palermo,Y,AM,90,0,0,0,0,6,0,1,0,2,2,0,2,2,0,0,0,0,Match Report
2015-2016,2016-05-15,Sun,Serie A,Matchweek 38,Away,W 4–2,Fiorentina,Lazio,Y,FW,90,0,0,0,0,4,1,0,0,2,3,0,0,1,2,0,0,0,Match Report
