Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-10-03,Sat,League One,Matchweek 11,Home,D 0–0,Wigan Athletic,Walsall,N,,20,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-17,Sat,League One,Matchweek 13,Home,W 5–0,Wigan Athletic,Colchester Utd,N,,12,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-20,Tue,League One,Matchweek 14,Away,W 3–2,Wigan Athletic,P'borough Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-24,Sat,League One,Matchweek 15,Away,D 1–1,Wigan Athletic,Bradford City,N,,39,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-31,Sat,League One,Matchweek 16,Home,W 1–0,Wigan Athletic,Swindon Town,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-07,Sat,FA Cup,First round,Away,L 0–4,Wigan Athletic,Bury,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-12,Sat,League One,Matchweek 21,Home,L 0–1,Wigan Athletic,Blackpool,Y,,75,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-19,Sat,League One,Matchweek 22,Away,W 2–0,Wigan Athletic,Barnsley,Y,,76,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-28,Mon,League One,Matchweek 24,Away,W 3–1,Wigan Athletic,Fleetwood Town,Y,,67,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2016-01-02,Sat,League One,Matchweek 25,Away,D 1–1,Wigan Athletic,Scunthorpe Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-01-07,Thu,League One,Matchweek 26,Home,W 3–2,Wigan Athletic,Gillingham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Away,L 1–2,Manchester Utd,Sunderland,N,,53,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,,,Match Report
2015-2016,2016-02-18,Thu,Europa Lg,Round of 32,Away,L 1–2,eng Manchester Utd,dk Midtjylland,Y,RB,90,0,0,0,0,0,0,1,0,0,0,0,2,7,1,0,0,0,Match Report
2015-2016,2016-02-25,Thu,Europa Lg,Round of 32,Home,W 5–1,eng Manchester Utd,dk Midtjylland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
