Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-14,Mon,Premier League,Matchweek 1,Away,W 2–0,Wolves,Sheffield Utd,Y,CB,90,0,0,0,0,0,0,0,0,59,5,3,0,1,0.0,0.0,0.0,0,0,30,44,68.2,1,25,2,1,1,Match Report
2020-2021,2020-09-17,Thu,EFL Cup,Second round,Home,L 0–1,Wolves,Stoke City,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-21,Mon,Premier League,Matchweek 2,Home,L 1–3,Wolves,Manchester City,Y,CB,90,0,0,0,0,1,0,0,0,51,17,4,2,3,0.0,0.0,0.0,2,0,25,35,71.4,1,24,0,0,0,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Away,L 0–4,Wolves,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,54,12,3,0,1,0.0,0.0,0.0,1,0,45,48,93.8,1,34,1,0,0,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 1–0,Wolves,Fulham,Y,CB,90,0,0,0,0,1,0,0,0,62,4,1,1,0,0.1,0.1,0.0,0,0,48,56,85.7,1,48,0,0,0,Match Report
2020-2021,2020-10-19,Mon,Premier League,Matchweek 5,Away,W 1–0,Wolves,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,36,0,2,0,1,0.0,0.0,0.0,0,0,19,28,67.9,2,20,3,0,0,Match Report
2020-2021,2020-10-25,Sun,Premier League,Matchweek 6,Home,D 1–1,Wolves,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,84,4,0,0,2,0.0,0.0,0.0,0,0,74,79,93.7,8,63,6,0,0,Match Report
2020-2021,2020-10-30,Fri,Premier League,Matchweek 7,Home,W 2–0,Wolves,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,40,9,2,0,0,0.1,0.1,0.0,1,0,21,27,77.8,1,14,0,0,0,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Away,L 0–1,Wolves,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,85,9,1,3,2,0.0,0.0,0.0,2,0,61,70,87.1,5,56,9,1,1,Match Report
2020-2021,2020-11-12,Thu,Africa Cup of Nations qualification,Group stage,Home,W 2–1,ci Côte d'Ivoire,mg Madagascar,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-17,Tue,Africa Cup of Nations qualification,Group stage,Away,D 1–1,ci Côte d'Ivoire,mg Madagascar,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-23,Mon,Premier League,Matchweek 9,Home,D 1–1,Wolves,Southampton,Y,CB,90,0,0,0,0,1,0,0,0,57,6,2,1,1,0.0,0.0,0.0,1,0,39,47,83.0,2,26,0,0,0,Match Report
2020-2021,2020-11-29,Sun,Premier League,Matchweek 10,Away,W 2–1,Wolves,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,58,3,1,3,2,0.0,0.0,0.0,1,0,32,45,71.1,2,31,2,0,0,Match Report
2020-2021,2020-12-06,Sun,Premier League,Matchweek 11,Away,L 0–4,Wolves,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,50,7,1,1,3,0.0,0.0,0.0,0,0,33,44,75.0,2,29,0,0,0,Match Report
2020-2021,2020-12-12,Sat,Premier League,Matchweek 12,Home,L 0–1,Wolves,Aston Villa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-15,Tue,Premier League,Matchweek 13,Home,W 2–1,Wolves,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,43,3,2,1,1,0.0,0.0,0.0,0,0,27,35,77.1,1,27,1,1,1,Match Report
2020-2021,2020-12-21,Mon,Premier League,Matchweek 14,Away,L 1–2,Wolves,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
