Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-13,Sun,Premier League,Matchweek 1,Home,L 0–1,Tottenham,Everton,N,DM,15,0,0,0,0,0,0,0,0,20,7,0,0,0,0.0,0.0,0.0,0,0,15,20,75.0,4,17,2,0,0,Match Report
2020-2021,2020-09-17,Thu,Europa Lg,Second qualifying round,Away,W 2–1,eng Tottenham,bg Loko Plovdiv,N,,30,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-20,Sun,Premier League,Matchweek 2,Away,W 5–2,Tottenham,Southampton,Y,CM,45,0,0,0,0,0,0,1,0,27,7,1,0,0,0.0,0.0,0.0,1,1,15,24,62.5,2,18,2,1,1,Match Report
2020-2021,2020-09-24,Thu,Europa Lg,Third qualifying round,Away,W 3–1,eng Tottenham,mk Shkëndija 79,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,N,AM,14,0,0,0,0,0,0,0,0,23,4,0,0,0,0.0,0.0,0.0,1,0,19,21,90.5,0,18,2,1,1,Match Report
2020-2021,2020-09-29,Tue,EFL Cup,Fourth round,Home,W 1 (5)–1 (4),Tottenham,Chelsea,Y,CM,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-01,Thu,Europa Lg,Play-off Round,Home,W 7–2,eng Tottenham,il Maccabi Haifa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Away,W 6–1,Tottenham,Manchester Utd,Y,CM,68,1,0,0,0,3,1,0,0,67,20,3,1,4,0.4,0.4,0.0,4,1,44,50,88.0,3,44,9,1,2,Match Report
2020-2021,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,AM,72,0,0,0,0,0,0,0,0,55,12,2,0,3,0.0,0.0,0.0,1,1,40,46,87.0,3,46,6,3,3,Match Report
2020-2021,2020-10-22,Thu,Europa Lg,Group stage,Home,W 3–0,eng Tottenham,at LASK,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-26,Mon,Premier League,Matchweek 6,Away,W 1–0,Tottenham,Burnley,Y,AM,78,0,0,0,0,1,0,0,0,58,14,0,1,0,0.0,0.0,0.2,2,0,41,49,83.7,2,42,10,4,7,Match Report
2020-2021,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Brighton,Y,AM,63,0,0,0,0,0,0,1,0,27,14,1,0,0,0.0,0.0,0.0,0,0,15,19,78.9,3,22,0,2,3,Match Report
2020-2021,2020-11-05,Thu,Europa Lg,Group stage,Away,W 3–1,eng Tottenham,bg Ludogorets,N,AM,19,0,0,0,0,0,0,0,0,23,5,2,0,0,0.0,0.0,0.0,2,0,13,19,68.4,2,18,5,0,0,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Away,W 1–0,Tottenham,West Brom,Y,AM,63,0,0,0,0,0,0,0,0,44,24,1,0,2,0.0,0.0,0.5,4,0,26,36,72.2,3,27,8,1,1,Match Report
2020-2021,2020-11-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,Y,AM,64,0,1,0,0,0,0,0,0,28,25,2,0,1,0.0,0.0,0.4,1,1,19,23,82.6,3,17,2,1,2,Match Report
2020-2021,2020-11-26,Thu,Europa Lg,Group stage,Home,W 4–0,eng Tottenham,bg Ludogorets,Y,DM,60,0,0,0,0,1,1,1,0,86,13,6,0,1,0.0,0.0,0.0,7,2,65,75,86.7,8,72,11,6,6,Match Report
2020-2021,2020-11-29,Sun,Premier League,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,AM,64,0,0,0,0,0,0,0,0,35,17,2,2,3,0.0,0.0,0.0,0,0,16,21,76.2,0,24,1,5,7,Match Report
2020-2021,2020-12-03,Thu,Europa Lg,Group stage,Away,D 3–3,eng Tottenham,at LASK,Y,AM,64,0,1,0,0,1,0,0,0,31,13,4,0,2,0.1,0.1,0.4,2,2,12,17,70.6,2,17,3,1,3,Match Report
2020-2021,2020-12-10,Thu,Europa Lg,Group stage,Home,W 2–0,eng Tottenham,be Antwerp,N,CM,33,0,0,0,0,0,0,0,0,14,5,0,0,1,0.0,0.0,0.0,0,0,9,11,81.8,1,11,3,0,1,Match Report
2020-2021,2020-12-13,Sun,Premier League,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,AM,66,0,0,0,0,2,2,0,0,49,18,2,3,1,0.4,0.4,0.0,2,1,27,32,84.4,2,21,1,0,0,Match Report
2020-2021,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-20,Sun,Premier League,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,Y,AM,45,0,0,0,0,0,0,0,0,18,8,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,2,11,3,2,2,Match Report
2020-2021,2020-12-27,Sun,Premier League,Matchweek 15,Away,D 1–1,Tottenham,Wolves,Y,AM,69,1,0,0,0,1,1,0,0,40,5,1,0,0,0.0,0.0,0.0,4,0,22,28,78.6,1,35,2,4,5,Match Report
2020-2021,2021-01-02,Sat,Premier League,Matchweek 17,Home,W 3–0,Tottenham,Leeds United,Y,AM,77,0,0,0,0,2,1,0,0,32,22,3,0,1,0.1,0.1,0.0,2,1,15,22,68.2,1,22,3,4,5,Match Report
2020-2021,2021-01-05,Tue,EFL Cup,Semi-finals,Home,W 2–0,Tottenham,Brentford,Y,AM,90,0,1,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-10,Sun,FA Cup,Third round,Away,W 5–0,Tottenham,Marine,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-13,Wed,Premier League,Matchweek 16,Home,D 1–1,Tottenham,Fulham,Y,AM,80,0,0,0,0,1,0,0,0,55,18,3,1,3,0.0,0.0,0.5,6,0,30,37,81.1,8,44,7,3,6,Match Report
2020-2021,2021-01-17,Sun,Premier League,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,DM,90,1,0,0,0,2,1,0,0,88,19,4,2,2,0.1,0.1,0.0,2,1,66,75,88.0,4,67,4,2,2,Match Report
2020-2021,2021-01-25,Mon,FA Cup,Fourth round,Away,W 4–1,Tottenham,Wycombe,N,,23,2,0,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-28,Thu,Premier League,Matchweek 20,Home,L 1–3,Tottenham,Liverpool,Y,"DM,CM",90,0,0,0,0,0,0,0,0,76,27,1,0,0,0.0,0.0,0.0,0,0,58,69,84.1,7,50,7,3,3,Match Report
2020-2021,2021-01-31,Sun,Premier League,Matchweek 21,Away,L 0–1,Tottenham,Brighton,Y,CM,73,0,0,0,0,0,0,0,0,63,9,4,2,2,0.0,0.0,0.0,1,0,36,42,85.7,5,48,8,7,10,Match Report
2020-2021,2021-02-04,Thu,Premier League,Matchweek 22,Home,L 0–1,Tottenham,Chelsea,Y,AM,68,0,0,0,0,0,0,0,0,36,10,1,1,0,0.0,0.0,0.0,0,0,24,32,75.0,0,27,3,1,1,Match Report
2020-2021,2021-02-07,Sun,Premier League,Matchweek 23,Home,W 2–0,Tottenham,West Brom,Y,CM,90,0,0,0,0,1,0,0,0,90,8,1,0,0,0.0,0.0,0.2,1,0,76,83,91.6,7,82,17,2,2,Match Report
2020-2021,2021-02-10,Wed,FA Cup,Fifth round,Away,L 4–5,Tottenham,Everton,Y,DM,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2021-02-13,Sat,Premier League,Matchweek 24,Away,L 0–3,Tottenham,Manchester City,Y,"DM,AM",63,0,0,0,0,2,1,0,0,26,18,2,0,0,0.1,0.1,0.0,2,0,15,18,83.3,0,26,3,3,5,Match Report
2020-2021,2021-02-18,Thu,Europa Lg,Round of 32,Neutral,W 4–1,eng Tottenham,at Wolfsberger AC,N,AM,13,0,0,0,0,1,0,0,0,15,0,0,1,0,0.0,0.0,0.0,0,0,10,11,90.9,1,12,1,0,1,Match Report
2020-2021,2021-02-21,Sun,Premier League,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,DM,90,0,0,0,0,0,0,0,0,65,7,1,1,1,0.0,0.0,0.0,3,0,54,58,93.1,5,51,10,1,1,Match Report
2020-2021,2021-02-24,Wed,Europa Lg,Round of 32,Neutral,W 4–0,eng Tottenham,at Wolfsberger AC,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-02-28,Sun,Premier League,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,DM,90,0,0,0,0,0,0,0,0,76,15,2,5,2,0.0,0.0,0.0,3,0,61,65,93.8,8,60,4,0,1,Match Report
2020-2021,2021-03-04,Thu,Premier League,Matchweek 33,Away,W 1–0,Tottenham,Fulham,Y,"DM,AM",74,0,0,0,0,0,0,0,0,48,13,3,1,1,0.0,0.0,0.0,2,0,30,34,88.2,7,27,3,0,0,Match Report
2020-2021,2021-03-07,Sun,Premier League,Matchweek 27,Home,W 4–1,Tottenham,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-11,Thu,Europa Lg,Round of 16,Home,W 2–0,eng Tottenham,hr Dinamo Zagreb,Y,DM,71,0,0,0,0,0,0,0,0,90,9,1,2,1,0.0,0.0,0.0,0,0,73,78,93.6,9,76,12,3,5,Match Report
2020-2021,2021-03-14,Sun,Premier League,Matchweek 28,Away,L 1–2,Tottenham,Arsenal,Y,"DM,AM",61,0,0,0,0,0,0,0,0,33,12,0,2,2,0.0,0.0,0.0,0,0,20,24,83.3,1,25,3,1,2,Match Report
2020-2021,2021-03-18,Thu,Europa Lg,Round of 16,Away,L 0–3,eng Tottenham,hr Dinamo Zagreb,N,DM,53,0,0,0,0,0,0,0,0,38,14,3,0,1,0.0,0.0,0.0,2,0,34,38,89.5,7,26,7,1,1,Match Report
2020-2021,2021-03-21,Sun,Premier League,Matchweek 18,Away,W 2–0,Tottenham,Aston Villa,Y,CM,80,0,0,0,0,1,0,0,0,58,13,4,1,1,0.0,0.0,0.1,3,0,44,47,93.6,4,48,5,5,6,Match Report
2020-2021,2021-03-28,Sun,WCQ — UEFA (M),First round,Away,W 2–0,fr France,kz Kazakhstan,Y,DM,81,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
