Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-13,Sun,Premier League,Matchweek 1,Away,W 1–0,Everton,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-16,Wed,EFL Cup,Second round,Home,W 3–0,Everton,Salford City,Y,AM,90,0,0,0,0,5,1,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-23,Wed,EFL Cup,Third round,Away,W 5–2,Everton,Fleetwood Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-03,Sat,Premier League,Matchweek 4,Home,W 4–2,Everton,Brighton,N,RW,13,0,0,0,0,0,0,0,0,2,5,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,2,0,0,0,Match Report
2020-2021,2020-10-17,Sat,Premier League,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,RM,90,0,1,0,0,2,0,0,0,43,27,3,0,2,0.1,0.1,0.2,6,1,19,30,63.3,3,27,7,2,2,Match Report
2020-2021,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,LM,90,0,0,0,0,2,0,0,0,33,21,4,1,2,0.1,0.1,0.0,1,1,9,13,69.2,1,19,2,0,2,Match Report
2020-2021,2020-11-06,Fri,Premier League,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,FW,87,0,1,0,0,3,0,0,0,48,20,1,0,1,0.2,0.2,0.1,1,1,26,30,86.7,1,37,7,2,5,Match Report
2020-2021,2020-11-23,Mon,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,"FW,LM",90,1,0,0,0,3,2,0,0,32,21,1,0,0,1.1,1.1,0.0,0,0,15,20,75.0,2,17,5,0,1,Match Report
2020-2021,2020-11-29,Sun,Premier League,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,FW,90,0,0,0,0,2,2,0,0,40,13,1,1,0,0.0,0.0,0.0,0,0,16,24,66.7,0,29,2,2,5,Match Report
2020-2021,2020-12-07,Mon,Premier League,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,"FW,LM",68,0,0,0,0,3,0,0,0,22,14,0,0,1,0.1,0.1,0.0,0,0,10,14,71.4,0,13,3,0,0,Match Report
