Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-15,Tue,EFL Cup,Second round,Away,W 3–1,Aston Villa,Burton Albion,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-21,Mon,Premier League,Matchweek 2,Home,W 1–0,Aston Villa,Sheffield Utd,Y,CB,90,1,0,0,0,1,1,0,0,43,5,1,0,0,0.1,0.1,0.0,0,0,34,36,94.4,0,28,0,0,0,Match Report
2020-2021,2020-09-28,Mon,Premier League,Matchweek 3,Away,W 3–0,Aston Villa,Fulham,Y,CB,90,0,0,0,0,0,0,0,0,31,5,2,1,1,0.0,0.0,0.0,0,0,14,18,77.8,0,14,0,0,0,Match Report
2020-2021,2020-10-01,Thu,EFL Cup,Fourth round,Home,L 0–1,Aston Villa,Stoke City,N,,33,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Home,W 7–2,Aston Villa,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,21,9,1,0,1,0.0,0.0,0.0,1,0,8,10,80.0,0,4,0,0,0,Match Report
2020-2021,2020-10-18,Sun,Premier League,Matchweek 5,Away,W 1–0,Aston Villa,Leicester City,Y,CB,90,0,0,0,0,1,0,0,0,53,9,0,0,0,0.1,0.1,0.0,0,0,39,48,81.3,0,33,1,0,0,Match Report
2020-2021,2020-10-23,Fri,Premier League,Matchweek 6,Home,L 0–3,Aston Villa,Leeds United,Y,CB,90,0,0,0,0,1,1,0,0,28,4,0,0,3,0.1,0.1,0.0,0,0,10,13,76.9,0,12,0,0,0,Match Report
2020-2021,2020-11-01,Sun,Premier League,Matchweek 7,Home,L 3–4,Aston Villa,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,42,10,1,0,1,0.0,0.0,0.0,0,0,23,37,62.2,0,22,0,0,0,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Away,W 3–0,Aston Villa,Arsenal,Y,CB,90,0,0,0,0,1,0,0,0,39,2,0,0,1,0.0,0.0,0.0,0,0,27,30,90.0,2,22,1,0,0,Match Report
2020-2021,2020-11-21,Sat,Premier League,Matchweek 9,Home,L 1–2,Aston Villa,Brighton,Y,CB,90,1,0,0,0,1,1,0,0,45,2,0,1,0,0.2,0.2,0.0,0,0,37,38,97.4,2,32,1,0,0,Match Report
2020-2021,2020-11-30,Mon,Premier League,Matchweek 10,Away,L 1–2,Aston Villa,West Ham,Y,CB,90,0,0,0,0,2,1,0,0,74,6,0,0,2,0.1,0.1,0.0,0,0,59,63,93.7,1,46,3,0,1,Match Report
2020-2021,2020-12-12,Sat,Premier League,Matchweek 12,Away,W 1–0,Aston Villa,Wolves,Y,CB,90,0,0,0,0,1,0,1,0,39,6,0,0,2,0.1,0.1,0.0,0,0,29,33,87.9,1,24,1,0,0,Match Report
2020-2021,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 3–0,Aston Villa,Crystal Palace,N,CB,46,0,0,0,0,0,0,0,0,8,4,1,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,4,0,1,1,Match Report
2020-2021,2020-12-28,Mon,Premier League,Matchweek 16,Away,D 1–1,Aston Villa,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,32,7,2,0,3,0.0,0.0,0.0,0,0,20,23,87.0,3,13,0,0,0,Match Report
2020-2021,2021-01-01,Fri,Premier League,Matchweek 17,Away,L 1–2,Aston Villa,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,41,11,2,1,3,0.0,0.0,0.0,0,0,28,32,87.5,0,22,0,0,0,Match Report
2020-2021,2021-01-20,Wed,Premier League,Matchweek 1,Away,L 0–2,Aston Villa,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,36,3,0,0,3,0.0,0.0,0.0,0,0,26,27,96.3,0,20,0,0,0,Match Report
