Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-05,Sat,UEFA Nations League,League C,Home,W 2–1,mk North Macedonia,am Armenia,Y,AM,90,1,0,1,1,2,2,1,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-08,Tue,UEFA Nations League,League C,Away,D 1–1,mk North Macedonia,ge Georgia,Y,LB,90,0,0,0,0,0,0,0,0,,,,5,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-12,Sat,Premier League,Matchweek 1,Away,L 3–4,Leeds United,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-16,Wed,EFL Cup,Second round,Home,L 1 (8)–1 (9),Leeds United,Hull City,Y,LW,90,1,0,0,0,3,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 4–3,Leeds United,Fulham,N,"CM,FW",21,0,0,0,0,1,1,0,0,18,8,2,0,0,0.1,0.1,0.0,1,0,8,12,66.7,1,6,0,0,0,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,N,FW,1,0,0,0,0,0,0,0,0,4,3,0,0,1,0.0,0.0,0.0,0,0,3,3,100.0,0,0,0,0,0,Match Report
2020-2021,2020-10-03,Sat,Premier League,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,Y,LM,45,0,0,0,0,1,0,0,0,24,10,0,0,1,0.1,0.1,0.0,0,0,15,21,71.4,1,14,3,1,1,Match Report
2020-2021,2020-10-08,Thu,Euro Qualifying,Semi-finals,Home,W 2–1,mk North Macedonia,xk Kosovo,Y,DM,90,0,0,0,0,5,2,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-11,Sun,UEFA Nations League,League C,Away,D 3–3,mk North Macedonia,ee Estonia,Y,LB,90,0,0,0,0,2,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-14,Wed,UEFA Nations League,League C,Home,D 1–1,mk North Macedonia,ge Georgia,Y,DM,90,1,0,1,1,1,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-19,Mon,Premier League,Matchweek 5,Home,L 0–1,Leeds United,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-23,Fri,Premier League,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,LB,90,0,0,0,0,2,1,0,0,60,9,1,0,1,0.1,0.1,0.4,4,0,38,51,74.5,5,27,5,0,0,Match Report
2020-2021,2020-11-02,Mon,Premier League,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,N,LB,10,0,0,0,0,1,0,0,0,11,3,0,1,1,0.0,0.0,0.0,0,0,8,9,88.9,0,8,1,0,0,Match Report
2020-2021,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,WB,90,0,0,0,0,1,1,0,0,86,19,3,1,1,0.0,0.0,0.0,0,0,64,78,82.1,5,60,11,1,1,Match Report
2020-2021,2020-11-12,Thu,Euro Qualifying,Finals,Away,W 1–0,mk North Macedonia,ge Georgia,Y,DM,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-22,Sun,Premier League,Matchweek 9,Home,D 0–0,Leeds United,Arsenal,Y,LB,90,0,0,0,0,1,0,0,0,88,16,5,4,1,0.0,0.0,0.6,4,0,66,76,86.8,5,60,8,0,0,Match Report
2020-2021,2020-11-28,Sat,Premier League,Matchweek 10,Away,W 1–0,Leeds United,Everton,Y,LM,90,0,0,0,0,0,0,0,0,71,12,2,3,3,0.0,0.0,0.0,2,0,50,61,82.0,7,45,6,0,0,Match Report
2020-2021,2020-12-05,Sat,Premier League,Matchweek 11,Away,L 1–3,Leeds United,Chelsea,Y,LB,68,0,0,0,0,0,0,0,0,45,12,2,1,3,0.0,0.0,0.0,0,0,28,37,75.7,0,20,4,0,0,Match Report
2020-2021,2020-12-11,Fri,Premier League,Matchweek 12,Home,L 1–2,Leeds United,West Ham,Y,LB,45,0,0,0,0,0,0,1,0,36,13,2,1,1,0.0,0.0,0.1,3,0,27,30,90.0,1,14,3,0,0,Match Report
2020-2021,2020-12-16,Wed,Premier League,Matchweek 13,Home,W 5–2,Leeds United,Newcastle Utd,Y,LB,90,1,0,0,0,1,1,0,0,89,21,2,1,0,0.5,0.5,0.1,4,0,66,81,81.5,7,57,8,2,2,Match Report
