Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-08-23,Sun,Ligue 1,Matchweek 1,Away,L 0–4,Brest,Nîmes,Y,DM,90,0,0,0,0,0,0,0,0,58,21,1,1,0,0.0,0.0,0.0,2,0,45,54,83.3,7,52,2,6,7,Match Report
2020-2021,2020-08-30,Sun,Ligue 1,Matchweek 2,Home,L 2–3,Brest,Marseille,Y,CM,84,0,0,0,0,0,0,0,0,64,17,2,0,2,0.0,0.0,0.0,1,0,46,55,83.6,2,42,1,0,0,Match Report
2020-2021,2020-09-13,Sun,Ligue 1,Matchweek 3,Away,W 2–0,Brest,Dijon,Y,"CM,DM",90,0,0,0,0,0,0,0,0,63,13,3,0,0,0.0,0.0,0.3,5,0,54,60,90.0,1,44,2,0,1,Match Report
2020-2021,2020-09-20,Sun,Ligue 1,Matchweek 4,Home,W 3–2,Brest,Lorient,Y,DM,90,0,0,0,0,0,0,0,0,62,15,1,0,1,0.0,0.0,0.0,1,0,44,53,83.0,6,40,1,0,0,Match Report
2020-2021,2020-09-27,Sun,Ligue 1,Matchweek 5,Away,L 2–3,Brest,Angers,Y,DM,86,0,0,0,0,1,0,1,0,69,19,2,2,1,0.0,0.0,0.0,2,0,56,60,93.3,9,52,6,1,1,Match Report
2020-2021,2020-10-17,Sat,Premier League,Matchweek 5,Away,D 3–3,Southampton,Chelsea,N,CM,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0.0,0.0,0.0,1,0,2,4,50.0,0,1,0,0,0,Match Report
2020-2021,2020-10-25,Sun,Premier League,Matchweek 6,Home,W 2–0,Southampton,Everton,N,RM,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0,0,11,14,78.6,0,8,0,0,0,Match Report
2020-2021,2020-11-01,Sun,Premier League,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,N,"DM,LB",12,0,0,0,0,0,0,1,0,7,8,2,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0,Match Report
2020-2021,2020-11-06,Fri,Premier League,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-23,Mon,Premier League,Matchweek 9,Away,D 1–1,Southampton,Wolves,N,RM,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,1,1,1,Match Report
2020-2021,2020-11-29,Sun,Premier League,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,N,RM,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Match Report
2020-2021,2020-11-30,Mon,PL2 — Div. 1,Matchweek 10,Home,L 0–1,Southampton,Brighton,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-07,Mon,Premier League,Matchweek 11,Away,W 2–1,Southampton,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-13,Sun,Premier League,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,N,DM,5,0,0,0,0,0,0,0,0,14,0,0,0,0,0.0,0.0,0.0,0,0,14,14,100.0,1,9,0,1,1,Match Report
2020-2021,2020-12-16,Wed,Premier League,Matchweek 13,Away,D 1–1,Southampton,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-19,Sat,Premier League,Matchweek 14,Home,L 0–1,Southampton,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-26,Sat,Premier League,Matchweek 15,Away,D 0–0,Southampton,Fulham,Y,DM,90,0,0,0,0,0,0,0,0,51,23,2,2,1,0.0,0.0,0.0,0,0,35,41,85.4,4,36,5,1,1,Match Report
2020-2021,2020-12-29,Tue,Premier League,Matchweek 16,Home,D 0–0,Southampton,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-04,Mon,Premier League,Matchweek 17,Home,W 1–0,Southampton,Liverpool,Y,DM,90,0,0,0,0,0,0,0,0,50,12,2,0,2,0.0,0.0,0.0,0,0,31,41,75.6,2,24,3,0,1,Match Report
2020-2021,2021-01-16,Sat,Premier League,Matchweek 19,Away,L 0–2,Southampton,Leicester City,Y,DM,86,0,0,0,0,0,0,1,0,50,19,5,2,1,0.0,0.0,0.0,0,0,31,38,81.6,2,28,1,1,1,Match Report
2020-2021,2021-01-19,Tue,FA Cup,Third round,Home,W 2–0,Southampton,Shrewsbury,Y,CM,89,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-23,Sat,FA Cup,Fourth round,Home,W 1–0,Southampton,Arsenal,Y,CM,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-26,Tue,Premier League,Matchweek 20,Home,L 1–3,Southampton,Arsenal,Y,"DM,LB",90,0,0,0,0,2,0,0,0,69,17,1,0,1,0.3,0.3,0.0,2,0,52,59,88.1,1,50,10,1,2,Match Report
2020-2021,2021-01-30,Sat,Premier League,Matchweek 21,Home,L 0–1,Southampton,Aston Villa,Y,DM,58,0,0,0,0,0,0,0,0,41,10,2,0,0,0.0,0.0,0.1,3,0,30,38,78.9,2,30,4,1,1,Match Report
2020-2021,2021-03-06,Sat,Premier League,Matchweek 27,Away,W 2–0,Southampton,Sheffield Utd,Y,DM,90,0,0,0,0,0,0,0,0,63,12,2,0,0,0.0,0.0,0.0,4,1,47,54,87.0,5,29,2,0,1,Match Report
2020-2021,2021-03-10,Wed,Premier League,Matchweek 33,Away,L 2–5,Southampton,Manchester City,N,CM,28,0,0,0,0,0,0,0,0,36,9,3,1,0,0.0,0.0,0.0,0,0,31,32,96.9,0,21,0,1,1,Match Report
2020-2021,2021-03-14,Sun,Premier League,Matchweek 28,Home,L 1–2,Southampton,Brighton,Y,CM,90,0,0,0,0,0,0,0,0,51,23,1,0,2,0.0,0.0,0.0,2,0,36,40,90.0,1,32,5,2,2,Match Report
2020-2021,2021-03-20,Sat,FA Cup,Quarter-finals,Away,W 3–0,Southampton,Bournemouth,Y,CM,90,0,0,0,0,3,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-04-04,Sun,Premier League,Matchweek 30,Home,W 3–2,Southampton,Burnley,Y,DM,90,0,0,0,0,2,0,0,0,58,27,4,3,2,0.1,0.1,0.0,3,0,31,41,75.6,1,23,1,0,1,Match Report
2020-2021,2021-04-12,Mon,Premier League,Matchweek 31,Away,L 0–3,Southampton,West Brom,Y,DM,90,0,0,0,0,0,0,0,0,62,14,1,3,3,0.0,0.0,0.0,0,0,46,51,90.2,4,53,1,1,1,Match Report
2020-2021,2021-04-18,Sun,FA Cup,Semi-finals,Away,L 0–1,Southampton,Leicester City,Y,CM,90,0,0,0,0,2,0,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-04-21,Wed,Premier League,Matchweek 29,Away,L 1–2,Southampton,Tottenham,N,"DM,FW",34,0,0,0,0,0,0,0,0,15,17,1,1,1,0.0,0.0,0.0,0,0,8,11,72.7,1,11,0,0,0,Match Report
