Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,Y,FW,90,1,0,0,0,4,2,1,0,43,30,0,0,1,0.7,0.7,0.1,2,1,22,28,78.6,2,43,7,5,6,Match Report
2019-2020,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,Y,FW,90,1,0,0,0,1,1,0,0,39,16,0,1,1,0.3,0.3,0.0,1,0,18,23,78.3,1,37,2,3,7,Match Report
2019-2020,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,FW,90,0,1,0,0,3,0,0,0,32,6,0,0,0,0.2,0.2,0.1,5,1,16,18,88.9,1,28,3,0,3,Match Report
2019-2020,2019-10-20,Sun,Premier League,Matchweek 9,Home,D 1–1,Manchester Utd,Liverpool,N,FW,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Match Report
2019-2020,2019-10-24,Thu,Europa Lg,Group stage,Away,W 1–0,eng Manchester Utd,rs Partizan,Y,FW,59,1,0,1,1,0,0,0,0,16,4,0,0,1,0.8,0.0,0.0,1,0,7,9,77.8,0,11,2,1,1,Match Report
2019-2020,2019-10-27,Sun,Premier League,Matchweek 10,Away,W 3–1,Manchester Utd,Norwich City,Y,FW,74,1,0,0,1,3,3,0,0,37,16,0,1,1,1.9,1.1,0.2,6,2,21,26,80.8,5,32,3,4,8,Match Report
2019-2020,2019-10-30,Wed,EFL Cup,Fourth round,Away,W 2–1,Manchester Utd,Chelsea,N,,25,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-02,Sat,Premier League,Matchweek 11,Away,L 0–1,Manchester Utd,Bournemouth,Y,FW,90,0,0,0,0,1,1,0,0,24,7,0,0,0,0.0,0.0,0.0,4,0,14,17,82.4,2,24,2,2,3,Match Report
2019-2020,2019-11-07,Thu,Europa Lg,Group stage,Home,W 3–0,eng Manchester Utd,rs Partizan,Y,FW,90,1,0,0,0,3,1,0,0,37,29,0,0,0,0.7,0.7,0.2,4,2,19,24,79.2,6,32,2,4,4,Match Report
2019-2020,2019-11-10,Sun,Premier League,Matchweek 12,Home,W 3–1,Manchester Utd,Brighton,Y,FW,90,0,2,0,0,3,1,0,0,35,16,1,0,0,0.1,0.1,0.6,7,2,19,22,86.4,2,24,4,1,1,Match Report
2019-2020,2019-11-24,Sun,Premier League,Matchweek 13,Away,D 3–3,Manchester Utd,Sheffield Utd,Y,FW,84,0,0,0,0,2,1,0,0,39,11,0,0,0,0.0,0.0,0.0,3,1,24,28,85.7,1,27,2,1,1,Match Report
2019-2020,2019-12-01,Sun,Premier League,Matchweek 14,Home,D 2–2,Manchester Utd,Aston Villa,Y,FW,81,0,0,0,0,5,2,0,0,30,15,1,0,1,0.6,0.6,0.0,2,0,13,18,72.2,3,24,6,3,4,Match Report
2019-2020,2019-12-07,Sat,Premier League,Matchweek 16,Away,W 2–1,Manchester Utd,Manchester City,Y,FW,73,1,0,0,0,3,2,0,0,22,27,1,0,0,0.1,0.1,0.1,3,1,12,14,85.7,2,18,1,0,2,Match Report
2019-2020,2019-12-12,Thu,Europa Lg,Group stage,Home,W 4–0,eng Manchester Utd,nl AZ Alkmaar,Y,FW,58,0,0,0,0,1,0,0,0,15,22,0,0,1,0.1,0.1,0.0,1,0,7,9,77.8,0,14,0,0,1,Match Report
2019-2020,2019-12-15,Sun,Premier League,Matchweek 17,Home,D 1–1,Manchester Utd,Everton,Y,FW,90,0,0,0,0,1,0,0,0,29,8,0,0,1,0.0,0.0,0.0,5,0,19,21,90.5,0,25,6,2,3,Match Report
2019-2020,2019-12-18,Wed,EFL Cup,Quarter-finals,Home,W 3–0,Manchester Utd,Colchester Utd,Y,FW,90,1,0,0,0,4,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-22,Sun,Premier League,Matchweek 18,Away,L 0–2,Manchester Utd,Watford,Y,FW,90,0,0,0,0,3,1,0,0,54,8,0,0,0,0.1,0.1,0.7,6,0,35,44,79.5,8,51,7,8,8,Match Report
2019-2020,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,FW,66,2,0,0,0,3,2,0,0,33,8,2,1,0,0.5,0.5,0.0,3,1,16,22,72.7,3,27,5,2,3,Match Report
2019-2020,2019-12-28,Sat,Premier League,Matchweek 20,Away,W 2–0,Manchester Utd,Burnley,Y,FW,88,1,0,0,0,4,2,0,0,35,9,0,0,1,0.8,0.8,0.0,4,0,19,23,82.6,1,26,6,0,1,Match Report
2019-2020,2020-01-01,Wed,Premier League,Matchweek 21,Away,L 0–2,Manchester Utd,Arsenal,Y,"FW,LW",90,0,0,0,0,0,0,0,0,45,23,0,0,2,0.0,0.0,0.1,2,0,27,35,77.1,2,33,6,3,5,Match Report
2019-2020,2020-01-07,Tue,EFL Cup,Semi-finals,Home,L 1–3,Manchester Utd,Manchester City,N,,10,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-11,Sat,Premier League,Matchweek 22,Home,W 4–0,Manchester Utd,Norwich City,Y,FW,79,1,0,0,0,3,1,0,0,40,21,3,0,1,0.3,0.3,0.0,1,0,17,20,85.0,2,31,5,0,3,Match Report
2019-2020,2020-01-15,Wed,FA Cup,Third round,Home,W 1–0,Manchester Utd,Wolves,Y,FW,90,0,1,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-19,Sun,Premier League,Matchweek 23,Away,L 0–2,Manchester Utd,Liverpool,Y,FW,90,0,0,0,0,3,1,0,0,39,16,0,0,0,0.3,0.3,0.0,2,0,19,25,76.0,2,32,9,1,1,Match Report
2019-2020,2020-01-22,Wed,Premier League,Matchweek 24,Home,L 0–2,Manchester Utd,Burnley,Y,FW,90,0,0,0,0,5,2,0,0,36,5,0,0,0,0.6,0.6,0.1,6,0,25,28,89.3,3,30,4,1,1,Match Report
2019-2020,2020-01-26,Sun,FA Cup,Fourth round,Away,W 6–0,Manchester Utd,Tranmere Rovers,Y,FW,45,1,1,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-29,Wed,EFL Cup,Semi-finals,Away,W 1–0,Manchester Utd,Manchester City,Y,FW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-02-01,Sat,Premier League,Matchweek 25,Home,D 0–0,Manchester Utd,Wolves,Y,FW,90,0,0,0,0,0,0,0,0,46,16,1,0,1,0.0,0.0,0.0,1,0,25,31,80.6,1,32,1,1,1,Match Report
2019-2020,2020-02-17,Mon,Premier League,Matchweek 26,Away,W 2–0,Manchester Utd,Chelsea,Y,FW,89,1,0,0,0,3,1,0,0,39,10,0,0,0,0.2,0.2,0.0,1,0,19,25,76.0,1,33,6,1,2,Match Report
2019-2020,2020-02-20,Thu,Europa Lg,Round of 32,Away,D 1–1,eng Manchester Utd,be Club Brugge,Y,FW,66,1,0,0,0,2,2,0,0,28,9,0,0,0,0.5,0.5,0.0,1,0,8,15,53.3,0,25,5,2,5,Match Report
2019-2020,2020-02-23,Sun,Premier League,Matchweek 27,Home,W 3–0,Manchester Utd,Watford,Y,FW,79,1,0,0,0,3,2,0,0,28,11,0,0,2,0.3,0.3,0.2,3,2,13,18,72.2,2,25,4,2,3,Match Report
2019-2020,2020-03-01,Sun,Premier League,Matchweek 28,Away,D 1–1,Manchester Utd,Everton,Y,FW,88,0,0,0,0,2,0,0,0,30,7,0,0,1,0.1,0.1,0.0,1,0,13,19,68.4,1,27,4,3,4,Match Report
2019-2020,2020-03-05,Thu,FA Cup,Fifth round,Away,W 3–0,Manchester Utd,Derby County,N,,18,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-03-08,Sun,Premier League,Matchweek 29,Home,W 2–0,Manchester Utd,Manchester City,Y,FW,77,1,0,0,0,4,3,0,0,19,17,0,0,0,1.0,1.0,0.0,1,0,6,9,66.7,0,15,2,4,5,Match Report
2019-2020,2020-06-19,Fri,Premier League,Matchweek 30,Away,D 1–1,Manchester Utd,Tottenham,Y,FW,77,0,0,0,0,2,1,0,0,18,3,0,0,0,0.4,0.4,0.0,1,0,9,11,81.8,1,18,1,1,2,Match Report
2019-2020,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 3–0,Manchester Utd,Sheffield Utd,Y,FW,79,3,0,0,0,4,3,0,0,37,7,1,0,0,0.9,0.9,0.7,5,2,23,24,95.8,6,31,4,5,7,Match Report
2019-2020,2020-06-27,Sat,FA Cup,Quarter-finals,Away,W 2–1,Manchester Utd,Norwich City,N,,25,0,1,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-06-30,Tue,Premier League,Matchweek 32,Away,W 3–0,Manchester Utd,Brighton,Y,FW,77,0,0,0,0,0,0,0,0,25,18,0,0,1,0.0,0.0,0.0,0,0,16,19,84.2,1,19,2,0,1,Match Report
2019-2020,2020-07-04,Sat,Premier League,Matchweek 33,Home,W 5–2,Manchester Utd,Bournemouth,Y,FW,79,1,0,0,0,3,1,0,0,32,5,0,0,0,0.1,0.1,0.0,1,1,16,22,72.7,1,30,5,0,3,Match Report
2019-2020,2020-07-09,Thu,Premier League,Matchweek 34,Away,W 3–0,Manchester Utd,Aston Villa,Y,FW,78,0,1,0,0,2,1,0,0,34,10,2,2,0,0.2,0.2,0.1,3,1,21,27,77.8,1,32,4,3,3,Match Report
2019-2020,2020-07-13,Mon,Premier League,Matchweek 35,Home,D 2–2,Manchester Utd,Southampton,Y,FW,90,1,1,0,0,4,2,0,0,33,7,2,0,1,0.6,0.6,0.6,5,2,16,18,88.9,1,20,4,3,4,Match Report
2019-2020,2020-07-16,Thu,Premier League,Matchweek 36,Away,W 2–0,Manchester Utd,Crystal Palace,Y,FW,90,1,0,0,0,1,1,0,0,45,7,1,0,1,0.3,0.3,0.4,7,0,24,32,75.0,6,39,9,4,6,Match Report
2019-2020,2020-07-19,Sun,FA Cup,Semi-finals,Neutral,L 1–3,Manchester Utd,Chelsea,N,,46,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-22,Wed,Premier League,Matchweek 37,Home,D 1–1,Manchester Utd,West Ham,Y,FW,90,0,1,0,0,3,1,0,0,48,12,0,0,3,0.1,0.1,0.1,3,1,25,37,67.6,2,37,7,1,2,Match Report
2019-2020,2020-07-26,Sun,Premier League,Matchweek 38,Away,W 2–0,Manchester Utd,Leicester City,Y,FW,89,0,0,0,0,1,0,0,0,25,3,0,0,0,0.1,0.1,0.0,1,1,11,15,73.3,0,20,4,0,1,Match Report
2019-2020,2020-08-05,Wed,Europa Lg,Round of 16,Home,W 2–1,eng Manchester Utd,at LASK,N,RW,7,1,0,0,0,1,1,0,0,9,0,0,0,0,0.5,0.5,0.0,1,1,5,6,83.3,0,10,3,2,2,Match Report
2019-2020,2020-08-10,Mon,Europa Lg,Quarter-finals,Home,W 1–0,eng Manchester Utd,dk FC Copenhagen,Y,FW,119,0,0,0,0,4,3,0,0,43,19,0,0,0,0.5,0.5,0.3,7,1,26,27,96.3,4,41,9,7,9,Match Report
2019-2020,2020-08-16,Sun,Europa Lg,Semi-finals,Away,L 1–2,eng Manchester Utd,es Sevilla,Y,FW,90,0,0,0,0,3,2,0,0,41,5,1,0,0,0.6,0.6,0.4,9,0,21,27,77.8,1,34,6,4,5,Match Report
