Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-11,Sun,Premier League,Matchweek 1,Home,L 0–1,Newcastle Utd,Arsenal,Y,"WB,CM",90,0,0,0,0,0,0,0,0,58,25,1,4,0,0.0,0.0,0.1,4,0,36,52,69.2,2,29,3,2,2,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 1–3,Newcastle Utd,Norwich City,Y,WB,90,0,0,0,0,3,0,0,0,68,20,5,2,2,0.1,0.1,0.2,4,0,36,52,69.2,4,43,6,1,1,Match Report
2019-2020,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 1–0,Newcastle Utd,Tottenham,Y,WB,90,0,0,0,0,0,0,1,0,49,24,1,1,3,0.0,0.0,0.0,4,1,30,39,76.9,2,22,1,2,2,Match Report
2019-2020,2019-08-28,Wed,EFL Cup,Second round,Home,L 1 (2)–1 (4),Newcastle Utd,Leicester City,Y,LM,44,0,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-04,Sat,FA Cup,Third round,Away,D 1–1,Newcastle Utd,Rochdale,N,,27,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-11,Sat,Premier League,Matchweek 22,Away,D 1–1,Newcastle Utd,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-14,Tue,FA Cup,Third round,Home,W 4–1,Newcastle Utd,Rochdale,Y,LB,68,0,1,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-18,Sat,Premier League,Matchweek 23,Home,W 1–0,Newcastle Utd,Chelsea,N,WB,79,0,0,0,0,0,0,0,0,38,14,0,1,2,0.0,0.0,0.0,0,0,21,34,61.8,2,17,5,1,1,Match Report
2019-2020,2020-01-21,Tue,Premier League,Matchweek 24,Away,D 2–2,Newcastle Utd,Everton,Y,WB,90,0,0,0,0,0,0,0,0,74,8,1,3,2,0.0,0.0,0.1,2,0,38,58,65.5,1,35,2,1,1,Match Report
2019-2020,2020-01-25,Sat,FA Cup,Fourth round,Home,D 0–0,Newcastle Utd,Oxford United,Y,LB,90,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-02-01,Sat,Premier League,Matchweek 25,Home,D 0–0,Newcastle Utd,Norwich City,Y,WB,90,0,0,0,0,2,0,0,0,66,9,1,3,2,0.1,0.1,0.2,4,0,32,51,62.7,4,35,4,0,0,Match Report
2019-2020,2020-02-04,Tue,FA Cup,Fourth round,Away,W 3–2,Newcastle Utd,Oxford United,Y,LB,120,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-02-16,Sun,Premier League,Matchweek 26,Away,L 0–4,Newcastle Utd,Arsenal,N,RM,16,0,0,0,0,1,0,0,0,10,2,0,0,0,0.0,0.0,0.0,1,0,8,8,100.0,0,5,2,0,0,Match Report
2019-2020,2020-02-22,Sat,Premier League,Matchweek 27,Away,L 0–1,Newcastle Utd,Crystal Palace,N,WB,20,0,0,0,0,0,0,1,0,11,5,1,0,1,0.0,0.0,0.0,0,0,6,9,66.7,1,6,2,0,0,Match Report
2019-2020,2020-02-29,Sat,Premier League,Matchweek 28,Home,D 0–0,Newcastle Utd,Burnley,Y,RM,90,0,0,0,0,7,0,0,0,57,23,4,0,2,0.3,0.3,0.2,5,0,24,42,57.1,7,27,4,0,1,Match Report
2019-2020,2020-03-03,Tue,FA Cup,Fifth round,Away,W 3–2,Newcastle Utd,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-03-07,Sat,Premier League,Matchweek 29,Away,W 1–0,Newcastle Utd,Southampton,Y,RM,60,0,0,0,1,1,0,1,0,28,14,2,0,0,0.8,0.0,0.2,2,0,11,19,57.9,0,14,0,1,2,Match Report
2019-2020,2020-06-21,Sun,Premier League,Matchweek 30,Home,W 3–0,Newcastle Utd,Sheffield Utd,Y,RM,89,1,1,0,0,3,3,0,0,43,11,0,0,2,0.1,0.1,0.4,2,1,25,34,73.5,2,25,3,0,1,Match Report
2019-2020,2020-06-24,Wed,Premier League,Matchweek 31,Home,D 1–1,Newcastle Utd,Aston Villa,Y,RM,66,0,0,0,0,3,2,0,0,47,6,0,0,0,0.1,0.1,0.0,2,0,32,42,76.2,2,35,3,0,0,Match Report
2019-2020,2020-07-01,Wed,Premier League,Matchweek 32,Away,W 4–1,Newcastle Utd,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-05,Sun,Premier League,Matchweek 33,Home,D 2–2,Newcastle Utd,West Ham,N,FW,21,0,0,0,0,0,0,0,0,12,2,0,0,0,0.0,0.0,0.0,0,0,9,12,75.0,2,10,2,0,0,Match Report
2019-2020,2020-07-08,Wed,Premier League,Matchweek 34,Away,L 0–5,Newcastle Utd,Manchester City,Y,LM,83,0,0,0,0,1,0,0,0,41,10,1,1,1,0.0,0.0,0.0,2,0,21,33,63.6,0,27,3,0,0,Match Report
2019-2020,2020-07-11,Sat,Premier League,Matchweek 35,Away,L 1–2,Newcastle Utd,Watford,Y,LM,71,0,0,0,0,0,0,0,0,32,7,0,0,2,0.0,0.0,0.1,2,0,21,27,77.8,1,20,2,1,2,Match Report
2019-2020,2020-07-15,Wed,Premier League,Matchweek 36,Home,L 1–3,Newcastle Utd,Tottenham,Y,WB,90,1,0,0,0,2,1,0,0,77,11,2,1,2,0.1,0.1,0.3,3,0,54,66,81.8,9,54,9,1,1,Match Report
2019-2020,2020-07-20,Mon,Premier League,Matchweek 37,Away,D 0–0,Newcastle Utd,Brighton,Y,WB,90,0,0,0,0,2,0,1,0,74,9,2,1,2,0.1,0.1,0.4,6,0,41,64,64.1,5,44,3,0,0,Match Report
2019-2020,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 1–3,Newcastle Utd,Liverpool,Y,WB,90,0,0,0,0,0,0,0,0,65,8,3,0,4,0.0,0.0,0.0,1,0,29,49,59.2,3,24,2,1,2,Match Report
