Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-10,Sat,Premier League,Matchweek 1,Home,L 0–5,West Ham,Manchester City,Y,RB,90,0,0,0,0,0,0,0,0,64,11,4,0,1,0.0,0.0,0.0,1,0,39,50,78.0,2,36,0,0,2,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 1–1,West Ham,Brighton,Y,RB,90,0,0,0,0,0,0,0,0,44,12,4,1,1,0.0,0.0,0.0,1,0,22,31,71.0,0,19,3,0,0,Match Report
2019-2020,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Watford,Y,RB,90,0,0,0,0,0,0,0,0,49,18,2,0,3,0.0,0.0,0.0,2,0,27,39,69.2,3,29,8,0,1,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 2–0,West Ham,Norwich City,Y,RB,90,0,0,0,0,0,0,1,0,53,18,2,0,1,0.0,0.0,0.1,1,0,32,45,71.1,3,32,6,0,0,Match Report
2019-2020,2019-09-16,Mon,Premier League,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,Y,RB,90,0,0,0,0,0,0,0,0,45,13,2,1,0,0.0,0.0,0.1,3,0,32,38,84.2,2,25,2,1,1,Match Report
2019-2020,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,RB,79,0,0,0,0,0,0,0,0,52,5,1,2,1,0.0,0.0,0.0,0,0,30,41,73.2,0,31,2,1,1,Match Report
2019-2020,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,71,14,4,0,3,0.0,0.0,0.1,3,0,40,55,72.7,2,36,4,1,2,Match Report
2019-2020,2019-10-05,Sat,Premier League,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,RB,90,0,1,0,0,0,0,1,0,75,20,5,0,3,0.0,0.0,0.5,4,1,54,63,85.7,0,46,8,0,0,Match Report
2019-2020,2019-10-19,Sat,Premier League,Matchweek 9,Away,L 0–2,West Ham,Everton,Y,RB,90,0,0,0,0,0,0,0,0,55,11,4,0,1,0.0,0.0,0.0,2,0,31,47,66.0,0,29,3,0,0,Match Report
2019-2020,2019-10-26,Sat,Premier League,Matchweek 10,Home,D 1–1,West Ham,Sheffield Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-02,Sat,Premier League,Matchweek 11,Home,L 2–3,West Ham,Newcastle Utd,N,RB,19,0,0,0,0,0,0,0,0,18,5,1,0,0,0.0,0.0,0.0,0,0,14,15,93.3,1,11,3,0,2,Match Report
2019-2020,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 0–3,West Ham,Burnley,Y,RB,90,0,0,0,0,0,0,1,0,64,9,3,1,3,0.0,0.0,0.0,2,0,39,52,75.0,3,31,4,0,0,Match Report
2019-2020,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 2–3,West Ham,Tottenham,Y,RB,90,0,0,0,0,0,0,1,0,65,7,2,0,2,0.0,0.0,0.2,2,0,43,57,75.4,4,44,8,3,3,Match Report
