Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-10,Sat,Premier League,Matchweek 1,Away,W 5–0,Manchester City,West Ham,Y,CB,90,0,0,0,0,0,0,0,0,75,4,1,1,0,0.0,0.0,0.0,0,0,62,65,95.4,0,48,4,2,2,Match Report
2019-2020,2019-08-17,Sat,Premier League,Matchweek 2,Home,D 2–2,Manchester City,Tottenham,Y,CB,90,0,0,0,0,1,0,0,0,85,4,1,3,0,0.1,0.1,0.0,1,0,72,75,96.0,8,50,10,0,0,Match Report
2019-2020,2019-08-25,Sun,Premier League,Matchweek 3,Away,W 3–1,Manchester City,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,146,2,0,1,0,0.0,0.0,0.1,2,0,133,142,93.7,17,121,28,0,0,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 4–0,Manchester City,Brighton,Y,CB,36,0,0,0,0,0,0,1,0,27,2,0,0,0,0.0,0.0,0.0,0,0,26,26,100.0,4,19,2,0,0,Match Report
2019-2020,2020-01-21,Tue,Premier League,Matchweek 24,Away,W 1–0,Manchester City,Sheffield Utd,Y,CB,77,0,0,0,0,0,0,0,0,85,6,1,2,1,0.0,0.0,0.0,1,0,70,81,86.4,4,63,9,0,0,Match Report
2019-2020,2020-02-19,Wed,Premier League,Matchweek 26,Home,W 2–0,Manchester City,West Ham,Y,CB,64,0,0,0,0,0,0,0,0,60,2,0,0,0,0.0,0.0,0.0,0,0,58,59,98.3,4,53,19,0,0,Match Report
2019-2020,2020-02-22,Sat,Premier League,Matchweek 27,Away,W 1–0,Manchester City,Leicester City,Y,CB,57,0,0,0,0,0,0,0,0,58,9,2,3,1,0.0,0.0,0.0,0,0,44,49,89.8,4,42,2,0,0,Match Report
2019-2020,2020-02-26,Wed,Champions Lg,Round of 16,Away,W 2–1,eng Manchester City,es Real Madrid,Y,CB,32,0,0,0,0,0,0,0,0,29,1,0,0,0,0.0,0.0,0.0,0,0,25,28,89.3,0,24,4,0,0,Match Report
2019-2020,2020-06-17,Wed,Premier League,Matchweek 28,Home,W 3–0,Manchester City,Arsenal,Y,CB,69,0,0,0,0,0,0,0,0,83,2,0,1,0,0.0,0.0,0.0,0,0,75,80,93.8,4,71,7,0,0,Match Report
2019-2020,2020-06-22,Mon,Premier League,Matchweek 30,Home,W 5–0,Manchester City,Burnley,N,CB,30,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,1,0,33,33,100.0,4,29,2,0,0,Match Report
2019-2020,2020-06-25,Thu,Premier League,Matchweek 31,Away,L 1–2,Manchester City,Chelsea,Y,CB,73,0,0,0,0,0,0,0,0,93,7,1,0,1,0.0,0.0,0.0,1,0,83,89,93.3,5,71,9,0,0,Match Report
2019-2020,2020-06-28,Sun,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-02,Thu,Premier League,Matchweek 32,Home,W 4–0,Manchester City,Liverpool,Y,CB,78,0,0,0,0,0,0,0,0,59,6,2,0,3,0.0,0.0,0.0,0,0,46,51,90.2,0,41,0,0,0,Match Report
2019-2020,2020-07-05,Sun,Premier League,Matchweek 33,Away,L 0–1,Manchester City,Southampton,Y,CB,90,0,0,0,0,2,0,0,0,116,2,0,2,0,0.1,0.1,0.0,1,0,102,109,93.6,8,85,5,0,0,Match Report
2019-2020,2020-07-08,Wed,Premier League,Matchweek 34,Home,W 5–0,Manchester City,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-11,Sat,Premier League,Matchweek 35,Away,W 5–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,101,9,3,1,0,0.0,0.0,0.0,0,0,84,92,91.3,1,76,2,0,0,Match Report
2019-2020,2020-07-15,Wed,Premier League,Matchweek 36,Home,W 2–1,Manchester City,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-18,Sat,FA Cup,Semi-finals,Neutral,L 0–2,Manchester City,Arsenal,Y,CB,90,0,0,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-21,Tue,Premier League,Matchweek 37,Away,W 4–0,Manchester City,Watford,Y,CB,73,1,0,0,0,1,1,0,0,70,4,1,0,0,0.1,0.1,0.0,1,0,61,65,93.8,6,50,14,0,0,Match Report
2019-2020,2020-07-26,Sun,Premier League,Matchweek 38,Home,W 5–0,Manchester City,Norwich City,Y,CB,90,0,0,0,0,0,0,0,0,100,3,0,0,0,0.0,0.0,0.0,0,0,92,98,93.9,9,84,15,0,0,Match Report
2019-2020,2020-08-07,Fri,Champions Lg,Round of 16,Home,W 2–1,eng Manchester City,es Real Madrid,Y,CB,90,0,0,0,0,0,0,0,0,63,4,0,0,1,0.0,0.0,0.0,0,0,55,60,91.7,2,49,2,0,0,Match Report
2019-2020,2020-08-15,Sat,Champions Lg,Quarter-finals,Neutral,L 1–3,eng Manchester City,fr Lyon,Y,CB,90,0,0,0,0,0,0,0,0,89,8,1,1,1,0.0,0.0,0.0,1,0,71,85,83.5,3,67,18,1,1,Match Report
