Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-23,Fri,PL2 — Div. 1,Matchweek 3,Home,L 0–3,Leicester City,Brighton,N,,50,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-30,Fri,PL2 — Div. 1,Matchweek 4,Away,W 2–0,Leicester City,Wolves,Y,FW,90,1,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-14,Sat,PL2 — Div. 1,Matchweek 5,Away,L 1–2,Leicester City,Arsenal,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-20,Fri,PL2 — Div. 1,Matchweek 6,Home,D 2–2,Leicester City,Liverpool,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-28,Sat,PL2 — Div. 1,Matchweek 7,Home,D 2–2,Leicester City,Chelsea,Y,FW,71,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-18,Fri,PL2 — Div. 1,Matchweek 8,Away,W 2–0,Leicester City,Tottenham,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-25,Fri,PL2 — Div. 1,Matchweek 9,Home,W 3–0,Leicester City,Southampton,Y,FW,74,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-01,Fri,PL2 — Div. 1,Matchweek 10,Away,W 2–0,Leicester City,Manchester City,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-25,Mon,PL2 — Div. 1,Matchweek 11,Home,W 4–1,Leicester City,Derby County,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-09,Mon,PL2 — Div. 1,Matchweek 12,Home,W 2–1,Leicester City,Everton,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-13,Fri,PL2 — Div. 1,Matchweek 13,Away,L 1–3,Leicester City,Blackburn,Y,FW,90,0,0,0,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-03,Fri,PL2 — Div. 1,Matchweek 14,Home,W 5–1,Leicester City,Wolves,Y,FW,56,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-02-14,Fri,PL2 — Div. 1,Matchweek 17,Home,W 3–2,Leicester City,Tottenham,Y,LW,90,2,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-03-02,Mon,PL2 — Div. 1,Matchweek 18,Away,W 3–1,Leicester City,Southampton,Y,FW,90,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-16,Thu,Premier League,Matchweek 36,Home,W 2–0,Leicester City,Sheffield Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-19,Sun,Premier League,Matchweek 37,Away,L 0–3,Leicester City,Tottenham,N,LW,8,0,0,0,0,2,0,0,0,9,3,0,0,0,0.1,0.1,0.0,1,0,4,6,66.7,0,4,1,0,0,Match Report
2019-2020,2020-07-26,Sun,Premier League,Matchweek 38,Home,L 0–2,Leicester City,Manchester Utd,N,FW,3,0,0,0,0,1,1,0,0,5,0,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,0,4,0,0,0,Match Report
