Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-09,Fri,PL2 — Div. 2,Matchweek 1,Home,L 0–1,Norwich City,Swansea City,N,,17,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-18,Sun,PL2 — Div. 2,Matchweek 2,Away,W 2–1,Norwich City,Sunderland,N,,2,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-20,Fri,PL2 — Div. 2,Matchweek 6,Home,L 0–2,Norwich City,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-27,Fri,PL2 — Div. 2,Matchweek 7,Away,L 0–2,Norwich City,Manchester Utd,Y,,81,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-18,Fri,PL2 — Div. 2,Matchweek 8,Home,L 2–4,Norwich City,West Brom,N,,13,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-10-25,Fri,PL2 — Div. 2,Matchweek 9,Home,L 1–4,Norwich City,West Ham,Y,AM,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-01,Fri,PL2 — Div. 2,Matchweek 10,Home,L 1–2,Norwich City,Fulham,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-11-25,Mon,PL2 — Div. 2,Matchweek 11,Away,W 1–0,Norwich City,Reading,Y,RM,76,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-12-15,Sun,PL2 — Div. 2,Matchweek 13,Home,W 3–1,Norwich City,Sunderland,Y,LM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-06,Mon,PL2 — Div. 2,Matchweek 14,Away,W 4–3,Norwich City,Middlesbrough,Y,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-10,Fri,PL2 — Div. 2,Matchweek 15,Home,W 2–1,Norwich City,Aston Villa,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-25,Sat,FA Cup,Fourth round,Away,W 2–1,Norwich City,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-01-31,Fri,PL2 — Div. 2,Matchweek 16,Home,L 1–2,Norwich City,Manchester Utd,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-06-19,Fri,Premier League,Matchweek 30,Home,L 0–3,Norwich City,Southampton,N,FW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
2019-2020,2020-07-01,Wed,Premier League,Matchweek 32,Away,L 0–4,Norwich City,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-04,Sat,Premier League,Matchweek 33,Home,L 0–1,Norwich City,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-07,Tue,Premier League,Matchweek 34,Away,L 1–2,Norwich City,Watford,N,FW,8,0,0,0,0,0,0,0,0,6,5,0,1,0,0.0,0.0,0.0,0,0,5,5,100.0,0,6,1,1,1,Match Report
2019-2020,2020-07-11,Sat,Premier League,Matchweek 35,Home,L 0–4,Norwich City,West Ham,N,LW,21,0,0,0,0,0,0,0,0,9,4,0,0,1,0.0,0.0,0.0,0,0,5,8,62.5,0,7,0,0,0,Match Report
2019-2020,2020-07-14,Tue,Premier League,Matchweek 36,Away,L 0–1,Norwich City,Chelsea,N,CM,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,3,1,0,0,Match Report
2019-2020,2020-07-18,Sat,Premier League,Matchweek 37,Home,L 0–2,Norwich City,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2020-07-26,Sun,Premier League,Matchweek 38,Away,L 0–5,Norwich City,Manchester City,N,LW,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0.3,0.3,0.0,0,0,0,0,,0,0,0,0,0,Match Report
