Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2019-2020,2019-08-10,Sat,Premier League,Matchweek 1,Away,D 1–1,Sheffield Utd,Bournemouth,N,FW,28,0,0,0,0,1,0,0,0,19,7,0,0,1,0.3,0.3,0.0,1,1,10,12,83.3,0,9,2,0,0,Match Report
2019-2020,2019-08-18,Sun,Premier League,Matchweek 2,Home,W 1–0,Sheffield Utd,Crystal Palace,N,FW,35,0,0,0,0,2,0,0,0,25,15,0,1,3,0.2,0.2,0.0,0,0,5,9,55.6,1,17,0,2,4,Match Report
2019-2020,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Sheffield Utd,Leicester City,N,FW,37,1,0,0,0,1,1,0,0,18,6,0,0,0,0.1,0.1,0.0,1,0,11,13,84.6,0,10,2,0,1,Match Report
2019-2020,2019-08-27,Tue,EFL Cup,Second round,Home,W 2–1,Sheffield Utd,Blackburn,Y,FW,45,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 2–2,Sheffield Utd,Chelsea,Y,FW,62,0,0,0,0,0,0,1,0,24,25,1,0,1,0.0,0.0,0.0,1,0,13,18,72.2,2,10,1,1,1,Match Report
2019-2020,2019-09-06,Fri,Euro Qualifying,Group stage,Home,L 1–2,sco Scotland,ru Russia,Y,FW,90,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-09,Mon,Euro Qualifying,Group stage,Home,L 0–4,sco Scotland,be Belgium,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2019-2020,2019-09-14,Sat,Premier League,Matchweek 5,Home,L 0–1,Sheffield Utd,Southampton,Y,FW,64,0,0,0,0,0,0,0,0,23,21,1,0,0,0.0,0.0,0.3,1,0,9,15,60.0,2,18,0,1,1,Match Report
2019-2020,2019-09-21,Sat,Premier League,Matchweek 6,Away,W 2–0,Sheffield Utd,Everton,Y,FW,82,0,0,0,0,0,0,0,0,26,20,1,0,0,0.0,0.0,0.0,0,0,9,16,56.3,1,10,0,0,0,Match Report
2019-2020,2019-09-25,Wed,EFL Cup,Third round,Home,L 0–1,Sheffield Utd,Sunderland,N,,34,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
