Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-13,Sun,Premier League,Matchweek 1,Home,L 0–3,West Brom,Leicester City,Y,LW,90,0,0,0,0,1,0,0,0,49,13,1,1,3,0.1,0.1,0.1,2,0,22,30,73.3,3,32,2,1,2,Match Report
2020-2021,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 2–5,West Brom,Everton,Y,"LW,LM",70,1,0,0,0,2,2,0,0,38,10,3,1,0,0.1,0.1,0.0,0,0,18,22,81.8,2,29,4,4,6,Match Report
2020-2021,2020-09-22,Tue,EFL Cup,Third round,Home,L 2 (4)–2 (5),West Brom,Brentford,N,,20,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-26,Sat,Premier League,Matchweek 3,Home,D 3–3,West Brom,Chelsea,Y,AM,73,0,0,0,0,2,0,0,0,36,19,1,0,2,0.1,0.1,0.0,1,0,18,23,78.3,2,24,5,0,3,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 0–2,West Brom,Southampton,Y,LW,90,0,0,0,0,1,1,0,0,42,29,2,2,2,0.0,0.0,0.0,2,0,14,19,73.7,3,29,9,2,4,Match Report
2020-2021,2020-10-19,Mon,Premier League,Matchweek 5,Home,D 0–0,West Brom,Burnley,Y,LM,90,0,0,0,0,1,1,0,0,48,14,1,0,1,0.0,0.0,0.0,5,0,25,31,80.6,0,37,9,2,3,Match Report
2020-2021,2020-10-26,Mon,Premier League,Matchweek 6,Away,D 1–1,West Brom,Brighton,Y,LM,62,0,0,0,0,0,0,0,0,37,13,2,0,3,0.0,0.0,0.0,1,0,19,24,79.2,2,32,5,1,6,Match Report
2020-2021,2020-11-02,Mon,Premier League,Matchweek 7,Away,L 0–2,West Brom,Fulham,Y,LM,90,0,0,0,0,2,0,0,0,38,20,2,1,2,0.1,0.1,0.0,0,0,14,22,63.6,1,24,5,1,3,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Home,L 0–1,West Brom,Tottenham,N,FW,24,0,0,0,0,0,0,0,0,14,4,1,0,0,0.0,0.0,0.0,0,0,6,10,60.0,0,9,2,0,1,Match Report
2020-2021,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–1,West Brom,Manchester Utd,Y,AM,61,0,0,0,0,1,0,0,0,31,21,2,0,3,0.0,0.0,0.0,2,0,15,20,75.0,3,23,6,3,4,Match Report
2020-2021,2020-11-28,Sat,Premier League,Matchweek 10,Home,W 1–0,West Brom,Sheffield Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
