Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-05,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,FW,90,1,0,1,1,3,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-08,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,FW,90,0,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-21,Mon,Premier League,Matchweek 2,Away,W 3–1,Manchester City,Wolves,Y,LW,80,0,1,0,0,1,1,0,0,54,7,1,0,0,0.0,0.0,0.3,3,1,33,39,84.6,2,46,5,1,3,Match Report
2020-2021,2020-09-24,Thu,EFL Cup,Third round,Home,W 2–1,Manchester City,Bournemouth,N,,24,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 2–5,Manchester City,Leicester City,Y,"FW,LW,AM",90,0,0,0,0,3,1,0,0,41,20,3,0,1,0.3,0.3,0.0,2,1,19,24,79.2,0,29,4,1,2,Match Report
2020-2021,2020-09-30,Wed,EFL Cup,Fourth round,Away,W 3–0,Manchester City,Burnley,Y,FW,90,2,1,0,0,8,6,1,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-03,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,Y,"LW,FW",90,1,0,0,0,5,1,0,0,44,11,0,0,1,0.4,0.4,0.2,9,1,23,28,82.1,1,45,5,6,10,Match Report
2020-2021,2020-10-17,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,Y*,FW,90,1,0,0,0,2,1,0,0,70,9,0,0,1,0.5,0.5,0.0,5,0,52,59,88.1,3,57,12,1,1,Match Report
2020-2021,2020-10-21,Wed,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,pt Porto,Y*,"LW,FW",90,0,0,0,0,0,0,0,0,36,10,2,1,0,0.0,0.0,0.5,2,1,23,26,88.5,2,22,3,0,0,Match Report
2020-2021,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,West Ham,Y*,"LW,FW",90,0,0,0,0,1,1,0,0,29,14,0,0,1,0.3,0.3,0.0,1,0,14,18,77.8,1,21,5,2,4,Match Report
2020-2021,2020-10-27,Tue,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,fr Marseille,Y,RW,90,1,1,0,0,1,1,0,0,46,7,1,0,1,0.8,0.8,0.4,3,1,31,34,91.2,1,37,1,5,8,Match Report
2020-2021,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,Y,"LW,FW",90,0,0,0,0,2,0,0,0,55,10,1,0,1,0.1,0.1,0.5,2,0,41,49,83.7,5,52,11,4,5,Match Report
2020-2021,2020-11-03,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,gr Olympiacos,Y,LW,81,0,0,0,0,1,1,0,0,39,5,1,0,0,0.0,0.0,0.2,2,0,27,33,81.8,3,30,7,3,5,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Home,D 1–1,Manchester City,Liverpool,Y,LW,90,0,0,0,0,1,1,1,0,44,7,1,1,1,0.1,0.1,0.0,1,0,27,32,84.4,3,41,4,1,5,Match Report
2020-2021,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–2,Manchester City,Tottenham,N,"LW,RW",19,0,0,0,0,1,0,0,0,12,3,0,1,1,0.1,0.1,0.0,1,0,5,6,83.3,0,9,1,0,1,Match Report
2020-2021,2020-11-25,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester City,gr Olympiacos,Y*,RW,75,0,1,0,0,2,2,1,0,46,6,0,0,0,0.1,0.1,0.6,5,1,31,37,83.8,5,43,7,3,5,Match Report
2020-2021,2020-11-28,Sat,Premier League,Matchweek 10,Home,W 5–0,Manchester City,Burnley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-01,Tue,Champions Lg,Group stage,Away,D 0–0,eng Manchester City,pt Porto,Y,RW,90,0,0,0,0,5,1,0,0,42,8,0,0,1,0.5,0.5,0.0,2,0,21,26,80.8,2,37,7,3,3,Match Report
2020-2021,2020-12-05,Sat,Premier League,Matchweek 11,Home,W 2–0,Manchester City,Fulham,Y,"LW,LM",90,1,0,0,0,4,3,0,0,49,13,1,0,0,1.1,1.1,0.0,3,1,29,35,82.9,2,35,7,2,3,Match Report
2020-2021,2020-12-09,Wed,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,fr Marseille,N,LW,45,0,0,0,0,1,1,0,0,21,14,0,0,1,0.0,0.0,0.0,0,0,13,16,81.3,1,16,3,0,2,Match Report
2020-2021,2020-12-12,Sat,Premier League,Matchweek 12,Away,D 0–0,Manchester City,Manchester Utd,Y,LW,90,0,0,0,0,1,0,0,0,42,14,2,0,0,0.2,0.2,0.0,2,0,23,28,82.1,3,35,7,1,2,Match Report
2020-2021,2020-12-15,Tue,Premier League,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y,RW,90,0,1,0,0,2,2,0,0,66,8,0,0,0,0.3,0.3,0.5,8,1,52,58,89.7,4,60,18,3,4,Match Report
2020-2021,2020-12-19,Sat,Premier League,Matchweek 14,Away,W 1–0,Manchester City,Southampton,Y,LW,90,1,0,0,0,2,1,0,0,46,17,2,0,2,0.3,0.3,0.0,2,0,24,32,75.0,2,38,6,3,8,Match Report
2020-2021,2020-12-22,Tue,EFL Cup,Quarter-finals,Away,W 4–1,Manchester City,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y,"LW,RW",90,0,1,0,0,2,1,0,0,55,6,2,2,0,0.2,0.2,0.2,2,2,35,43,81.4,2,47,7,3,4,Match Report
2020-2021,2021-01-03,Sun,Premier League,Matchweek 17,Away,W 3–1,Manchester City,Chelsea,Y,"FW,LW",90,0,0,0,0,1,0,0,0,48,9,0,1,1,0.3,0.3,0.2,6,1,29,35,82.9,1,33,7,2,4,Match Report
2020-2021,2021-01-06,Wed,EFL Cup,Semi-finals,Away,W 2–0,Manchester City,Manchester Utd,Y,RM,90,0,0,0,0,1,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-13,Wed,Premier League,Matchweek 18,Home,W 1–0,Manchester City,Brighton,N,LW,9,0,0,0,1,1,0,0,0,9,2,0,0,0,0.8,0.0,0.0,0,0,5,5,100.0,0,8,1,0,1,Match Report
2020-2021,2021-01-17,Sun,Premier League,Matchweek 19,Home,W 4–0,Manchester City,Crystal Palace,Y,"LW,RW",90,1,0,0,0,2,1,0,0,52,17,0,0,0,0.1,0.1,0.0,3,1,36,44,81.8,1,46,8,1,3,Match Report
2020-2021,2021-01-20,Wed,Premier League,Matchweek 1,Home,W 2–0,Manchester City,Aston Villa,Y,RW,71,0,0,0,0,1,0,0,0,37,14,1,0,3,0.0,0.0,0.1,2,0,22,26,84.6,1,31,9,2,4,Match Report
2020-2021,2021-01-23,Sat,FA Cup,Fourth round,Away,W 3–1,Manchester City,Cheltenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-26,Tue,Premier League,Matchweek 20,Away,W 5–0,Manchester City,West Brom,Y*,"RW,FW",90,1,1,0,0,4,1,0,0,75,6,0,1,0,1.0,1.0,0.1,2,1,57,62,91.9,3,67,10,4,4,Match Report
2020-2021,2021-01-30,Sat,Premier League,Matchweek 21,Home,W 1–0,Manchester City,Sheffield Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 2–0,Manchester City,Burnley,Y*,LW,90,1,0,0,0,3,3,0,0,52,7,1,0,1,1.2,1.2,0.2,4,0,34,38,89.5,5,52,16,4,8,Match Report
2020-2021,2021-02-07,Sun,Premier League,Matchweek 23,Away,W 4–1,Manchester City,Liverpool,Y*,LW,90,1,0,0,0,1,1,0,0,48,4,1,2,0,0.9,0.9,0.3,6,0,30,35,85.7,1,42,8,4,9,Match Report
2020-2021,2021-02-10,Wed,FA Cup,Fifth round,Away,W 3–1,Manchester City,Swansea City,Y*,FW,55,1,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-02-13,Sat,Premier League,Matchweek 24,Home,W 3–0,Manchester City,Tottenham,Y*,"LW,RW",90,0,1,0,0,1,1,0,0,63,8,2,0,0,0.4,0.4,0.4,5,1,46,51,90.2,0,60,11,3,3,Match Report
2020-2021,2021-02-17,Wed,Premier League,Matchweek 16,Away,W 3–1,Manchester City,Everton,Y*,LW,79,0,0,0,0,0,0,1,0,43,7,1,0,0,0.0,0.0,0.0,1,0,31,36,86.1,2,41,7,4,7,Match Report
2020-2021,2021-02-21,Sun,Premier League,Matchweek 25,Away,W 1–0,Manchester City,Arsenal,Y,LW,90,1,0,0,0,3,2,0,0,51,4,0,1,1,0.6,0.6,0.1,3,0,33,39,84.6,3,41,10,3,5,Match Report
2020-2021,2021-02-24,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Manchester City,de M'Gladbach,Y*,"RW,LW",68,0,0,0,0,1,0,0,0,43,7,1,0,0,0.1,0.1,0.0,0,0,30,33,90.9,3,40,6,3,7,Match Report
2020-2021,2021-02-27,Sat,Premier League,Matchweek 26,Home,W 2–1,Manchester City,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-02,Tue,Premier League,Matchweek 29,Home,W 4–1,Manchester City,Wolves,Y,LW,90,0,0,0,0,4,1,0,0,44,5,0,1,0,0.5,0.5,0.1,2,0,30,37,81.1,1,36,8,1,2,Match Report
2020-2021,2021-03-07,Sun,Premier League,Matchweek 27,Home,L 0–2,Manchester City,Manchester Utd,Y,"LW,FW",90,0,0,0,0,2,1,0,0,43,8,0,2,0,0.2,0.2,0.1,2,0,27,34,79.4,3,35,7,1,1,Match Report
2020-2021,2021-03-10,Wed,Premier League,Matchweek 33,Home,W 5–2,Manchester City,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-16,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Manchester City,de M'Gladbach,N,"LW,CM",21,0,0,0,0,0,0,0,0,14,3,0,0,0,0.0,0.0,0.0,0,0,11,12,91.7,2,15,1,1,2,Match Report
2020-2021,2021-03-20,Sat,FA Cup,Quarter-finals,Away,W 2–0,Manchester City,Everton,Y,FW,79,0,0,0,0,4,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-25,Thu,WCQ — UEFA (M),First round,Home,W 5–0,eng England,sm San Marino,Y*,AM,45,1,0,0,0,7,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-28,Sun,WCQ — UEFA (M),First round,Away,W 2–0,eng England,al Albania,Y,FW,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-03-31,Wed,WCQ — UEFA (M),First round,Home,W 2–1,eng England,pl Poland,Y,FW,89,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
