Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-14,Mon,Premier League,Matchweek 1,Home,L 0–2,Sheffield Utd,Wolves,Y,CM,90,0,0,0,0,0,0,0,0,68,12,2,0,1,0.0,0.0,0.1,4,0,46,61,75.4,5,51,7,0,0,Match Report
2020-2021,2020-09-21,Mon,Premier League,Matchweek 2,Away,L 0–1,Sheffield Utd,Aston Villa,Y,"CM,RM",90,0,0,0,1,0,0,1,0,43,8,1,1,3,0.8,0.0,0.0,1,0,18,32,56.3,2,22,3,2,4,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 0–1,Sheffield Utd,Leeds United,Y,CM,63,0,0,0,0,3,1,1,0,35,10,1,1,1,0.6,0.6,0.2,3,0,25,29,86.2,3,21,2,1,1,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 1–2,Sheffield Utd,Arsenal,Y,"CM,DM",90,0,0,0,0,1,0,0,0,54,16,2,1,3,0.0,0.0,0.0,2,0,39,46,84.8,2,32,5,0,0,Match Report
2020-2021,2020-10-18,Sun,Premier League,Matchweek 5,Home,D 1–1,Sheffield Utd,Fulham,Y,CM,90,0,0,0,0,1,1,0,0,43,11,1,1,0,0.0,0.0,0.0,1,0,33,40,82.5,3,28,2,1,1,Match Report
2020-2021,2020-10-24,Sat,Premier League,Matchweek 6,Away,L 1–2,Sheffield Utd,Liverpool,Y,CM,75,0,0,0,0,0,0,1,0,50,9,1,0,2,0.0,0.0,0.0,2,0,31,39,79.5,3,25,1,0,0,Match Report
2020-2021,2020-10-31,Sat,Premier League,Matchweek 7,Home,L 0–1,Sheffield Utd,Manchester City,N,CM,36,0,0,0,0,1,0,0,0,14,6,0,1,0,0.1,0.1,0.3,1,0,7,12,58.3,1,10,0,0,0,Match Report
2020-2021,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Sheffield Utd,Chelsea,Y,CM,90,0,0,0,0,1,1,0,0,52,16,1,1,2,0.0,0.0,0.0,0,0,35,44,79.5,3,31,4,0,0,Match Report
2020-2021,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 0–1,Sheffield Utd,West Ham,N,CB,15,0,0,0,0,1,0,0,0,16,6,0,0,0,0.0,0.0,0.0,1,0,9,12,75.0,0,10,2,1,1,Match Report
2020-2021,2020-11-28,Sat,Premier League,Matchweek 10,Away,L 0–1,Sheffield Utd,West Brom,N,"RM,CB",28,0,0,0,0,1,0,0,0,34,4,0,0,0,0.1,0.1,0.0,2,0,24,31,77.4,4,24,5,0,0,Match Report
