Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-05,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CB,90,0,0,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-08,Tue,UEFA Nations League,League A,Away,D 0–0,eng England,dk Denmark,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-13,Sun,Premier League,Matchweek 1,Home,L 0–1,Tottenham,Everton,Y,CB,90,0,0,0,0,0,0,0,0,66,7,0,0,0,0.0,0.0,0.0,0,0,52,56,92.9,2,38,4,0,0,Match Report
2020-2021,2020-09-17,Thu,Europa Lg,Second qualifying round,Away,W 2–1,eng Tottenham,bg Loko Plovdiv,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-20,Sun,Premier League,Matchweek 2,Away,W 5–2,Tottenham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,63,0,0,0,0,0.0,0.0,0.0,0,0,42,57,73.7,4,32,1,0,0,Match Report
2020-2021,2020-09-24,Thu,Europa Lg,Third qualifying round,Away,W 3–1,eng Tottenham,mk Shkëndija 79,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-27,Sun,Premier League,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,73,6,2,0,2,0.1,0.1,0.0,0,0,58,61,95.1,3,45,7,0,0,Match Report
2020-2021,2020-09-29,Tue,EFL Cup,Fourth round,Home,W 1 (5)–1 (4),Tottenham,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Away,W 6–1,Tottenham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,89,2,0,0,1,0.0,0.0,0.0,0,0,79,82,96.3,1,69,1,0,0,Match Report
2020-2021,2020-10-11,Sun,UEFA Nations League,League A,Home,W 2–1,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-26,Mon,Premier League,Matchweek 6,Away,W 1–0,Tottenham,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,85,7,1,0,0,0.0,0.0,0.0,0,0,65,77,84.4,2,57,5,0,0,Match Report
2020-2021,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Brighton,Y,CB,90,0,0,0,0,0,0,0,0,57,1,1,0,2,0.0,0.0,0.0,1,0,41,48,85.4,0,35,1,0,0,Match Report
2020-2021,2020-11-05,Thu,Europa Lg,Group stage,Away,W 3–1,eng Tottenham,bg Ludogorets,Y,CB,90,0,0,0,0,0,0,0,0,81,7,1,1,2,0.0,0.0,0.0,1,0,71,77,92.2,6,54,6,0,0,Match Report
2020-2021,2020-11-08,Sun,Premier League,Matchweek 8,Away,W 1–0,Tottenham,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,72,4,0,0,1,0.0,0.0,0.0,1,0,48,64,75.0,3,38,2,0,0,Match Report
2020-2021,2020-11-12,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,ie Republic of Ireland,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-15,Sun,UEFA Nations League,League A,Away,L 0–2,eng England,be Belgium,Y,CB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-18,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CB,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
