Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-14,Mon,Premier League,Matchweek 1,Away,W 3–1,Chelsea,Brighton,Y,FW,60,0,0,0,0,0,0,0,0,25,14,0,1,1,0.0,0.0,0.0,1,0,11,16,68.8,1,19,1,0,4,Match Report
2020-2021,2020-10-18,Sun,Premier League,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,AM,80,0,0,0,0,2,1,0,0,60,7,2,1,1,0.1,0.1,0.0,3,0,45,48,93.8,5,43,6,0,0,Match Report
2020-2021,2020-10-24,Sat,Premier League,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,RW,73,0,0,0,0,0,0,0,0,46,16,2,0,1,0.0,0.0,0.0,1,0,38,40,95.0,4,29,4,1,2,Match Report
2020-2021,2020-11-02,Mon,Premier League,Matchweek 7,Home,W 2–0,Fulham,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 0–1,Fulham,West Ham,N,RW,8,0,0,0,0,1,0,1,0,6,2,0,1,0,0.0,0.0,0.0,0,0,2,3,66.7,0,5,1,0,1,Match Report
2020-2021,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 2–3,Fulham,Everton,N,"AM,RW",33,1,0,0,0,1,1,0,0,28,8,0,0,1,0.1,0.1,0.0,1,0,20,22,90.9,1,23,4,2,2,Match Report
2020-2021,2020-11-30,Mon,Premier League,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y,RW,76,0,0,0,0,1,0,0,0,35,18,1,0,1,0.1,0.1,0.0,2,0,18,23,78.3,2,23,2,1,1,Match Report
2020-2021,2020-12-05,Sat,Premier League,Matchweek 11,Away,L 0–2,Fulham,Manchester City,Y,AM,82,0,0,0,0,0,0,0,0,34,17,2,0,1,0.0,0.0,0.0,0,0,23,29,79.3,4,27,2,2,2,Match Report
2020-2021,2020-12-13,Sun,Premier League,Matchweek 12,Home,D 1–1,Fulham,Liverpool,Y,RW,73,0,0,0,0,0,0,0,0,28,14,2,1,1,0.0,0.0,0.2,1,0,14,16,87.5,3,17,2,1,2,Match Report
2020-2021,2020-12-16,Wed,Premier League,Matchweek 13,Home,D 0–0,Fulham,Brighton,Y,RW,76,0,0,0,0,1,1,0,0,31,12,1,1,0,0.3,0.3,0.0,0,0,16,22,72.7,1,23,2,1,1,Match Report
2020-2021,2020-12-19,Sat,Premier League,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,N,FW,14,0,0,0,0,0,0,0,0,9,7,1,1,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,0,0,0,Match Report
2020-2021,2020-12-26,Sat,Premier League,Matchweek 15,Home,D 0–0,Fulham,Southampton,Y,CM,90,0,0,0,0,1,0,0,0,44,13,4,1,1,0.0,0.0,0.0,2,0,16,23,69.6,1,30,4,2,5,Match Report
2020-2021,2021-01-09,Sat,FA Cup,Third round,Away,W 2–0,Fulham,QPR,Y,AM,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-13,Wed,Premier League,Matchweek 16,Away,D 1–1,Fulham,Tottenham,Y,FW,89,0,0,0,0,5,1,0,0,52,9,0,0,0,0.4,0.4,0.0,4,0,32,39,82.1,4,35,2,1,4,Match Report
2020-2021,2021-01-20,Wed,Premier League,Matchweek 18,Home,L 1–2,Fulham,Manchester Utd,Y,AM,90,0,0,0,0,2,1,0,0,33,14,0,1,1,0.3,0.3,0.1,1,0,17,22,77.3,3,24,5,1,4,Match Report
2020-2021,2021-01-24,Sun,FA Cup,Fourth round,Home,L 0–3,Fulham,Burnley,N,,23,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-27,Wed,Premier League,Matchweek 20,Away,D 0–0,Fulham,Brighton,Y,RW,90,0,0,0,0,1,0,0,0,40,19,2,0,1,0.2,0.2,0.0,1,0,20,24,83.3,1,31,3,3,6,Match Report
2020-2021,2021-01-30,Sat,Premier League,Matchweek 21,Away,D 2–2,Fulham,West Brom,Y,RW,90,0,0,0,0,3,2,0,0,49,12,1,1,2,0.2,0.2,0.5,3,0,27,33,81.8,5,33,3,2,3,Match Report
2020-2021,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–2,Fulham,Leicester City,Y,"RW,RM",70,0,0,0,0,0,0,0,0,31,16,2,1,0,0.0,0.0,0.1,1,0,19,23,82.6,4,27,1,2,2,Match Report
2020-2021,2021-02-06,Sat,Premier League,Matchweek 23,Home,D 0–0,Fulham,West Ham,Y,AM,90,0,0,0,0,5,0,0,0,64,15,2,2,0,0.4,0.4,0.1,7,0,41,47,87.2,9,54,14,3,3,Match Report
2020-2021,2021-02-14,Sun,Premier League,Matchweek 24,Away,W 2–0,Fulham,Everton,Y,RM,90,0,0,0,0,0,0,0,0,42,10,0,2,1,0.0,0.0,0.1,3,0,27,33,81.8,0,34,4,1,1,Match Report
