Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2020-2021,2020-09-03,Thu,UEFA Nations League,League B,Away,L 1–3,rs Serbia,ru Russia,Y,FW,90,1,0,0,0,3,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-06,Sun,UEFA Nations League,League B,Home,D 0–0,rs Serbia,tr Turkey,Y,FW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-12,Sat,Premier League,Matchweek 1,Home,L 0–3,Fulham,Arsenal,N,FW,28,0,0,0,0,1,1,0,0,7,6,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,6,0,1,1,Match Report
2020-2021,2020-09-16,Wed,EFL Cup,Second round,Away,W 1–0,Fulham,Ipswich Town,Y*,FW,90,1,0,0,0,4,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-09-19,Sat,Premier League,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y*,FW,90,2,0,1,1,5,3,1,0,53,17,0,0,2,1.3,0.6,0.0,3,1,23,33,69.7,0,31,4,1,2,Match Report
2020-2021,2020-09-28,Mon,Premier League,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y,FW,90,0,0,0,0,6,1,0,0,33,6,0,0,2,0.4,0.4,0.0,0,0,12,14,85.7,0,12,0,0,1,Match Report
2020-2021,2020-10-01,Thu,EFL Cup,Fourth round,Away,L 0–3,Fulham,Brentford,N,,22,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-04,Sun,Premier League,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y,FW,90,0,0,0,0,3,0,0,0,27,14,1,0,1,0.1,0.1,0.4,2,0,15,17,88.2,1,11,2,0,0,Match Report
2020-2021,2020-10-08,Thu,Euro Qualifying,Semi-finals,Away,W 2–1,rs Serbia,no Norway,Y,FW,120,0,1,0,0,5,2,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-11,Sun,UEFA Nations League,League B,Home,L 0–1,rs Serbia,hu Hungary,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-14,Wed,UEFA Nations League,League B,Away,D 2–2,rs Serbia,tr Turkey,Y,FW,90,1,0,1,1,2,2,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-10-18,Sun,Premier League,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,FW,90,0,0,0,1,4,2,0,0,35,5,0,0,0,1.0,0.3,0.0,2,0,18,25,72.0,2,17,3,1,1,Match Report
2020-2021,2020-10-24,Sat,Premier League,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,FW,90,0,0,0,0,5,0,0,0,32,10,1,0,0,0.7,0.7,0.1,3,0,14,17,82.4,0,14,2,1,2,Match Report
2020-2021,2020-11-02,Mon,Premier League,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,FW,90,0,2,0,0,0,0,0,0,39,22,3,0,3,0.0,0.0,0.4,3,2,22,27,81.5,2,19,1,2,3,Match Report
2020-2021,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,FW,90,0,0,0,0,3,0,1,0,39,9,2,0,2,0.5,0.5,0.1,2,0,20,27,74.1,1,19,1,0,0,Match Report
2020-2021,2020-11-12,Thu,Euro Qualifying,Finals,Home,L 1 (4)–1 (5),rs Serbia,sco Scotland,Y,FW,120,0,0,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-18,Wed,UEFA Nations League,League B,Home,W 5–0,rs Serbia,ru Russia,Y*,FW,90,0,0,0,0,1,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2020-11-22,Sun,Premier League,Matchweek 9,Home,L 2–3,Fulham,Everton,N,"FW,AM",33,0,0,0,0,2,1,0,0,19,3,0,0,1,0.1,0.1,0.0,2,0,5,10,50.0,1,11,1,1,1,Match Report
2020-2021,2020-11-30,Mon,Premier League,Matchweek 10,Away,W 2–1,Fulham,Leicester City,N,FW,4,0,0,0,0,0,0,0,0,5,3,0,1,0,0.0,0.0,0.2,2,0,3,3,100.0,0,4,0,1,1,Match Report
2020-2021,2020-12-05,Sat,Premier League,Matchweek 11,Away,L 0–2,Fulham,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2020-2021,2020-12-16,Wed,Premier League,Matchweek 13,Home,D 0–0,Fulham,Brighton,N,RW,14,0,0,0,0,1,0,0,0,9,1,0,0,0,0.1,0.1,0.2,1,0,6,8,75.0,0,4,0,0,0,Match Report
2020-2021,2020-12-19,Sat,Premier League,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y,FW,76,0,0,0,0,2,0,0,0,31,8,1,0,2,0.0,0.0,0.1,2,0,14,17,82.4,2,22,2,2,3,Match Report
2020-2021,2020-12-26,Sat,Premier League,Matchweek 15,Home,D 0–0,Fulham,Southampton,N,FW,8,0,0,0,0,1,0,0,0,5,1,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,Match Report
2020-2021,2021-01-09,Sat,FA Cup,Third round,Away,W 2–0,Fulham,QPR,Y,FW,120,0,1,0,0,4,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-20,Wed,Premier League,Matchweek 18,Home,L 1–2,Fulham,Manchester Utd,N,"CB,FW",8,0,0,0,0,1,0,0,0,5,1,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,3,0,0,0,Match Report
2020-2021,2021-01-24,Sun,FA Cup,Fourth round,Home,L 0–3,Fulham,Burnley,Y*,FW,90,0,0,0,0,3,2,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2020-2021,2021-01-27,Wed,Premier League,Matchweek 20,Away,D 0–0,Fulham,Brighton,N,FW,12,0,0,0,0,1,1,0,0,9,0,0,0,0,0.1,0.1,0.0,1,0,4,7,57.1,0,7,0,1,1,Match Report
2020-2021,2021-01-30,Sat,Premier League,Matchweek 21,Away,D 2–2,Fulham,West Brom,Y,FW,90,0,1,0,0,1,1,0,0,46,13,1,2,4,0.1,0.1,0.7,8,1,25,30,83.3,3,19,2,0,0,Match Report
2020-2021,2021-02-03,Wed,Premier League,Matchweek 22,Home,L 0–2,Fulham,Leicester City,Y,FW,90,0,0,0,0,3,0,0,0,37,8,0,0,0,0.4,0.4,0.1,2,0,19,27,70.4,3,20,0,0,0,Match Report
2020-2021,2021-02-06,Sat,Premier League,Matchweek 23,Home,D 0–0,Fulham,West Ham,N,FW,12,0,0,0,0,2,0,0,0,7,0,0,0,0,0.1,0.1,0.1,2,0,4,4,100.0,0,4,0,0,0,Match Report
2020-2021,2021-02-28,Sun,Premier League,Matchweek 26,Away,D 0–0,Fulham,Crystal Palace,N,FW,18,0,0,0,0,0,0,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,3,0,0,1,Match Report
2020-2021,2021-03-04,Thu,Premier League,Matchweek 33,Home,L 0–1,Fulham,Tottenham,N,FW,20,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,1,1,0,0,Match Report
