League,Season,Round,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
Bundesliga,2019-2020,Regular Season,27,Sun,2020-05-24,18:00,Köln,1.4,0.7,Düsseldorf,,RheinEnergieSTADION,Benjamin Cortus,https://fbref.com/en/matches/a318c399/Koln-Dusseldorf-May-24-2020-Bundesliga,2,2
Bundesliga,2019-2020,Regular Season,28,Tue,2020-05-26,18:30,Dortmund,0.9,0.8,Bayern Munich,,Signal Iduna Park,Tobias Stieler,https://fbref.com/en/matches/fc4531eb/Der-Klassiker-Dortmund-Bayern-Munich-May-26-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,28,Tue,2020-05-26,20:30,Werder Bremen,0.8,0.5,M'Gladbach,,Weserstadion,Manuel Gräfe,https://fbref.com/en/matches/7d823205/Werder-Bremen-Monchengladbach-May-26-2020-Bundesliga,0,0
Bundesliga,2019-2020,Regular Season,28,Tue,2020-05-26,20:30,Eint Frankfurt,4.8,0.9,Freiburg,,Commerzbank-Arena,Martin Petersen,https://fbref.com/en/matches/451bdfb0/Eintracht-Frankfurt-Freiburg-May-26-2020-Bundesliga,3,3
Bundesliga,2019-2020,Regular Season,28,Tue,2020-05-26,20:30,Leverkusen,1.0,2.4,Wolfsburg,,BayArena,Daniel Schlager,https://fbref.com/en/matches/908b3135/Bayer-Leverkusen-Wolfsburg-May-26-2020-Bundesliga,1,4
Bundesliga,2019-2020,Regular Season,28,Wed,2020-05-27,18:30,RB Leipzig,0.7,1.6,Hertha BSC,,Red Bull Arena,Bastian Dankert,https://fbref.com/en/matches/01d6794c/RB-Leipzig-Hertha-BSC-May-27-2020-Bundesliga,2,2
Bundesliga,2019-2020,Regular Season,28,Wed,2020-05-27,20:30,Hoffenheim,1.3,2.2,Köln,,PreZero Arena,Felix Brych,https://fbref.com/en/matches/1260401f/Hoffenheim-Koln-May-27-2020-Bundesliga,3,1
Bundesliga,2019-2020,Regular Season,28,Wed,2020-05-27,20:30,Düsseldorf,1.9,0.6,Schalke 04,,Merkur Spielarena,Tobias Welz,https://fbref.com/en/matches/8c7ff5cc/Dusseldorf-Schalke-04-May-27-2020-Bundesliga,2,1
Bundesliga,2019-2020,Regular Season,28,Wed,2020-05-27,20:30,Union Berlin,0.4,1.0,Mainz 05,,Stadion An der Alten Försterei,Robert Schröder,https://fbref.com/en/matches/288b470a/Union-Berlin-Mainz-05-May-27-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,28,Wed,2020-05-27,20:30,Augsburg,0.7,1.7,Paderborn 07,,WWK Arena,Deniz Aytekin,https://fbref.com/en/matches/98a58ea8/Augsburg-Paderborn-07-May-27-2020-Bundesliga,0,0
Bundesliga,2019-2020,Regular Season,29,Fri,2020-05-29,20:30,Freiburg,0.9,0.6,Leverkusen,,Schwarzwald-Stadion,Marco Fritz,https://fbref.com/en/matches/858d9847/Freiburg-Bayer-Leverkusen-May-29-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,29,Sat,2020-05-30,15:30,Wolfsburg,1.6,1.6,Eint Frankfurt,,Volkswagen Arena,Guido Winkmann,https://fbref.com/en/matches/ddc5791b/Wolfsburg-Eintracht-Frankfurt-May-30-2020-Bundesliga,1,2
Bundesliga,2019-2020,Regular Season,29,Sat,2020-05-30,15:30,Schalke 04,0.7,0.5,Werder Bremen,,Veltins-Arena,Felix Zwayer,https://fbref.com/en/matches/6ebaa2c8/Schalke-04-Werder-Bremen-May-30-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,29,Sat,2020-05-30,15:30,Hertha BSC,2.1,0.6,Augsburg,,Olympiastadion Berlin,Sven Jablonski,https://fbref.com/en/matches/86e916a8/Hertha-BSC-Augsburg-May-30-2020-Bundesliga,2,0
Bundesliga,2019-2020,Regular Season,29,Sat,2020-05-30,15:30,Mainz 05,0.9,1.7,Hoffenheim,,Opel Arena,Sascha Stegemann,https://fbref.com/en/matches/3410d732/Mainz-05-Hoffenheim-May-30-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,29,Sat,2020-05-30,18:30,Bayern Munich,3.0,0.8,Düsseldorf,,Allianz Arena,Robert Hartmann,https://fbref.com/en/matches/7bd94850/Bayern-Munich-Dusseldorf-May-30-2020-Bundesliga,5,0
Bundesliga,2019-2020,Regular Season,29,Sun,2020-05-31,15:30,M'Gladbach,2.2,0.9,Union Berlin,,Stadion im Borussia-Park,Frank Willenborg,https://fbref.com/en/matches/3d9139c7/Monchengladbach-Union-Berlin-May-31-2020-Bundesliga,4,1
Bundesliga,2019-2020,Regular Season,29,Sun,2020-05-31,18:00,Paderborn 07,1.0,3.8,Dortmund,,Benteler-Arena,Daniel Siebert,https://fbref.com/en/matches/0043c6e9/Paderborn-07-Dortmund-May-31-2020-Bundesliga,1,6
Bundesliga,2019-2020,Regular Season,29,Mon,2020-06-01,20:30,Köln,1.0,3.4,RB Leipzig,,RheinEnergieSTADION,Christian Dingert,https://fbref.com/en/matches/d6f7f65d/Koln-RB-Leipzig-June-1-2020-Bundesliga,2,4
Bundesliga,2019-2020,Regular Season,24,Wed,2020-06-03,20:30,Werder Bremen,0.5,1.5,Eint Frankfurt,,Weserstadion,Patrick Ittrich,https://fbref.com/en/matches/94a53f92/Werder-Bremen-Eintracht-Frankfurt-June-3-2020-Bundesliga,0,3
Bundesliga,2019-2020,Regular Season,30,Fri,2020-06-05,20:30,Freiburg,1.1,2.4,M'Gladbach,,Schwarzwald-Stadion,Markus Schmidt,https://fbref.com/en/matches/35426654/Freiburg-Monchengladbach-June-5-2020-Bundesliga,1,0
Bundesliga,2019-2020,Regular Season,30,Sat,2020-06-06,15:30,Leverkusen,0.9,2.6,Bayern Munich,,BayArena,Manuel Gräfe,https://fbref.com/en/matches/4bebc605/Bayer-Leverkusen-Bayern-Munich-June-6-2020-Bundesliga,2,4
Bundesliga,2019-2020,Regular Season,30,Sat,2020-06-06,15:30,Düsseldorf,2.2,0.9,Hoffenheim,,Merkur Spielarena,Sören Storks,https://fbref.com/en/matches/6919a21d/Dusseldorf-Hoffenheim-June-6-2020-Bundesliga,2,2
Bundesliga,2019-2020,Regular Season,30,Sat,2020-06-06,15:30,RB Leipzig,2.1,1.4,Paderborn 07,,Red Bull Arena,Deniz Aytekin,https://fbref.com/en/matches/ad41059f/RB-Leipzig-Paderborn-07-June-6-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,30,Sat,2020-06-06,15:30,Eint Frankfurt,0.4,2.0,Mainz 05,,Commerzbank-Arena,Felix Brych,https://fbref.com/en/matches/bc159a2c/Eintracht-Frankfurt-Mainz-05-June-6-2020-Bundesliga,0,2
Bundesliga,2019-2020,Regular Season,30,Sat,2020-06-06,18:30,Dortmund,1.8,0.4,Hertha BSC,,Signal Iduna Park,Harm Osmers,https://fbref.com/en/matches/fedab783/Dortmund-Hertha-BSC-June-6-2020-Bundesliga,1,0
Bundesliga,2019-2020,Regular Season,30,Sun,2020-06-07,13:30,Werder Bremen,0.7,1.7,Wolfsburg,,Weserstadion,Bibiana Steinhaus,https://fbref.com/en/matches/3a850112/Werder-Bremen-Wolfsburg-June-7-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,30,Sun,2020-06-07,15:30,Union Berlin,1.6,0.2,Schalke 04,,Stadion An der Alten Försterei,Tobias Stieler,https://fbref.com/en/matches/e0686bff/Union-Berlin-Schalke-04-June-7-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,30,Sun,2020-06-07,18:00,Augsburg,2.1,1.0,Köln,,WWK Arena,Benjamin Cortus,https://fbref.com/en/matches/770930ef/Augsburg-Koln-June-7-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,31,Fri,2020-06-12,20:30,Hoffenheim,1.8,1.6,RB Leipzig,,PreZero Arena,Tobias Welz,https://fbref.com/en/matches/9baedf1d/Hoffenheim-RB-Leipzig-June-12-2020-Bundesliga,0,2
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,15:30,Paderborn 07,1.7,2.6,Werder Bremen,,Benteler-Arena,Christian Dingert,https://fbref.com/en/matches/97033540/Paderborn-07-Werder-Bremen-June-13-2020-Bundesliga,1,5
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,15:30,Hertha BSC,0.9,2.5,Eint Frankfurt,,Olympiastadion Berlin,Robert Hartmann,https://fbref.com/en/matches/20ca4b9e/Hertha-BSC-Eintracht-Frankfurt-June-13-2020-Bundesliga,1,4
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,15:30,Düsseldorf,0.5,0.6,Dortmund,,Merkur Spielarena,Sascha Stegemann,https://fbref.com/en/matches/e34d9efc/Dusseldorf-Dortmund-June-13-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,15:30,Köln,1.1,1.1,Union Berlin,,RheinEnergieSTADION,Martin Petersen,https://fbref.com/en/matches/e3ab7dd8/Koln-Union-Berlin-June-13-2020-Bundesliga,1,2
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,15:30,Wolfsburg,2.4,2.2,Freiburg,,Volkswagen Arena,Bastian Dankert,https://fbref.com/en/matches/547cfdcc/Wolfsburg-Freiburg-June-13-2020-Bundesliga,2,2
Bundesliga,2019-2020,Regular Season,31,Sat,2020-06-13,18:30,Bayern Munich,1.5,0.7,M'Gladbach,,Allianz Arena,Felix Zwayer,https://fbref.com/en/matches/8858fb60/Bayern-Munich-Monchengladbach-June-13-2020-Bundesliga,2,1
Bundesliga,2019-2020,Regular Season,31,Sun,2020-06-14,15:30,Mainz 05,1.7,0.9,Augsburg,,Opel Arena,Marco Fritz,https://fbref.com/en/matches/98a541fd/Mainz-05-Augsburg-June-14-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,31,Sun,2020-06-14,18:00,Schalke 04,1.3,1.2,Leverkusen,,Veltins-Arena,Daniel Siebert,https://fbref.com/en/matches/95688beb/Schalke-04-Bayer-Leverkusen-June-14-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,32,Tue,2020-06-16,18:30,M'Gladbach,1.7,0.4,Wolfsburg,,Stadion im Borussia-Park,Robert Schröder,https://fbref.com/en/matches/877b951f/Monchengladbach-Wolfsburg-June-16-2020-Bundesliga,3,0
Bundesliga,2019-2020,Regular Season,32,Tue,2020-06-16,20:30,Union Berlin,1.7,0.8,Paderborn 07,,Stadion An der Alten Försterei,Bibiana Steinhaus,https://fbref.com/en/matches/328b0468/Union-Berlin-Paderborn-07-June-16-2020-Bundesliga,1,0
Bundesliga,2019-2020,Regular Season,32,Tue,2020-06-16,20:30,Werder Bremen,0.5,1.1,Bayern Munich,,Weserstadion,Harm Osmers,https://fbref.com/en/matches/a7ad9164/Werder-Bremen-Bayern-Munich-June-16-2020-Bundesliga,0,1
Bundesliga,2019-2020,Regular Season,32,Tue,2020-06-16,20:30,Freiburg,1.9,1.8,Hertha BSC,,Schwarzwald-Stadion,Tobias Stieler,https://fbref.com/en/matches/3fd3fb79/Freiburg-Hertha-BSC-June-16-2020-Bundesliga,2,1
Bundesliga,2019-2020,Regular Season,32,Wed,2020-06-17,18:30,Eint Frankfurt,2.5,0.8,Schalke 04,,Commerzbank-Arena,Guido Winkmann,https://fbref.com/en/matches/49f911a1/Eintracht-Frankfurt-Schalke-04-June-17-2020-Bundesliga,2,1
Bundesliga,2019-2020,Regular Season,32,Wed,2020-06-17,20:30,RB Leipzig,1.2,1.0,Düsseldorf,,Red Bull Arena,Manuel Gräfe,https://fbref.com/en/matches/3e714fbb/RB-Leipzig-Dusseldorf-June-17-2020-Bundesliga,2,2
Bundesliga,2019-2020,Regular Season,32,Wed,2020-06-17,20:30,Leverkusen,2.3,0.6,Köln,,BayArena,Sven Jablonski,https://fbref.com/en/matches/f892121c/Bayer-Leverkusen-Koln-June-17-2020-Bundesliga,3,1
Bundesliga,2019-2020,Regular Season,32,Wed,2020-06-17,20:30,Dortmund,1.1,1.8,Mainz 05,,Signal Iduna Park,Frank Willenborg,https://fbref.com/en/matches/0ee0c038/Dortmund-Mainz-05-June-17-2020-Bundesliga,0,2
Bundesliga,2019-2020,Regular Season,32,Wed,2020-06-17,20:30,Augsburg,0.5,1.6,Hoffenheim,,WWK Arena,Deniz Aytekin,https://fbref.com/en/matches/4a52ae4c/Augsburg-Hoffenheim-June-17-2020-Bundesliga,1,3
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Hoffenheim,2.1,0.4,Union Berlin,,PreZero Arena,Robert Hartmann,https://fbref.com/en/matches/08ce33f5/Hoffenheim-Union-Berlin-June-20-2020-Bundesliga,4,0
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Paderborn 07,0.6,4.0,M'Gladbach,,Benteler-Arena,Tobias Welz,https://fbref.com/en/matches/a415a3e6/Paderborn-07-Monchengladbach-June-20-2020-Bundesliga,1,3
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Schalke 04,0.9,2.1,Wolfsburg,,Veltins-Arena,Sascha Stegemann,https://fbref.com/en/matches/9e9c00a6/Schalke-04-Wolfsburg-June-20-2020-Bundesliga,1,4
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Hertha BSC,1.9,1.4,Leverkusen,,Olympiastadion Berlin,Felix Brych,https://fbref.com/en/matches/b7f6bb8c/Hertha-BSC-Bayer-Leverkusen-June-20-2020-Bundesliga,2,0
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Mainz 05,1.9,2.0,Werder Bremen,,Opel Arena,Manuel Gräfe,https://fbref.com/en/matches/cf868569/Mainz-05-Werder-Bremen-June-20-2020-Bundesliga,3,1
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Düsseldorf,0.4,1.5,Augsburg,,Merkur Spielarena,Daniel Siebert,https://fbref.com/en/matches/8dbf8a0b/Dusseldorf-Augsburg-June-20-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Bayern Munich,2.0,1.8,Freiburg,,Allianz Arena,Sören Storks,https://fbref.com/en/matches/3768ed39/Bayern-Munich-Freiburg-June-20-2020-Bundesliga,3,1
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,RB Leipzig,0.9,3.1,Dortmund,,Red Bull Arena,Felix Zwayer,https://fbref.com/en/matches/dc7bb415/RB-Leipzig-Dortmund-June-20-2020-Bundesliga,0,2
Bundesliga,2019-2020,Regular Season,33,Sat,2020-06-20,15:30,Köln,1.0,1.6,Eint Frankfurt,,RheinEnergieSTADION,Christian Dingert,https://fbref.com/en/matches/ee362c6a/Koln-Eintracht-Frankfurt-June-20-2020-Bundesliga,1,1
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Werder Bremen,3.0,0.8,Köln,,Weserstadion,Bastian Dankert,https://fbref.com/en/matches/8244eccb/Werder-Bremen-Koln-June-27-2020-Bundesliga,6,1
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Eint Frankfurt,2.1,2.2,Paderborn 07,,Commerzbank-Arena,Benjamin Brand,https://fbref.com/en/matches/f75940a2/Eintracht-Frankfurt-Paderborn-07-June-27-2020-Bundesliga,3,2
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Dortmund,0.2,3.1,Hoffenheim,,Signal Iduna Park,Guido Winkmann,https://fbref.com/en/matches/4fbe8161/Dortmund-Hoffenheim-June-27-2020-Bundesliga,0,4
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Wolfsburg,0.8,3.2,Bayern Munich,,Volkswagen Arena,Patrick Ittrich,https://fbref.com/en/matches/138a1020/Wolfsburg-Bayern-Munich-June-27-2020-Bundesliga,0,4
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Augsburg,0.2,2.2,RB Leipzig,,WWK Arena,Felix Brych,https://fbref.com/en/matches/9736ccb4/Augsburg-RB-Leipzig-June-27-2020-Bundesliga,1,2
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,M'Gladbach,3.0,1.0,Hertha BSC,,Stadion im Borussia-Park,Deniz Aytekin,https://fbref.com/en/matches/b45e161e/Monchengladbach-Hertha-BSC-June-27-2020-Bundesliga,2,1
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Leverkusen,1.5,0.4,Mainz 05,,BayArena,Benjamin Cortus,https://fbref.com/en/matches/541e8b7d/Bayer-Leverkusen-Mainz-05-June-27-2020-Bundesliga,1,0
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Freiburg,1.5,0.8,Schalke 04,,Schwarzwald-Stadion,Martin Petersen,https://fbref.com/en/matches/43e27d78/Freiburg-Schalke-04-June-27-2020-Bundesliga,4,0
Bundesliga,2019-2020,Regular Season,34,Sat,2020-06-27,15:30,Union Berlin,1.8,1.0,Düsseldorf,,Stadion An der Alten Försterei,Harm Osmers,https://fbref.com/en/matches/0350cec1/Union-Berlin-Dusseldorf-June-27-2020-Bundesliga,3,0
Bundesliga,2019-2020,German 1/2 Relegation/Promotion Playoffs,,Thu,2020-07-02,20:30,Werder Bremen,,,Heidenheim,,Weserstadion,,Match Report,0,0
Bundesliga,2019-2020,German 1/2 Relegation/Promotion Playoffs,,Mon,2020-07-06,20:30,Heidenheim,,,Werder Bremen,,Voith-Arena,,Match Report,2,2
