Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,W 3–1,Crystal Palace,Norwich City,Y,LB,90,0,1,0,0,0,0,0,0,2,4,0,3,1,3,0,,,Match Report
2015-2016,2015-08-16,Sun,Premier League,Matchweek 2,Home,L 1–2,Crystal Palace,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,2,1,0,5,1,2,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,W 2–1,Crystal Palace,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,4,0,0,1,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 4–1,Crystal Palace,Shrewsbury,N,,75,0,1,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,W 2–1,Crystal Palace,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,,,Match Report
2015-2016,2015-09-05,Sat,Africa Cup of Nations qualification,Group stage,Away,W 2–0,sn Senegal,na Namibia,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-08,Tue,Friendlies (M),Friendlies (M),Away,L 0–1,sn Senegal,za South Africa,N,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,L 0–1,Crystal Palace,Manchester City,Y,LB,90,0,0,0,0,1,0,0,0,1,0,0,2,2,2,0,,,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Away,L 0–1,Crystal Palace,Tottenham,Y,LB,90,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,W 4–1,Crystal Palace,Charlton Ath,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-27,Sun,Premier League,Matchweek 7,Away,W 1–0,Crystal Palace,Watford,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,W 2–0,Crystal Palace,West Brom,Y,LB,90,0,0,0,0,0,0,1,0,1,1,0,14,1,1,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Home,L 1–3,Crystal Palace,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,4,1,2,0,,,Match Report
2015-2016,2015-11-08,Sun,Premier League,Matchweek 12,Away,W 2–1,Crystal Palace,Liverpool,Y,LB,90,0,0,0,0,0,0,1,0,1,0,0,3,1,3,0,,,Match Report
2015-2016,2015-11-23,Mon,Premier League,Matchweek 13,Home,L 0–1,Crystal Palace,Sunderland,Y,LB,90,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,,,Match Report
2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Home,W 5–1,Crystal Palace,Newcastle Utd,Y,LB,90,0,0,0,0,2,0,0,0,0,3,0,2,0,3,0,,,Match Report
2015-2016,2015-12-07,Mon,Premier League,Matchweek 15,Away,D 1–1,Crystal Palace,Everton,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Home,W 1–0,Crystal Palace,Southampton,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,Match Report
2015-2016,2015-12-19,Sat,Premier League,Matchweek 17,Away,W 2–1,Crystal Palace,Stoke City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,,,Match Report
2015-2016,2015-12-26,Sat,Premier League,Matchweek 18,Away,D 0–0,Crystal Palace,Bournemouth,Y,LB,90,0,0,0,0,0,0,0,0,3,1,0,6,0,3,0,,,Match Report
2015-2016,2015-12-28,Mon,Premier League,Matchweek 19,Home,D 0–0,Crystal Palace,Swansea City,Y,LB,90,0,0,0,0,0,0,1,0,1,1,1,11,2,1,0,,,Match Report
2015-2016,2016-01-03,Sun,Premier League,Matchweek 20,Home,L 0–3,Crystal Palace,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,3,0,3,0,,,Match Report
2015-2016,2016-01-09,Sat,FA Cup,Third round,Away,W 2–1,Crystal Palace,Southampton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-12,Tue,Premier League,Matchweek 21,Away,L 0–1,Crystal Palace,Aston Villa,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,,,Match Report
2015-2016,2016-01-16,Sat,Premier League,Matchweek 22,Away,L 0–4,Crystal Palace,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,,,Match Report
2015-2016,2016-01-23,Sat,Premier League,Matchweek 23,Home,L 1–3,Crystal Palace,Tottenham,Y,LB,90,0,0,0,0,1,1,0,0,0,1,0,3,1,5,0,,,Match Report
2015-2016,2016-01-30,Sat,FA Cup,Fourth round,Home,W 1–0,Crystal Palace,Stoke City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-02,Tue,Premier League,Matchweek 24,Home,L 1–2,Crystal Palace,Bournemouth,Y,LB,90,0,0,0,0,1,0,0,0,1,1,0,2,0,5,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Away,D 1–1,Crystal Palace,Swansea City,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,4,2,5,0,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Home,L 1–2,Crystal Palace,Watford,Y,LB,89,0,0,0,0,2,0,0,1,1,1,0,4,0,0,0,,,Match Report
2015-2016,2016-03-06,Sun,Premier League,Matchweek 29,Home,L 1–2,Crystal Palace,Liverpool,Y,LB,90,0,0,0,0,1,0,0,0,0,3,0,7,0,3,0,,,Match Report
2015-2016,2016-03-11,Fri,FA Cup,Quarter-finals,Away,W 2–0,Crystal Palace,Reading,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-03-19,Sat,Premier League,Matchweek 31,Home,L 0–1,Crystal Palace,Leicester City,Y,LB,45,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,,,Match Report
2015-2016,2016-03-26,Sat,Africa Cup of Nations qualification,Group stage,Home,W 2–0,sn Senegal,ne Niger,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2016-03-29,Tue,Africa Cup of Nations qualification,Group stage,Away,W 2–1,sn Senegal,ne Niger,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-02,Sat,Premier League,Matchweek 32,Away,D 2–2,Crystal Palace,West Ham,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,5,1,5,0,,,Match Report
2015-2016,2016-04-09,Sat,Premier League,Matchweek 33,Home,W 1–0,Crystal Palace,Norwich City,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,6,0,4,0,,,Match Report
2015-2016,2016-04-13,Wed,Premier League,Matchweek 35,Home,D 0–0,Crystal Palace,Everton,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,,,Match Report
2015-2016,2016-04-17,Sun,Premier League,Matchweek 34,Away,D 1–1,Crystal Palace,Arsenal,Y,LB,90,0,0,0,0,0,0,0,0,1,1,0,2,2,3,0,,,Match Report
2015-2016,2016-04-20,Wed,Premier League,Matchweek 30,Away,L 0–2,Crystal Palace,Manchester Utd,Y,LB,90,0,0,0,0,0,0,1,0,1,0,0,4,1,6,0,,,Match Report
2015-2016,2016-04-24,Sun,FA Cup,Semi-finals,Home,W 2–1,Crystal Palace,Watford,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-04-30,Sat,Premier League,Matchweek 36,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,LB,90,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,,,Match Report
2015-2016,2016-05-07,Sat,Premier League,Matchweek 37,Home,W 2–1,Crystal Palace,Stoke City,Y,LB,90,0,0,0,0,1,0,1,0,0,2,0,5,2,3,0,,,Match Report
2015-2016,2016-05-15,Sun,Premier League,Matchweek 38,Away,L 1–4,Crystal Palace,Southampton,Y,LB,90,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,,,Match Report
2015-2016,2016-05-21,Sat,FA Cup,Final,Home,L 1–2,Crystal Palace,Manchester Utd,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-05-28,Sat,Friendlies (M),Friendlies (M),Away,W 2–0,sn Senegal,rw Rwanda,Y,,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-06-04,Sat,Africa Cup of Nations qualification,Group stage,Away,W 2–0,sn Senegal,bi Burundi,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
