Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-09,Sun,Premier League,Matchweek 1,Away,W 1–0,Liverpool,Stoke City,N,,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
2015-2016,2015-08-17,Mon,Premier League,Matchweek 2,Home,W 1–0,Liverpool,Bournemouth,N,,39,0,0,0,0,0,0,0,0,1,2,0,0,4,1,0,,,Match Report
2015-2016,2015-08-24,Mon,Premier League,Matchweek 3,Away,D 0–0,Liverpool,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,2,0,2,0,2,1,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,L 0–3,Liverpool,West Ham,Y,CM,45,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,,,Match Report
2015-2016,2015-09-04,Fri,Euro Qualifying,Group stage,Home,W 3–1,de Germany,pl Poland,Y,RB,90,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,Match Report
2015-2016,2015-09-07,Mon,Euro Qualifying,Group stage,Away,W 3–2,de Germany,sco Scotland,Y,RB,90,0,0,0,0,1,1,0,0,1,3,0,3,2,4,0,0,0,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Away,L 1–3,Liverpool,Manchester Utd,Y,CM,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,Match Report
2015-2016,2015-09-17,Thu,Europa Lg,Group stage,Away,D 1–1,eng Liverpool,fr Bordeaux,Y,CM,90,0,0,0,0,2,1,0,0,1,1,0,0,1,3,0,0,0,Match Report
2015-2016,2015-09-20,Sun,Premier League,Matchweek 6,Home,D 1–1,Liverpool,Norwich City,Y,DM,90,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Home,W 1 (3)–1 (2),Liverpool,Carlisle United,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,W 3–2,Liverpool,Aston Villa,Y,CB,90,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,,,Match Report
2015-2016,2015-10-01,Thu,Europa Lg,Group stage,Home,D 1–1,eng Liverpool,ch Sion,Y,CB,90,0,0,0,0,2,1,0,0,5,2,1,1,1,1,0,0,0,Match Report
