Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-02,Sun,Community Shield,FA Community Shield,Neutral,W 1–0,Arsenal,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-09,Sun,Premier League,Matchweek 1,Home,L 0–2,Arsenal,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-16,Sun,Premier League,Matchweek 2,Away,W 2–1,Arsenal,Crystal Palace,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-08-24,Mon,Premier League,Matchweek 3,Home,D 0–0,Arsenal,Liverpool,Y,CB,90,0,0,0,0,1,0,1,0,1,0,0,0,3,2,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,W 1–0,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,,,Match Report
2015-2016,2015-09-05,Sat,Friendlies (M),Friendlies (M),Neutral,W 1–0,br Brazil,cr Costa Rica,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-08,Tue,Friendlies (M),Friendlies (M),Away,W 4–1,br Brazil,us United States,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Home,W 2–0,Arsenal,Stoke City,Y,LB,90,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,,,Match Report
2015-2016,2015-09-16,Wed,Champions Lg,Group stage,Away,L 1–2,eng Arsenal,hr Dinamo Zagreb,Y,CB,90,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,L 0–2,Arsenal,Chelsea,Y,CB,44,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,,,Match Report
2015-2016,2015-09-29,Tue,Champions Lg,Group stage,Home,L 2–3,eng Arsenal,gr Olympiacos,Y,CB,90,0,0,0,0,0,0,1,0,2,1,0,0,0,4,0,0,0,Match Report
2015-2016,2015-10-04,Sun,Premier League,Matchweek 8,Home,W 3–0,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,,,Match Report
