Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-08,Sat,Premier League,Matchweek 1,Away,L 2–4,Sunderland,Leicester City,N,,61,1,0,0,0,3,1,0,0,1,1,0,3,1,1,0,,,Match Report
2015-2016,2015-08-15,Sat,Premier League,Matchweek 2,Home,L 1–3,Sunderland,Norwich City,Y,FW,69,0,0,0,0,1,0,0,0,2,1,0,1,1,1,0,,,Match Report
2015-2016,2015-08-22,Sat,Premier League,Matchweek 3,Home,D 1–1,Sunderland,Swansea City,N,,24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 6–3,Sunderland,Exeter City,N,,8,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Away,D 2–2,Sunderland,Aston Villa,N,,45,0,0,0,0,2,1,0,0,2,1,1,0,2,0,0,,,Match Report
2015-2016,2015-09-04,Fri,Euro Qualifying,Group stage,Away,L 0–1,sco Scotland,ge Georgia,Y,FW,90,0,0,0,0,3,0,0,0,1,2,1,0,1,0,0,0,0,Match Report
2015-2016,2015-09-07,Mon,Euro Qualifying,Group stage,Home,L 2–3,sco Scotland,de Germany,Y,FW,90,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,L 0–2,Sunderland,Bournemouth,N,,23,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Home,L 1–4,Sunderland,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,L 0–3,Sunderland,Manchester Utd,N,,45,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,D 2–2,Sunderland,West Ham,Y,FW,84,1,0,0,0,3,1,0,0,4,1,1,0,2,1,0,,,Match Report
2015-2016,2015-10-08,Thu,Euro Qualifying,Group stage,Home,D 2–2,sco Scotland,pl Poland,Y,FW,90,1,0,0,0,3,2,0,0,2,1,0,0,0,1,0,0,0,Match Report
2015-2016,2015-10-11,Sun,Euro Qualifying,Group stage,Away,W 6–0,sco Scotland,gi Gibraltar,Y,FW,90,3,1,0,0,8,4,0,0,0,3,1,1,0,0,0,0,0,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,L 0–1,Sunderland,West Brom,Y,FW,74,0,0,0,0,1,0,0,0,2,1,3,0,1,0,0,,,Match Report
2015-2016,2015-10-25,Sun,Premier League,Matchweek 10,Home,W 3–0,Sunderland,Newcastle Utd,Y,FW,90,1,0,0,0,3,1,0,0,1,3,0,0,0,0,0,,,Match Report
2015-2016,2015-11-01,Sun,Premier League,Matchweek 11,Away,L 2–6,Sunderland,Everton,Y,FW,74,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,L 0–1,Sunderland,Southampton,Y,FW,69,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,Match Report
2015-2016,2015-11-23,Mon,Premier League,Matchweek 13,Away,W 1–0,Sunderland,Crystal Palace,Y,FW,58,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,Match Report
2015-2016,2015-11-28,Sat,Premier League,Matchweek 14,Home,W 2–0,Sunderland,Stoke City,Y,FW,90,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,,,Match Report
