Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-15,Sat,Süper Lig,Matchweek 1,Home,W 1–0,Trabzonspor,Bursaspor,N,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-22,Sat,Süper Lig,Matchweek 2,Away,W 2–1,Trabzonspor,Beşiktaş,Y,FW,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-30,Sun,Süper Lig,Matchweek 3,Home,D 2–2,Trabzonspor,Akhisarspor,Y,FW,90,0,0,0,1,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-14,Mon,Süper Lig,Matchweek 4,Away,W 1–0,Trabzonspor,Kayserispor,Y,FW,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-09-19,Sat,Süper Lig,Matchweek 5,Home,L 0–1,Trabzonspor,Galatasaray,Y,FW,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Süper Lig,Matchweek 6,Away,L 1–3,Trabzonspor,Osmanlıspor,N,,32,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-02,Fri,Süper Lig,Matchweek 7,Home,L 1–2,Trabzonspor,Konyaspor,Y,FW,70,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-28,Wed,Süper Lig,Matchweek 10,Home,D 2–2,Trabzonspor,Gaziantepspor,N,,36,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-07,Sat,Süper Lig,Matchweek 11,Away,L 0–1,Trabzonspor,Başakşehir,N,,25,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-22,Sun,Süper Lig,Matchweek 12,Home,W 1–0,Trabzonspor,Gençlerbirliği,Y,FW,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-30,Mon,Süper Lig,Matchweek 13,Away,L 0–2,Trabzonspor,Fenerbahçe,Y,FW,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-07,Mon,Süper Lig,Matchweek 14,Home,W 3–1,Trabzonspor,Eskişehirspor,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-12-12,Sat,Süper Lig,Matchweek 15,Away,L 0–3,Trabzonspor,Rizespor,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-12-19,Sat,Süper Lig,Matchweek 16,Home,W 3–0,Trabzonspor,Antalyaspor,N,,29,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-23,Sat,Premier League,Matchweek 23,Home,D 1–1,Sunderland,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-02-02,Tue,Premier League,Matchweek 24,Home,L 0–1,Sunderland,Manchester City,N,,9,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Away,D 2–2,Sunderland,Liverpool,N,,66,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Home,W 2–1,Sunderland,Manchester Utd,Y,RW,90,0,0,0,0,2,1,0,0,3,6,0,3,2,4,0,,,Match Report
2015-2016,2016-02-27,Sat,Premier League,Matchweek 27,Away,L 0–1,Sunderland,West Ham,Y,RW,90,0,0,0,0,2,1,0,0,2,3,0,0,1,2,0,,,Match Report
2015-2016,2016-03-01,Tue,Premier League,Matchweek 28,Home,D 2–2,Sunderland,Crystal Palace,Y,RW,90,1,0,0,0,3,2,0,0,5,3,0,2,0,0,0,,,Match Report
2015-2016,2016-03-05,Sat,Premier League,Matchweek 29,Away,D 1–1,Sunderland,Southampton,Y,RW,58,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,,,Match Report
2015-2016,2016-03-20,Sun,Premier League,Matchweek 31,Away,D 1–1,Sunderland,Newcastle Utd,N,,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Match Report
2015-2016,2016-04-02,Sat,Premier League,Matchweek 32,Home,D 0–0,Sunderland,West Brom,N,,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,Match Report
2015-2016,2016-04-10,Sun,Premier League,Matchweek 33,Home,L 0–2,Sunderland,Leicester City,N,,23,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,,,Match Report
2015-2016,2016-04-16,Sat,Premier League,Matchweek 34,Away,W 3–0,Sunderland,Norwich City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-04-24,Sun,Premier League,Matchweek 35,Home,D 0–0,Sunderland,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-04-30,Sat,Premier League,Matchweek 36,Away,D 1–1,Sunderland,Stoke City,N,,32,0,0,0,0,0,0,1,0,4,2,0,1,0,0,0,,,Match Report
2015-2016,2016-05-07,Sat,Premier League,Matchweek 37,Home,W 3–2,Sunderland,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-11,Wed,Premier League,Matchweek 30,Home,W 3–0,Sunderland,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2016-05-15,Sun,Premier League,Matchweek 38,Away,D 2–2,Sunderland,Watford,Y,FW,90,0,0,0,0,1,0,0,0,2,2,3,0,0,0,0,,,Match Report
