Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-09,Sun,Championship,Matchweek 1,Home,D 0–0,Preston,Middlesbrough,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-12,Wed,League Cup,First round,Away,W 3–1,Preston,Crewe Alexandra,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-15,Sat,Championship,Matchweek 2,Away,W 1–0,Preston,MK Dons,Y,GK,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-18,Tue,Championship,Matchweek 3,Away,D 0–0,Preston,Rotherham Utd,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-22,Sat,Championship,Matchweek 4,Home,L 1–2,Preston,Ipswich Town,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-25,Tue,League Cup,Second round,Home,W 1–0,Preston,Watford,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-08-29,Sat,Championship,Matchweek 5,Away,L 0–2,Preston,Hull City,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-12,Sat,Championship,Matchweek 6,Home,L 1–2,Preston,Derby County,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-15,Tue,Championship,Matchweek 7,Home,D 1–1,Preston,Bristol City,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-19,Sat,Championship,Matchweek 8,Away,L 1–2,Preston,Brentford,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Home,L 2 (2)–2 (3),Preston,Bournemouth,Y,,120,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Championship,Matchweek 9,Home,D 1–1,Preston,Wolves,Y,GK,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-10-03,Sat,Championship,Matchweek 10,Away,L 1–3,Preston,Sheffield Weds,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-17,Sat,Championship,Matchweek 11,Home,D 0–0,Preston,Cardiff City,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-20,Tue,Championship,Matchweek 12,Away,W 3–0,Preston,Charlton Ath,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-24,Sat,Championship,Matchweek 13,Away,D 0–0,Preston,Brighton,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-10-31,Sat,Championship,Matchweek 14,Home,D 0–0,Preston,Bolton,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-03,Tue,Championship,Matchweek 15,Home,W 1–0,Preston,Nott'ham Forest,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-07,Sat,Championship,Matchweek 16,Away,D 0–0,Preston,QPR,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-11-21,Sat,Championship,Matchweek 17,Home,L 1–2,Preston,Blackburn,Y,GK,90,0,0,0,0,,,0,0,,,,,,,1,,,Match Report
2015-2016,2015-11-28,Sat,Championship,Matchweek 18,Away,D 1–1,Preston,Fulham,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-05,Sat,Championship,Matchweek 19,Away,W 2–0,Preston,Burnley,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-12,Sat,Championship,Matchweek 20,Home,W 1–0,Preston,Reading,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-15,Tue,Championship,Matchweek 21,Home,D 1–1,Preston,Birmingham City,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-12-20,Sun,Championship,Matchweek 22,Away,L 0–1,Preston,Leeds United,Y,GK,30,0,0,0,0,,,0,1,,,,,,,0,,,Match Report
2015-2016,2015-12-26,Sat,Championship,Matchweek 23,Away,L 1–3,Preston,Huddersfield,Y,GK,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
