Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-09-14,Mon,Premier League,Matchweek 5,Home,W 2–0,West Ham,Newcastle Utd,N,,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Away,W 2–1,West Ham,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-22,Tue,League Cup,Third round,Away,L 1–2,West Ham,Leicester City,Y,,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Home,D 2–2,West Ham,Norwich City,N,,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Away,W 3–1,West Ham,Crystal Palace,N,,29,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,,,Match Report
2015-2016,2015-10-24,Sat,Premier League,Matchweek 10,Home,W 2–1,West Ham,Chelsea,N,,22,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,,,Match Report
2015-2016,2015-10-31,Sat,Premier League,Matchweek 11,Away,L 0–2,West Ham,Watford,Y,FW,90,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,,,Match Report
2015-2016,2015-11-07,Sat,Premier League,Matchweek 12,Home,D 1–1,West Ham,Everton,Y,FW,86,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,,,Match Report
2015-2016,2015-11-22,Sun,Premier League,Matchweek 13,Away,L 1–4,West Ham,Tottenham,Y,FW,62,0,0,0,0,2,1,0,0,2,1,2,0,0,0,0,,,Match Report
2015-2016,2015-11-29,Sun,Premier League,Matchweek 14,Home,D 1–1,West Ham,West Brom,N,,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2015-12-05,Sat,Premier League,Matchweek 15,Away,D 0–0,West Ham,Manchester Utd,Y,FW,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,Match Report
2015-2016,2015-12-12,Sat,Premier League,Matchweek 16,Home,D 0–0,West Ham,Stoke City,Y,FW,90,0,0,0,0,4,2,0,0,2,1,0,1,0,0,0,,,Match Report
2015-2016,2015-12-28,Mon,Premier League,Matchweek 19,Home,W 2–1,West Ham,Southampton,N,,45,1,0,0,0,3,2,0,0,1,0,0,0,0,0,0,,,Match Report
2015-2016,2016-01-02,Sat,Premier League,Matchweek 20,Home,W 2–0,West Ham,Liverpool,Y,FW,90,1,0,0,0,5,5,0,0,2,1,1,0,0,0,0,,,Match Report
2015-2016,2016-01-09,Sat,FA Cup,Third round,Home,W 1–0,West Ham,Wolves,N,,20,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-01-12,Tue,Premier League,Matchweek 21,Away,W 3–1,West Ham,Bournemouth,Y,FW,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Match Report
2015-2016,2016-02-06,Sat,Premier League,Matchweek 25,Away,L 0–1,West Ham,Southampton,N,,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Match Report
2015-2016,2016-02-09,Tue,FA Cup,Fourth round,Home,W 2–1,West Ham,Liverpool,N,,46,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2016-02-13,Sat,Premier League,Matchweek 26,Away,D 2–2,West Ham,Norwich City,N,,29,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,Match Report
2015-2016,2016-02-27,Sat,Premier League,Matchweek 27,Home,W 1–0,West Ham,Sunderland,N,,32,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,,,Match Report
2015-2016,2016-03-02,Wed,Premier League,Matchweek 28,Home,W 1–0,West Ham,Tottenham,N,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
