Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2015-2016,2015-08-11,Tue,Super Cup,UEFA Super Cup,Home,W 5 (1)–4 (0),es Barcelona,es Sevilla,N,,28,1,0,0,0,,1,1,0,1,0,0,,,,0,,,Match Report
2015-2016,2015-08-14,Fri,Supercopa de España,Supercopa de España,Away,L 0–4,Barcelona,Athletic Club,Y,,70,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-17,Mon,Supercopa de España,Supercopa de España,Home,D 1–1,Barcelona,Athletic Club,Y,,67,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2015-2016,2015-08-23,Sun,Premier League,Matchweek 3,Away,W 3–2,Chelsea,West Brom,Y,AM,83,1,1,0,0,3,1,0,0,1,3,0,6,2,1,0,,,Match Report
2015-2016,2015-08-29,Sat,Premier League,Matchweek 4,Home,L 1–2,Chelsea,Crystal Palace,Y,AM,90,0,1,0,0,4,0,0,0,0,1,0,8,2,2,0,,,Match Report
2015-2016,2015-09-05,Sat,Euro Qualifying,Group stage,Home,W 2–0,es Spain,sk Slovakia,Y,FW,90,0,0,0,0,1,0,0,0,0,2,0,5,1,1,0,0,0,Match Report
2015-2016,2015-09-08,Tue,Euro Qualifying,Group stage,Away,W 1–0,es Spain,mk North Macedonia,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-09-12,Sat,Premier League,Matchweek 5,Away,L 1–3,Chelsea,Everton,Y,AM,69,0,0,0,0,2,0,0,0,1,2,0,2,1,0,0,,,Match Report
2015-2016,2015-09-19,Sat,Premier League,Matchweek 6,Home,W 2–0,Chelsea,Arsenal,Y,AM,90,0,0,0,0,5,2,0,0,1,1,0,3,2,1,0,,,Match Report
2015-2016,2015-09-23,Wed,League Cup,Third round,Away,W 4–1,Chelsea,Walsall,N,,21,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2015-2016,2015-09-26,Sat,Premier League,Matchweek 7,Away,D 2–2,Chelsea,Newcastle Utd,Y,AM,90,0,0,0,0,1,0,1,0,2,1,1,4,2,0,0,,,Match Report
2015-2016,2015-09-29,Tue,Champions Lg,Group stage,Away,L 1–2,eng Chelsea,pt Porto,Y,DM,73,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,Match Report
2015-2016,2015-10-03,Sat,Premier League,Matchweek 8,Home,L 1–3,Chelsea,Southampton,N,,27,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,Match Report
2015-2016,2015-10-09,Fri,Euro Qualifying,Group stage,Home,W 4–0,es Spain,lu Luxembourg,Y,FW,76,0,0,0,0,4,2,1,0,2,1,3,3,0,1,0,0,0,Match Report
2015-2016,2015-10-12,Mon,Euro Qualifying,Group stage,Away,W 1–0,es Spain,ua Ukraine,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2015-2016,2015-10-17,Sat,Premier League,Matchweek 9,Home,W 2–0,Chelsea,Aston Villa,Y,AM,82,0,0,0,0,2,0,0,0,4,4,0,1,3,3,0,,,Match Report
2015-2016,2015-11-04,Wed,Champions Lg,Group stage,Home,W 2–1,eng Chelsea,ua Dynamo Kyiv,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report
