League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
SerieA,2017-2018,12,Sun,2017-11-05,12:30,Inter,2.3,0.6,Torino,71581,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/3f157904/Internazionale-Torino-November-5-2017-Serie-A,1,1
SerieA,2017-2018,12,Sun,2017-11-05,15:00,Chievo,0.3,0.8,Napoli,7300,Stadio Marc'Antonio Bentegodi,Davide Massa,https://fbref.com/en/matches/ebe3b428/Chievo-Napoli-November-5-2017-Serie-A,0,0
SerieA,2017-2018,12,Sun,2017-11-05,15:00,Juventus,3.1,0.1,Benevento,39125,Allianz Stadium,Rosario Abisso,https://fbref.com/en/matches/d0ab96ac/Juventus-Benevento-November-5-2017-Serie-A,2,1
SerieA,2017-2018,12,Sun,2017-11-05,15:00,Cagliari,2.6,0.9,Hellas Verona,13213,Stadio Sant'Elia,Marco Guida,https://fbref.com/en/matches/95d7593a/Cagliari-Hellas-Verona-November-5-2017-Serie-A,2,1
SerieA,2017-2018,12,Sun,2017-11-05,15:00,Fiorentina,1.4,1.9,Roma,25026,Stadio Artemio Franchi,Marco Di Bello,https://fbref.com/en/matches/3ca3a4ae/Fiorentina-Roma-November-5-2017-Serie-A,2,4
SerieA,2017-2018,12,Sun,2017-11-05,18:00,Atalanta,1.0,0.9,SPAL,17042,Stadio Atleti Azzurri d'Italia,Daniele Chiffi,https://fbref.com/en/matches/85389800/Atalanta-SPAL-November-5-2017-Serie-A,1,1
SerieA,2017-2018,12,Sun,2017-11-05,20:45,Sassuolo,0.2,1.3,Milan,12683,Stadio Città del Tricolore,Antonio Damato,https://fbref.com/en/matches/58d23738/Sassuolo-Milan-November-5-2017-Serie-A,0,2
SerieA,2017-2018,13,Sat,2017-11-18,18:00,Roma,1.8,1.4,Lazio,55775,Stadio Olimpico,Gianluca Rocchi,https://fbref.com/en/matches/cb727ac4/Roma-Lazio-November-18-2017-Serie-A,2,1
SerieA,2017-2018,13,Sat,2017-11-18,20:45,Napoli,1.7,0.4,Milan,36557,Stadio San Paolo,Daniele Doveri,https://fbref.com/en/matches/8ebe8211/Napoli-Milan-November-18-2017-Serie-A,2,1
SerieA,2017-2018,13,Sun,2017-11-19,12:30,Crotone,0.5,1.5,Genoa,9106,Stadio Ezio Scida,Paolo Tagliavento,https://fbref.com/en/matches/84e5beb1/Crotone-Genoa-November-19-2017-Serie-A,0,1
SerieA,2017-2018,13,Sun,2017-11-19,15:00,Torino,2.9,0.9,Chievo,15523,Stadio Olimpico di Torino,Luca Banti,https://fbref.com/en/matches/96e4bfc0/Torino-Chievo-November-19-2017-Serie-A,1,1
SerieA,2017-2018,13,Sun,2017-11-19,15:00,Sampdoria,1.5,3.5,Juventus,28786,Stadio Comunale Luigi Ferraris,Marco Guida,https://fbref.com/en/matches/eacd3899/Sampdoria-Juventus-November-19-2017-Serie-A,3,2
SerieA,2017-2018,13,Sun,2017-11-19,15:00,SPAL,1.4,1.2,Fiorentina,12124,Stadio Paolo Mazza,Giampaolo Calvarese,https://fbref.com/en/matches/e1b4ebdc/SPAL-Fiorentina-November-19-2017-Serie-A,1,1
SerieA,2017-2018,13,Sun,2017-11-19,15:00,Benevento,1.0,2.6,Sassuolo,10312,Stadio Ciro Vigorito,Paolo Mazzoleni,https://fbref.com/en/matches/5bbc65b0/Benevento-Sassuolo-November-19-2017-Serie-A,1,2
SerieA,2017-2018,13,Sun,2017-11-19,15:00,Udinese,1.3,1.0,Cagliari,3830,Dacia Arena,Gianluca Manganiello,https://fbref.com/en/matches/a9bb0bb4/Udinese-Cagliari-November-19-2017-Serie-A,0,1
SerieA,2017-2018,13,Sun,2017-11-19,20:45,Inter,1.3,0.4,Atalanta,52177,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/0e02de4c/Internazionale-Atalanta-November-19-2017-Serie-A,2,0
SerieA,2017-2018,13,Mon,2017-11-20,20:45,Hellas Verona,1.8,1.1,Bologna,14938,Stadio Marc'Antonio Bentegodi,Maurizio Mariani,https://fbref.com/en/matches/3dc3e997/Hellas-Verona-Bologna-November-20-2017-Serie-A,2,3
SerieA,2017-2018,14,Sat,2017-11-25,15:00,Bologna,1.4,1.1,Sampdoria,20192,Stadio Renato Dall'Ara,Fabio Maresca,https://fbref.com/en/matches/a8b97e7b/Bologna-Sampdoria-November-25-2017-Serie-A,3,0
SerieA,2017-2018,14,Sat,2017-11-25,18:00,Chievo,1.5,0.7,SPAL,10000,Stadio Marc'Antonio Bentegodi,Ivan Pezzuto,https://fbref.com/en/matches/1bea9a51/Chievo-SPAL-November-25-2017-Serie-A,2,1
SerieA,2017-2018,14,Sat,2017-11-25,18:00,Sassuolo,1.7,1.9,Hellas Verona,8774,Stadio Città del Tricolore,Paolo Valeri,https://fbref.com/en/matches/1014e6a4/Sassuolo-Hellas-Verona-November-25-2017-Serie-A,0,2
SerieA,2017-2018,14,Sat,2017-11-25,20:45,Cagliari,0.9,2.1,Inter,15974,Stadio Sant'Elia,Luca Pairetto,https://fbref.com/en/matches/2d8c044d/Cagliari-Internazionale-November-25-2017-Serie-A,1,3
SerieA,2017-2018,14,Sun,2017-11-26,15:00,Genoa,1.2,2.4,Roma,20949,Stadio Comunale Luigi Ferraris,Piero Giacomelli,https://fbref.com/en/matches/c3ba6531/Genoa-Roma-November-26-2017-Serie-A,1,1
SerieA,2017-2018,14,Sun,2017-11-26,15:00,Udinese,0.4,1.4,Napoli,19743,Dacia Arena,Marco Di Bello,https://fbref.com/en/matches/06f46a2f/Udinese-Napoli-November-26-2017-Serie-A,0,1
SerieA,2017-2018,14,Sun,2017-11-26,15:00,Milan,1.0,1.0,Torino,53923,Stadio Giuseppe Meazza,Massimiliano Irrati,https://fbref.com/en/matches/0f845ef8/Milan-Torino-November-26-2017-Serie-A,0,0
SerieA,2017-2018,14,Sun,2017-11-26,18:00,Lazio,1.1,1.6,Fiorentina,25000,Stadio Olimpico,Davide Massa,https://fbref.com/en/matches/d2d0a7fb/Lazio-Fiorentina-November-26-2017-Serie-A,1,1
SerieA,2017-2018,14,Sun,2017-11-26,20:45,Juventus,2.5,0.1,Crotone,35585,Allianz Stadium,Claudio Gavillucci,https://fbref.com/en/matches/28493deb/Juventus-Crotone-November-26-2017-Serie-A,3,0
SerieA,2017-2018,14,Mon,2017-11-27,20:45,Atalanta,1.0,0.7,Benevento,16687,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,https://fbref.com/en/matches/da15f1f4/Atalanta-Benevento-November-27-2017-Serie-A,1,0
SerieA,2017-2018,15,Fri,2017-12-01,18:30,Roma,4.1,0.9,SPAL,35609,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/185ceb5f/Roma-SPAL-December-1-2017-Serie-A,3,1
SerieA,2017-2018,15,Fri,2017-12-01,20:45,Napoli,1.0,0.6,Juventus,55567,Stadio San Paolo,Daniele Orsato,https://fbref.com/en/matches/0005cd5f/Napoli-Juventus-December-1-2017-Serie-A,0,1
SerieA,2017-2018,15,Sat,2017-12-02,20:45,Torino,0.6,1.7,Atalanta,14605,Stadio Olimpico di Torino,Paolo Tagliavento,https://fbref.com/en/matches/173a7912/Torino-Atalanta-December-2-2017-Serie-A,1,1
SerieA,2017-2018,15,Sun,2017-12-03,12:30,Benevento,1.1,1.8,Milan,15710,Stadio Ciro Vigorito,Maurizio Mariani,https://fbref.com/en/matches/19fdcc91/Benevento-Milan-December-3-2017-Serie-A,2,2
SerieA,2017-2018,15,Sun,2017-12-03,15:00,Fiorentina,2.2,0.7,Sassuolo,23398,Stadio Artemio Franchi,Luca Banti,https://fbref.com/en/matches/ba11432a/Fiorentina-Sassuolo-December-3-2017-Serie-A,3,0
SerieA,2017-2018,15,Sun,2017-12-03,15:00,Inter,2.6,0.9,Chievo,53403,Stadio Giuseppe Meazza,Giampaolo Calvarese,https://fbref.com/en/matches/3e8a392d/Internazionale-Chievo-December-3-2017-Serie-A,5,0
SerieA,2017-2018,15,Sun,2017-12-03,15:00,Bologna,1.3,1.1,Cagliari,21940,Stadio Renato Dall'Ara,Federico La Penna,https://fbref.com/en/matches/6047910a/Bologna-Cagliari-December-3-2017-Serie-A,1,1
SerieA,2017-2018,15,Sun,2017-12-03,20:45,Sampdoria,1.1,2.1,Lazio,18050,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,https://fbref.com/en/matches/a0531a63/Sampdoria-Lazio-December-3-2017-Serie-A,1,2
SerieA,2017-2018,15,Mon,2017-12-04,19:00,Crotone,0.6,2.2,Udinese,8564,Stadio Ezio Scida,Davide Massa,https://fbref.com/en/matches/4ad58fc9/Crotone-Udinese-December-4-2017-Serie-A,0,3
SerieA,2017-2018,15,Mon,2017-12-04,21:00,Hellas Verona,0.6,1.1,Genoa,14136,Stadio Marc'Antonio Bentegodi,Antonio Damato,https://fbref.com/en/matches/b9641833/Hellas-Verona-Genoa-December-4-2017-Serie-A,0,1
SerieA,2017-2018,16,Sat,2017-12-09,18:00,Cagliari,1.4,1.3,Sampdoria,13424,Stadio Sant'Elia,Fabrizio Pasqua,https://fbref.com/en/matches/4dacbdc9/Cagliari-Sampdoria-December-9-2017-Serie-A,2,2
SerieA,2017-2018,16,Sat,2017-12-09,20:45,Juventus,1.0,0.3,Inter,41418,Allianz Stadium,Paolo Valeri,https://fbref.com/en/matches/fe3732b5/Juventus-Internazionale-December-9-2017-Serie-A,0,0
SerieA,2017-2018,16,Sun,2017-12-10,12:30,Chievo,0.9,2.6,Roma,10000,Stadio Marc'Antonio Bentegodi,Fabio Maresca,https://fbref.com/en/matches/ce7187d5/Chievo-Roma-December-10-2017-Serie-A,0,0
SerieA,2017-2018,16,Sun,2017-12-10,15:00,Napoli,1.5,0.3,Fiorentina,45000,Stadio San Paolo,Michael Fabbri,https://fbref.com/en/matches/2d488dc3/Napoli-Fiorentina-December-10-2017-Serie-A,0,0
SerieA,2017-2018,16,Sun,2017-12-10,15:00,SPAL,2.6,2.1,Hellas Verona,10851,Stadio Paolo Mazza,Gianluca Rocchi,https://fbref.com/en/matches/1af2bce1/SPAL-Hellas-Verona-December-10-2017-Serie-A,2,2
SerieA,2017-2018,16,Sun,2017-12-10,15:00,Udinese,0.5,1.7,Benevento,11000,Dacia Arena,Gianluca Aureliano,https://fbref.com/en/matches/844ce7a3/Udinese-Benevento-December-10-2017-Serie-A,2,0
SerieA,2017-2018,16,Sun,2017-12-10,18:00,Sassuolo,2.3,0.6,Crotone,6000,Stadio Città del Tricolore,Gianluca Manganiello,https://fbref.com/en/matches/db5ee2d1/Sassuolo-Crotone-December-10-2017-Serie-A,2,1
SerieA,2017-2018,16,Sun,2017-12-10,20:45,Milan,1.0,0.8,Bologna,39504,Stadio Giuseppe Meazza,Marco Guida,https://fbref.com/en/matches/e1a49571/Milan-Bologna-December-10-2017-Serie-A,2,1
SerieA,2017-2018,16,Mon,2017-12-11,21:00,Lazio,1.8,1.4,Torino,20000,Stadio Olimpico,Piero Giacomelli,https://fbref.com/en/matches/03fef385/Lazio-Torino-December-11-2017-Serie-A,1,3
SerieA,2017-2018,16,Tue,2017-12-12,19:00,Genoa,1.4,1.5,Atalanta,18281,Stadio Comunale Luigi Ferraris,Daniele Doveri,https://fbref.com/en/matches/c5517bda/Genoa-Atalanta-December-12-2017-Serie-A,1,2
SerieA,2017-2018,17,Sat,2017-12-16,15:00,Inter,1.5,2.8,Udinese,52011,Stadio Giuseppe Meazza,Maurizio Mariani,https://fbref.com/en/matches/218a0d6f/Internazionale-Udinese-December-16-2017-Serie-A,1,3
SerieA,2017-2018,17,Sat,2017-12-16,18:00,Torino,0.8,2.3,Napoli,19000,Stadio Olimpico di Torino,Paolo Mazzoleni,https://fbref.com/en/matches/726ea17d/Torino-Napoli-December-16-2017-Serie-A,1,3
SerieA,2017-2018,17,Sat,2017-12-16,20:45,Roma,2.7,0.3,Cagliari,33133,Stadio Olimpico,Antonio Damato,https://fbref.com/en/matches/65bf42a1/Roma-Cagliari-December-16-2017-Serie-A,1,0
SerieA,2017-2018,17,Sun,2017-12-17,12:30,Hellas Verona,1.1,2.3,Milan,19439,Stadio Marc'Antonio Bentegodi,Daniele Orsato,https://fbref.com/en/matches/c8b01d7d/Hellas-Verona-Milan-December-17-2017-Serie-A,3,0
SerieA,2017-2018,17,Sun,2017-12-17,15:00,Bologna,0.2,1.0,Juventus,29270,Stadio Renato Dall'Ara,Luca Banti,https://fbref.com/en/matches/0ccbacd4/Bologna-Juventus-December-17-2017-Serie-A,0,3
SerieA,2017-2018,17,Sun,2017-12-17,15:00,Sampdoria,0.9,2.0,Sassuolo,17563,Stadio Comunale Luigi Ferraris,Claudio Gavillucci,https://fbref.com/en/matches/6e9ea592/Sampdoria-Sassuolo-December-17-2017-Serie-A,0,1
SerieA,2017-2018,17,Sun,2017-12-17,15:00,Crotone,2.2,0.7,Chievo,8799,Stadio Ezio Scida,Luca Pairetto,https://fbref.com/en/matches/13591e1f/Crotone-Chievo-December-17-2017-Serie-A,1,0
SerieA,2017-2018,17,Sun,2017-12-17,15:00,Fiorentina,1.4,0.3,Genoa,21043,Stadio Artemio Franchi,Giampaolo Calvarese,https://fbref.com/en/matches/5548b620/Fiorentina-Genoa-December-17-2017-Serie-A,0,0
SerieA,2017-2018,17,Sun,2017-12-17,18:00,Benevento,0.9,2.5,SPAL,10312,Stadio Ciro Vigorito,Fabrizio Pasqua,https://fbref.com/en/matches/20a531c8/Benevento-SPAL-December-17-2017-Serie-A,1,2
SerieA,2017-2018,17,Sun,2017-12-17,20:45,Atalanta,2.6,1.2,Lazio,16692,Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,https://fbref.com/en/matches/177d0d64/Atalanta-Lazio-December-17-2017-Serie-A,3,3
SerieA,2017-2018,18,Fri,2017-12-22,18:00,Chievo,1.9,1.7,Bologna,7000,Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,https://fbref.com/en/matches/6db38852/Chievo-Bologna-December-22-2017-Serie-A,2,3
SerieA,2017-2018,18,Fri,2017-12-22,20:45,Cagliari,0.2,1.5,Fiorentina,14297,Stadio Sant'Elia,Marco Di Bello,https://fbref.com/en/matches/0f7b1def/Cagliari-Fiorentina-December-22-2017-Serie-A,0,1
SerieA,2017-2018,18,Sat,2017-12-23,12:30,Lazio,3.3,0.4,Crotone,25000,Stadio Olimpico,Giampaolo Calvarese,https://fbref.com/en/matches/d31ac043/Lazio-Crotone-December-23-2017-Serie-A,4,0
SerieA,2017-2018,18,Sat,2017-12-23,15:00,Genoa,3.4,1.2,Benevento,19465,Stadio Comunale Luigi Ferraris,Rosario Abisso,https://fbref.com/en/matches/9559b837/Genoa-Benevento-December-23-2017-Serie-A,1,0
SerieA,2017-2018,18,Sat,2017-12-23,15:00,SPAL,1.5,1.5,Torino,12522,Stadio Paolo Mazza,Paolo Valeri,https://fbref.com/en/matches/73048bb9/SPAL-Torino-December-23-2017-Serie-A,2,2
SerieA,2017-2018,18,Sat,2017-12-23,15:00,Napoli,2.3,0.9,Sampdoria,45000,Stadio San Paolo,Davide Massa,https://fbref.com/en/matches/cd9e3cc3/Napoli-Sampdoria-December-23-2017-Serie-A,3,2
SerieA,2017-2018,18,Sat,2017-12-23,15:00,Sassuolo,0.8,1.9,Inter,19000,Stadio Città del Tricolore,Daniele Doveri,https://fbref.com/en/matches/25b33dc2/Sassuolo-Internazionale-December-23-2017-Serie-A,1,0
SerieA,2017-2018,18,Sat,2017-12-23,15:00,Udinese,2.1,0.1,Hellas Verona,14000,Dacia Arena,Fabio Maresca,https://fbref.com/en/matches/7683a285/Udinese-Hellas-Verona-December-23-2017-Serie-A,4,0
SerieA,2017-2018,18,Sat,2017-12-23,18:00,Milan,1.0,1.7,Atalanta,45746,Stadio Giuseppe Meazza,Michael Fabbri,https://fbref.com/en/matches/aedac143/Milan-Atalanta-December-23-2017-Serie-A,0,2
SerieA,2017-2018,18,Sat,2017-12-23,20:45,Juventus,2.5,2.0,Roma,41100,Allianz Stadium,Paolo Tagliavento,https://fbref.com/en/matches/71c83011/Juventus-Roma-December-23-2017-Serie-A,1,0
SerieA,2017-2018,19,Fri,2017-12-29,20:45,Crotone,0.1,1.3,Napoli,15000,Stadio Ezio Scida,Maurizio Mariani,https://fbref.com/en/matches/6eee6e1f/Crotone-Napoli-December-29-2017-Serie-A,0,1
SerieA,2017-2018,19,Sat,2017-12-30,12:30,Fiorentina,1.4,0.6,Milan,30213,Stadio Artemio Franchi,Luca Banti,https://fbref.com/en/matches/e02423ca/Fiorentina-Milan-December-30-2017-Serie-A,1,1
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Bologna,1.1,1.1,Udinese,20954,Stadio Renato Dall'Ara,Claudio Gavillucci,https://fbref.com/en/matches/e71343d6/Bologna-Udinese-December-30-2017-Serie-A,1,2
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Sampdoria,2.4,0.4,SPAL,19583,Stadio Comunale Luigi Ferraris,Luca Pairetto,https://fbref.com/en/matches/262930f7/Sampdoria-SPAL-December-30-2017-Serie-A,2,0
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Atalanta,2.4,0.7,Cagliari,17755,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,https://fbref.com/en/matches/544e026b/Atalanta-Cagliari-December-30-2017-Serie-A,1,2
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Torino,0.7,0.1,Genoa,15000,Stadio Olimpico di Torino,Massimiliano Irrati,https://fbref.com/en/matches/5da30b46/Torino-Genoa-December-30-2017-Serie-A,0,0
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Benevento,1.0,0.7,Chievo,10200,Stadio Ciro Vigorito,Francesco Fourneau,https://fbref.com/en/matches/9078fe06/Benevento-Chievo-December-30-2017-Serie-A,1,0
SerieA,2017-2018,19,Sat,2017-12-30,15:00,Roma,1.2,0.6,Sassuolo,37157,Stadio Olimpico,Daniele Orsato,https://fbref.com/en/matches/a62b97ed/Roma-Sassuolo-December-30-2017-Serie-A,1,1
SerieA,2017-2018,19,Sat,2017-12-30,18:00,Inter,0.6,0.7,Lazio,61852,Stadio Giuseppe Meazza,Gianluca Rocchi,https://fbref.com/en/matches/b7eec03e/Internazionale-Lazio-December-30-2017-Serie-A,0,0
SerieA,2017-2018,19,Sat,2017-12-30,20:45,Hellas Verona,0.1,1.1,Juventus,29215,Stadio Marc'Antonio Bentegodi,Paolo Mazzoleni,https://fbref.com/en/matches/a9cc8c64/Hellas-Verona-Juventus-December-30-2017-Serie-A,1,3
SerieA,2017-2018,20,Fri,2018-01-05,18:00,Chievo,0.6,0.5,Udinese,7142,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,https://fbref.com/en/matches/9877d2ae/Chievo-Udinese-January-5-2018-Serie-A,1,1
SerieA,2017-2018,20,Fri,2018-01-05,20:45,Fiorentina,2.2,0.9,Inter,29428,Stadio Artemio Franchi,Paolo Valeri,https://fbref.com/en/matches/6277f1c2/Fiorentina-Internazionale-January-5-2018-Serie-A,1,1
SerieA,2017-2018,20,Sat,2018-01-06,12:30,Torino,2.2,1.1,Bologna,16042,Stadio Olimpico di Torino,Antonio Damato,https://fbref.com/en/matches/4d7c0940/Torino-Bologna-January-6-2018-Serie-A,3,0
SerieA,2017-2018,20,Sat,2018-01-06,15:00,Milan,2.0,0.8,Crotone,42533,Stadio Giuseppe Meazza,Fabio Maresca,https://fbref.com/en/matches/d0dc7e87/Milan-Crotone-January-6-2018-Serie-A,1,0
SerieA,2017-2018,20,Sat,2018-01-06,15:00,Benevento,2.2,1.0,Sampdoria,11363,Stadio Ciro Vigorito,Gianluca Manganiello,https://fbref.com/en/matches/d70d324a/Benevento-Sampdoria-January-6-2018-Serie-A,3,2
SerieA,2017-2018,20,Sat,2018-01-06,15:00,SPAL,2.4,2.2,Lazio,12057,Stadio Paolo Mazza,Paolo Tagliavento,https://fbref.com/en/matches/5680845b/SPAL-Lazio-January-6-2018-Serie-A,2,5
SerieA,2017-2018,20,Sat,2018-01-06,15:00,Napoli,2.3,0.1,Hellas Verona,39580,Stadio San Paolo,Rosario Abisso,https://fbref.com/en/matches/45b7a071/Napoli-Hellas-Verona-January-6-2018-Serie-A,2,0
SerieA,2017-2018,20,Sat,2018-01-06,15:00,Genoa,0.5,1.0,Sassuolo,18639,Stadio Comunale Luigi Ferraris,Piero Giacomelli,https://fbref.com/en/matches/308d18d5/Genoa-Sassuolo-January-6-2018-Serie-A,1,0
SerieA,2017-2018,20,Sat,2018-01-06,18:00,Roma,1.5,0.9,Atalanta,32863,Stadio Olimpico,Marco Guida,https://fbref.com/en/matches/0b396b91/Roma-Atalanta-January-6-2018-Serie-A,1,2
SerieA,2017-2018,20,Sat,2018-01-06,20:45,Cagliari,0.6,1.9,Juventus,16233,Stadio Sant'Elia,Giampaolo Calvarese,https://fbref.com/en/matches/09d2b0a8/Cagliari-Juventus-January-6-2018-Serie-A,0,1
SerieA,2017-2018,21,Sun,2018-01-21,12:30,Atalanta,0.5,1.0,Napoli,19098,Stadio Atleti Azzurri d'Italia,Daniele Orsato,https://fbref.com/en/matches/9e1b9b22/Atalanta-Napoli-January-21-2018-Serie-A,0,1
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Sassuolo,1.4,0.9,Torino,7000,Stadio Città del Tricolore,Michael Fabbri,https://fbref.com/en/matches/4591a835/Sassuolo-Torino-January-21-2018-Serie-A,1,1
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Bologna,1.7,0.8,Benevento,20515,Stadio Renato Dall'Ara,Eugenio Abbattista,https://fbref.com/en/matches/b16f62fc/Bologna-Benevento-January-21-2018-Serie-A,3,0
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Hellas Verona,0.7,1.8,Crotone,16075,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,https://fbref.com/en/matches/960b9136/Hellas-Verona-Crotone-January-21-2018-Serie-A,0,3
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Lazio,0.8,0.4,Chievo,22000,Stadio Olimpico,Rosario Abisso,https://fbref.com/en/matches/951937a1/Lazio-Chievo-January-21-2018-Serie-A,5,1
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Udinese,0.5,1.1,SPAL,16000,Dacia Arena,Daniele Doveri,https://fbref.com/en/matches/c79867c6/Udinese-SPAL-January-21-2018-Serie-A,1,1
SerieA,2017-2018,21,Sun,2018-01-21,15:00,Sampdoria,2.1,1.6,Fiorentina,19083,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,https://fbref.com/en/matches/9a2cbb47/Sampdoria-Fiorentina-January-21-2018-Serie-A,3,1
SerieA,2017-2018,21,Sun,2018-01-21,18:00,Cagliari,1.1,2.2,Milan,15235,Stadio Sant'Elia,Marco Guida,https://fbref.com/en/matches/22010427/Cagliari-Milan-January-21-2018-Serie-A,1,2
SerieA,2017-2018,21,Sun,2018-01-21,20:45,Inter,1.6,0.7,Roma,57066,Stadio Giuseppe Meazza,Davide Massa,https://fbref.com/en/matches/16b28df5/Internazionale-Roma-January-21-2018-Serie-A,1,1
SerieA,2017-2018,21,Mon,2018-01-22,20:45,Juventus,1.4,0.3,Genoa,29412,Allianz Stadium,Marco Di Bello,https://fbref.com/en/matches/8c8b5fc4/Juventus-Genoa-January-22-2018-Serie-A,1,0
SerieA,2017-2018,12,Wed,2018-01-24,18:30,Lazio,1.0,0.8,Udinese,23000,Stadio Olimpico,Luca Banti,https://fbref.com/en/matches/5e9d0e84/Lazio-Udinese-January-24-2018-Serie-A,3,0
SerieA,2017-2018,3,Wed,2018-01-24,20:45,Sampdoria,1.8,3.1,Roma,19302,Stadio Comunale Luigi Ferraris,Daniele Orsato,https://fbref.com/en/matches/9236bc83/Sampdoria-Roma-January-24-2018-Serie-A,1,1
SerieA,2017-2018,22,Sat,2018-01-27,18:00,Sassuolo,1.1,2.3,Atalanta,8852,Stadio Città del Tricolore,Paolo Valeri,https://fbref.com/en/matches/51b552fe/Sassuolo-Atalanta-January-27-2018-Serie-A,0,3
SerieA,2017-2018,22,Sat,2018-01-27,20:45,Chievo,0.0,1.1,Juventus,23700,Stadio Marc'Antonio Bentegodi,Fabio Maresca,https://fbref.com/en/matches/ab48c906/Chievo-Juventus-January-27-2018-Serie-A,0,2
SerieA,2017-2018,22,Sun,2018-01-28,12:30,SPAL,1.4,1.0,Inter,13098,Stadio Paolo Mazza,Piero Giacomelli,https://fbref.com/en/matches/9a0aa2b6/SPAL-Internazionale-January-28-2018-Serie-A,1,1
SerieA,2017-2018,22,Sun,2018-01-28,15:00,Genoa,1.9,0.3,Udinese,18896,Stadio Comunale Luigi Ferraris,Luca Pairetto,https://fbref.com/en/matches/73ab00f3/Genoa-Udinese-January-28-2018-Serie-A,0,1
SerieA,2017-2018,22,Sun,2018-01-28,15:00,Fiorentina,1.9,1.9,Hellas Verona,22796,Stadio Artemio Franchi,Claudio Gavillucci,https://fbref.com/en/matches/97ff3431/Fiorentina-Hellas-Verona-January-28-2018-Serie-A,1,4
SerieA,2017-2018,22,Sun,2018-01-28,15:00,Napoli,1.5,1.2,Bologna,37227,Stadio San Paolo,Paolo Mazzoleni,https://fbref.com/en/matches/1b118bbb/Napoli-Bologna-January-28-2018-Serie-A,3,1
SerieA,2017-2018,22,Sun,2018-01-28,15:00,Torino,2.0,0.6,Benevento,16257,Stadio Olimpico di Torino,Maurizio Mariani,https://fbref.com/en/matches/8a8cbfc1/Torino-Benevento-January-28-2018-Serie-A,3,0
SerieA,2017-2018,22,Sun,2018-01-28,15:00,Crotone,1.4,0.3,Cagliari,8987,Stadio Ezio Scida,Paolo Tagliavento,https://fbref.com/en/matches/a6f16ff3/Crotone-Cagliari-January-28-2018-Serie-A,1,1
SerieA,2017-2018,22,Sun,2018-01-28,18:00,Milan,0.8,0.7,Lazio,50822,Stadio Giuseppe Meazza,Massimiliano Irrati,https://fbref.com/en/matches/59f5144c/Milan-Lazio-January-28-2018-Serie-A,2,1
SerieA,2017-2018,22,Sun,2018-01-28,20:45,Roma,2.5,1.5,Sampdoria,29468,Stadio Olimpico,Luca Banti,https://fbref.com/en/matches/21ead339/Roma-Sampdoria-January-28-2018-Serie-A,0,1
SerieA,2017-2018,23,Sat,2018-02-03,18:00,Sampdoria,0.4,0.8,Torino,19035,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,https://fbref.com/en/matches/666c69c0/Sampdoria-Torino-February-3-2018-Serie-A,1,1
SerieA,2017-2018,23,Sat,2018-02-03,20:45,Inter,0.9,0.6,Crotone,46807,Stadio Giuseppe Meazza,Daniele Orsato,https://fbref.com/en/matches/b7adf57b/Internazionale-Crotone-February-3-2018-Serie-A,1,1
SerieA,2017-2018,23,Sun,2018-02-04,12:30,Hellas Verona,0.3,2.2,Roma,17495,Stadio Marc'Antonio Bentegodi,Michael Fabbri,https://fbref.com/en/matches/172944d7/Hellas-Verona-Roma-February-4-2018-Serie-A,0,1
SerieA,2017-2018,23,Sun,2018-02-04,15:00,Cagliari,1.4,0.6,SPAL,15986,Stadio Sant'Elia,Davide Massa,https://fbref.com/en/matches/dd0c677b/Cagliari-SPAL-February-4-2018-Serie-A,2,0
SerieA,2017-2018,23,Sun,2018-02-04,15:00,Udinese,1.0,0.9,Milan,23758,Dacia Arena,Gianluca Manganiello,https://fbref.com/en/matches/095da280/Udinese-Milan-February-4-2018-Serie-A,1,1
SerieA,2017-2018,23,Sun,2018-02-04,15:00,Bologna,0.5,1.0,Fiorentina,19301,Stadio Renato Dall'Ara,Daniele Doveri,https://fbref.com/en/matches/c6092433/Bologna-Fiorentina-February-4-2018-Serie-A,1,2
