League,Season,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
EPL,2018-2019,7,Sat,2018-09-29,15:00,Newcastle Utd,0.3,1.3,Leicester City,51523,St. James' Park,Simon Hooper,https://fbref.com/en/matches/0fe30564/Newcastle-United-Leicester-City-September-29-2018-Premier-League,0,2
EPL,2018-2019,7,Sat,2018-09-29,15:00,Everton,2.1,0.8,Fulham,38788,Goodison Park,Roger East,https://fbref.com/en/matches/1e6da91a/Everton-Fulham-September-29-2018-Premier-League,3,0
EPL,2018-2019,7,Sat,2018-09-29,15:00,Manchester City,2.8,0.4,Brighton,54152,Etihad Stadium,Lee Mason,https://fbref.com/en/matches/d64da66e/Manchester-City-Brighton-and-Hove-Albion-September-29-2018-Premier-League,2,0
EPL,2018-2019,7,Sat,2018-09-29,15:00,Wolves,1.3,1.1,Southampton,31147,Molineux Stadium,Stuart Attwell,https://fbref.com/en/matches/85cb9e4e/Wolverhampton-Wanderers-Southampton-September-29-2018-Premier-League,2,0
EPL,2018-2019,7,Sat,2018-09-29,17:30,Chelsea,1.3,1.3,Liverpool,40625,Stamford Bridge,Andre Marriner,https://fbref.com/en/matches/83743ea9/Chelsea-Liverpool-September-29-2018-Premier-League,1,1
EPL,2018-2019,7,Sun,2018-09-30,16:00,Cardiff City,1.4,0.3,Burnley,30411,Cardiff City Stadium,Martin Atkinson,https://fbref.com/en/matches/a9b46822/Cardiff-City-Burnley-September-30-2018-Premier-League,1,2
EPL,2018-2019,7,Mon,2018-10-01,20:00,Bournemouth,1.8,0.6,Crystal Palace,10199,Vitality Stadium,Mike Dean,https://fbref.com/en/matches/82f2e66c/Bournemouth-Crystal-Palace-October-1-2018-Premier-League,2,1
EPL,2018-2019,8,Fri,2018-10-05,20:00,Brighton,1.1,1.1,West Ham,30544,The American Express Community Stadium,Kevin Friend,https://fbref.com/en/matches/cf0741b9/Brighton-and-Hove-Albion-West-Ham-United-October-5-2018-Premier-League,1,0
EPL,2018-2019,8,Sat,2018-10-06,15:00,Watford,0.8,2.1,Bournemouth,20139,Vicarage Road Stadium,Jonathan Moss,https://fbref.com/en/matches/c3a37856/Watford-Bournemouth-October-6-2018-Premier-League,0,4
EPL,2018-2019,8,Sat,2018-10-06,15:00,Crystal Palace,1.1,1.0,Wolves,25715,Selhurst Park,Michael Oliver,https://fbref.com/en/matches/e4ee9373/Crystal-Palace-Wolverhampton-Wanderers-October-6-2018-Premier-League,0,1
EPL,2018-2019,8,Sat,2018-10-06,15:00,Burnley,0.5,1.3,Huddersfield,20533,Turf Moor,Chris Kavanagh,https://fbref.com/en/matches/60ecfc10/Burnley-Huddersfield-Town-October-6-2018-Premier-League,1,1
EPL,2018-2019,8,Sat,2018-10-06,15:00,Tottenham,1.8,1.0,Cardiff City,43268,Wembley Stadium,Mike Dean,https://fbref.com/en/matches/8c7db89e/Tottenham-Hotspur-Cardiff-City-October-6-2018-Premier-League,1,0
EPL,2018-2019,8,Sat,2018-10-06,15:00,Leicester City,1.0,1.1,Everton,32007,King Power Stadium,Andre Marriner,https://fbref.com/en/matches/1be8f2f0/Leicester-City-Everton-October-6-2018-Premier-League,1,2
EPL,2018-2019,8,Sat,2018-10-06,17:30,Manchester Utd,1.9,1.7,Newcastle Utd,74519,Old Trafford,Anthony Taylor,https://fbref.com/en/matches/1c869de5/Manchester-United-Newcastle-United-October-6-2018-Premier-League,3,2
EPL,2018-2019,8,Sun,2018-10-07,12:00,Fulham,1.2,1.3,Arsenal,25401,Craven Cottage,Paul Tierney,https://fbref.com/en/matches/af4e1f4f/Fulham-Arsenal-October-7-2018-Premier-League,1,5
EPL,2018-2019,8,Sun,2018-10-07,14:15,Southampton,1.1,2.7,Chelsea,27077,St. Mary's Stadium,Craig Pawson,https://fbref.com/en/matches/afea8fbd/Southampton-Chelsea-October-7-2018-Premier-League,0,3
EPL,2018-2019,8,Sun,2018-10-07,16:30,Liverpool,0.5,1.0,Manchester City,52117,Anfield,Martin Atkinson,https://fbref.com/en/matches/73e7196e/Liverpool-Manchester-City-October-7-2018-Premier-League,0,0
