League,Season,Round,Wk,Day,Date,Time,HomeTeam,xG_Home,xG_Away,AwayTeam,Attendance,Venue,Referee,Match Report,HomeScore,AwayScore
Ligue1,2017-2018,Regular Season,2,Sat,2017-08-12,17:00,Nantes,1.3,1.8,Marseille,33654,Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,https://fbref.com/en/matches/1ad6b969/Nantes-Marseille-August-12-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,2,Sat,2017-08-12,20:00,Amiens,0.7,1.8,Angers,7772,Stade de la Licorne,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/b4dfc494/Amiens-Angers-August-12-2017-Ligue-1,0,2
Ligue1,2017-2018,Regular Season,2,Sat,2017-08-12,20:00,Toulouse,1.7,0.8,Montpellier,11876,Stadium Municipal,Ruddy Buquet,https://fbref.com/en/matches/1d6173df/Toulouse-Montpellier-August-12-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,2,Sat,2017-08-12,20:00,Caen,0.9,1.2,Saint-Étienne,17606,Stade Michel d'Ornano,Stéphane Jochem,https://fbref.com/en/matches/1aef5397/Caen-Saint-Etienne-August-12-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,2,Sat,2017-08-12,20:00,Bordeaux,1.8,0.4,Metz,22095,Stade Matmut-Atlantique,Mikael Lesage,https://fbref.com/en/matches/700bb928/Bordeaux-Metz-August-12-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,2,Sun,2017-08-13,15:00,Strasbourg,3.4,0.8,Lille,25591,Stade de la Meinau,Johan Hamel,https://fbref.com/en/matches/94889482/Strasbourg-Lille-August-13-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,2,Sun,2017-08-13,17:00,Dijon,1.4,1.6,Monaco,14295,Stade Gaston Gérard,Tony Chapron,https://fbref.com/en/matches/f37f696e/Dijon-Monaco-August-13-2017-Ligue-1,1,4
Ligue1,2017-2018,Regular Season,2,Sun,2017-08-13,21:00,Guingamp,0.1,2.5,Paris S-G,18378,Stade du Roudourou,Antony Gautier,https://fbref.com/en/matches/e087d129/Guingamp-Paris-Saint-Germain-August-13-2017-Ligue-1,0,3
Ligue1,2017-2018,Regular Season,3,Fri,2017-08-18,20:45,Metz,0.8,1.8,Monaco,18136,Stade Saint-Symphorien,François Letexier,https://fbref.com/en/matches/73c2b410/Metz-Monaco-August-18-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,17:00,Lyon,0.5,1.4,Bordeaux,42073,Groupama Stadium,Clément Turpin,https://fbref.com/en/matches/a58eabda/Lyon-Bordeaux-August-19-2017-Ligue-1,3,3
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,20:00,Montpellier,1.4,0.8,Strasbourg,12585,Stade de la Mosson,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/17af9553/Montpellier-Strasbourg-August-19-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,20:00,Troyes,0.6,0.8,Nantes,11035,Stade de l'Aube,Sébastien Desiage,https://fbref.com/en/matches/3e8c8e2c/Troyes-Nantes-August-19-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,20:00,Saint-Étienne,3.0,1.0,Amiens,30004,Stade Geoffroy-Guichard,Jérôme Brisard,https://fbref.com/en/matches/63f60686/Saint-Etienne-Amiens-August-19-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,20:00,Nice,1.5,0.6,Guingamp,21070,Stade de Nice,Benoît Millot,https://fbref.com/en/matches/42086952/Nice-Guingamp-August-19-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,3,Sat,2017-08-19,20:00,Rennes,1.4,1.8,Dijon,16888,Roazhon Park,Thomas Léonard,https://fbref.com/en/matches/a6a21701/Rennes-Dijon-August-19-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,3,Sun,2017-08-20,15:00,Lille,0.7,1.4,Caen,28740,Stade Pierre-Mauroy,Karim Abed,https://fbref.com/en/matches/e1b36599/Lille-Caen-August-20-2017-Ligue-1,0,2
Ligue1,2017-2018,Regular Season,3,Sun,2017-08-20,17:00,Marseille,0.7,0.7,Angers,51966,Orange Vélodrome,Jérôme Miguelgorry,https://fbref.com/en/matches/e1c36351/Marseille-Angers-August-20-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,3,Sun,2017-08-20,21:00,Paris S-G,2.8,0.5,Toulouse,47221,Parc des Princes,Amaury Delerue,https://fbref.com/en/matches/e7d1637b/Paris-Saint-Germain-Toulouse-August-20-2017-Ligue-1,6,2
Ligue1,2017-2018,Regular Season,4,Fri,2017-08-25,20:45,Paris S-G,2.0,0.9,Saint-Étienne,46957,Parc des Princes,Clément Turpin,https://fbref.com/en/matches/d9866f17/Paris-Saint-Germain-Saint-Etienne-August-25-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,17:15,Nantes,0.6,1.1,Lyon,30718,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,https://fbref.com/en/matches/168cedc5/Nantes-Lyon-August-26-2017-Ligue-1,0,0
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,20:00,Toulouse,2.4,0.9,Rennes,10651,Stadium Municipal,Franck Schneider,https://fbref.com/en/matches/0a085e55/Toulouse-Rennes-August-26-2017-Ligue-1,3,2
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,20:00,Caen,1.6,0.6,Metz,15697,Stade Michel d'Ornano,Jérôme Brisard,https://fbref.com/en/matches/c2bd8914/Caen-Metz-August-26-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,20:00,Amiens,1.4,0.3,Nice,7922,Stade de la Licorne,Johan Hamel,https://fbref.com/en/matches/3721577e/Amiens-Nice-August-26-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,20:00,Bordeaux,2.5,0.5,Troyes,19002,Stade Matmut-Atlantique,Tony Chapron,https://fbref.com/en/matches/32909746/Bordeaux-Troyes-August-26-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,4,Sat,2017-08-26,20:00,Dijon,1.5,1.6,Montpellier,10902,Stade Gaston Gérard,Stéphane Jochem,https://fbref.com/en/matches/b69cd77e/Dijon-Montpellier-August-26-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,4,Sun,2017-08-27,15:00,Guingamp,2.3,1.2,Strasbourg,13061,Stade du Roudourou,Mikael Lesage,https://fbref.com/en/matches/05bf5922/Guingamp-Strasbourg-August-27-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,4,Sun,2017-08-27,17:00,Angers,0.7,0.9,Lille,10284,Stade Raymond Kopa,Nicolas Rainville,https://fbref.com/en/matches/3a41eea6/Angers-Lille-August-27-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,4,Sun,2017-08-27,21:00,Monaco,3.9,1.1,Marseille,16353,Stade Louis II.,Ruddy Buquet,https://fbref.com/en/matches/de8fc1a2/Monaco-Marseille-August-27-2017-Ligue-1,6,1
Ligue1,2017-2018,Regular Season,5,Fri,2017-09-08,19:00,Lille,0.3,0.9,Bordeaux,27464,Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/2fea50fc/Lille-Bordeaux-September-8-2017-Ligue-1,0,0
Ligue1,2017-2018,Regular Season,5,Fri,2017-09-08,20:45,Metz,1.1,4.6,Paris S-G,25015,Stade Saint-Symphorien,Sébastien Desiage,https://fbref.com/en/matches/472cd408/Metz-Paris-Saint-Germain-September-8-2017-Ligue-1,1,5
Ligue1,2017-2018,Regular Season,5,Sat,2017-09-09,17:00,Nice,2.4,0.9,Monaco,28995,Stade de Nice,Clément Turpin,https://fbref.com/en/matches/910a4a89/Nice-Monaco-September-9-2017-Ligue-1,4,0
Ligue1,2017-2018,Regular Season,5,Sat,2017-09-09,20:00,Strasbourg,0.5,0.2,Amiens,23424,Stade de la Meinau,Jérôme Brisard,https://fbref.com/en/matches/1bb575dc/Strasbourg-Amiens-September-9-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,5,Sat,2017-09-09,20:00,Montpellier,0.8,0.7,Nantes,10298,Stade de la Mosson,Jérôme Miguelgorry,https://fbref.com/en/matches/ea63e8ef/Montpellier-Nantes-September-9-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,5,Sat,2017-09-09,20:00,Troyes,0.8,0.2,Toulouse,1060,Stade de l'Aube,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/d1910544/Troyes-Toulouse-September-9-2017-Ligue-1,0,0
Ligue1,2017-2018,Regular Season,5,Sat,2017-09-09,20:00,Caen,1.5,0.6,Dijon,15328,Stade Michel d'Ornano,Thomas Léonard,https://fbref.com/en/matches/a5bcc368/Caen-Dijon-September-9-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,5,Sun,2017-09-10,15:00,Saint-Étienne,0.7,1.9,Angers,29740,Stade Geoffroy-Guichard,Karim Abed,https://fbref.com/en/matches/83d31d02/Saint-Etienne-Angers-September-10-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,5,Sun,2017-09-10,17:00,Lyon,0.8,0.9,Guingamp,36697,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/bf019dbd/Lyon-Guingamp-September-10-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,5,Sun,2017-09-10,21:00,Marseille,1.0,2.0,Rennes,40343,Orange Vélodrome,Amaury Delerue,https://fbref.com/en/matches/2a5d750e/Marseille-Rennes-September-10-2017-Ligue-1,1,3
Ligue1,2017-2018,Regular Season,6,Fri,2017-09-15,20:45,Toulouse,1.0,0.6,Bordeaux,13616,Stadium Municipal,Clément Turpin,https://fbref.com/en/matches/5f8084ce/Toulouse-Bordeaux-September-15-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,6,Sat,2017-09-16,17:00,Monaco,2.5,0.6,Strasbourg,8310,Stade Louis II.,Johan Hamel,https://fbref.com/en/matches/f92aecdf/Monaco-Strasbourg-September-16-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,6,Sat,2017-09-16,20:00,Guingamp,2.0,0.6,Lille,11901,Stade du Roudourou,Jérôme Brisard,https://fbref.com/en/matches/4538535f/Guingamp-Lille-September-16-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,6,Sat,2017-09-16,20:00,Dijon,2.1,1.8,Saint-Étienne,13820,Stade Gaston Gérard,Benoît Bastien,https://fbref.com/en/matches/d756d7c4/Dijon-Saint-Etienne-September-16-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,6,Sat,2017-09-16,20:00,Troyes,0.8,0.8,Montpellier,11970,Stade de l'Aube,Amaury Delerue,https://fbref.com/en/matches/c34200f0/Troyes-Montpellier-September-16-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,6,Sat,2017-09-16,20:00,Nantes,1.0,0.5,Caen,20245,Stade de la Beaujoire - Louis Fonteneau,Olivier Thual,https://fbref.com/en/matches/c6af02bd/Nantes-Caen-September-16-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,6,Sun,2017-09-17,15:00,Amiens,0.2,1.6,Marseille,11698,Stade de la Licorne,Mikael Lesage,https://fbref.com/en/matches/17e4d987/Amiens-Marseille-September-17-2017-Ligue-1,0,2
Ligue1,2017-2018,Regular Season,6,Sun,2017-09-17,17:00,Rennes,0.8,0.6,Nice,24892,Roazhon Park,Nicolas Rainville,https://fbref.com/en/matches/9c28e834/Rennes-Nice-September-17-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,6,Sun,2017-09-17,17:00,Angers,2.0,1.1,Metz,9163,Stade Raymond Kopa,Stéphane Jochem,https://fbref.com/en/matches/739ed293/Angers-Metz-September-17-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,6,Sun,2017-09-17,21:00,Paris S-G,2.1,0.7,Lyon,47191,Parc des Princes,Ruddy Buquet,https://fbref.com/en/matches/3db22e2f/Paris-Saint-Germain-Lyon-September-17-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,7,Fri,2017-09-22,19:00,Nice,2.1,1.3,Angers,18023,Stade de Nice,François Letexier,https://fbref.com/en/matches/8ddde90a/Nice-Angers-September-22-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,7,Fri,2017-09-22,20:45,Lille,1.1,2.6,Monaco,34146,Stade Pierre-Mauroy,Franck Schneider,https://fbref.com/en/matches/64319af0/Lille-Monaco-September-22-2017-Ligue-1,0,4
Ligue1,2017-2018,Regular Season,7,Sat,2017-09-23,17:00,Montpellier,0.1,0.9,Paris S-G,20975,Stade de la Mosson,Clément Turpin,https://fbref.com/en/matches/20f37413/Montpellier-Paris-Saint-Germain-September-23-2017-Ligue-1,0,0
Ligue1,2017-2018,Regular Season,7,Sat,2017-09-23,20:00,Bordeaux,3.5,1.3,Guingamp,20603,Stade Matmut-Atlantique,Benoît Bastien,https://fbref.com/en/matches/a4ab682b/Bordeaux-Guingamp-September-23-2017-Ligue-1,3,1
Ligue1,2017-2018,Regular Season,7,Sat,2017-09-23,20:00,Metz,1.2,0.8,Troyes,15491,Stade Saint-Symphorien,Karim Abed,https://fbref.com/en/matches/d26206ba/Metz-Troyes-September-23-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,7,Sat,2017-09-23,20:00,Caen,2.0,0.5,Amiens,16212,Stade Michel d'Ornano,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/bf0d3d76/Caen-Amiens-September-23-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,7,Sat,2017-09-23,20:00,Lyon,4.1,1.2,Dijon,33600,Groupama Stadium,Antony Gautier,https://fbref.com/en/matches/86e7f6f2/Lyon-Dijon-September-23-2017-Ligue-1,3,3
Ligue1,2017-2018,Regular Season,7,Sun,2017-09-24,15:00,Saint-Étienne,1.9,1.1,Rennes,31043,Stade Geoffroy-Guichard,Jérôme Miguelgorry,https://fbref.com/en/matches/efb5deb6/Saint-Etienne-Rennes-September-24-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,7,Sun,2017-09-24,17:00,Strasbourg,1.4,0.6,Nantes,23408,Stade de la Meinau,Sébastien Desiage,https://fbref.com/en/matches/fde7f013/Strasbourg-Nantes-September-24-2017-Ligue-1,1,2
Ligue1,2017-2018,Regular Season,7,Sun,2017-09-24,21:00,Marseille,2.9,0.5,Toulouse,39501,Orange Vélodrome,Benoît Millot,https://fbref.com/en/matches/a54f57d1/Marseille-Toulouse-September-24-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,8,Fri,2017-09-29,20:45,Monaco,0.9,1.2,Montpellier,7053,Stade Louis II.,Tony Chapron,https://fbref.com/en/matches/7c0f1df2/Monaco-Montpellier-September-29-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,8,Sat,2017-09-30,17:00,Paris S-G,1.8,2.5,Bordeaux,47537,Parc des Princes,François Letexier,https://fbref.com/en/matches/59aa6043/Paris-Saint-Germain-Bordeaux-September-30-2017-Ligue-1,6,2
Ligue1,2017-2018,Regular Season,8,Sat,2017-09-30,20:00,Nantes,1.7,1.3,Metz,22104,Stade de la Beaujoire - Louis Fonteneau,Johan Hamel,https://fbref.com/en/matches/3cb26063/Nantes-Metz-September-30-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,8,Sat,2017-09-30,20:00,Rennes,0.8,1.2,Caen,18689,Roazhon Park,Amaury Delerue,https://fbref.com/en/matches/4a491a99/Rennes-Caen-September-30-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,8,Sat,2017-09-30,20:00,Guingamp,1.4,0.8,Toulouse,13196,Stade du Roudourou,Ruddy Buquet,https://fbref.com/en/matches/12883013/Guingamp-Toulouse-September-30-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,8,Sat,2017-09-30,20:00,Dijon,1.7,1.1,Strasbourg,11577,Stade Gaston Gérard,Olivier Thual,https://fbref.com/en/matches/9cb0ff3e/Dijon-Strasbourg-September-30-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,8,Sun,2017-10-01,15:00,Troyes,0.6,1.2,Saint-Étienne,11823,Stade de l'Aube,Nicolas Rainville,https://fbref.com/en/matches/4f2648e7/Troyes-Saint-Etienne-October-1-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,8,Sun,2017-10-01,17:00,Angers,1.6,1.7,Lyon,11432,Stade Raymond Kopa,Mikael Lesage,https://fbref.com/en/matches/553a5795/Angers-Lyon-October-1-2017-Ligue-1,3,3
Ligue1,2017-2018,Regular Season,8,Sun,2017-10-01,21:00,Nice,2.1,2.4,Marseille,32702,Stade de Nice,Benoît Bastien,https://fbref.com/en/matches/da476f99/Nice-Marseille-October-1-2017-Ligue-1,2,4
Ligue1,2017-2018,Regular Season,9,Fri,2017-10-13,20:45,Lyon,1.9,2.2,Monaco,43295,Groupama Stadium,Benoît Bastien,https://fbref.com/en/matches/1e50ea42/Lyon-Monaco-October-13-2017-Ligue-1,3,2
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,17:00,Dijon,0.9,2.8,Paris S-G,15160,Stade Gaston Gérard,Jérôme Miguelgorry,https://fbref.com/en/matches/9975b3e3/Dijon-Paris-Saint-Germain-October-14-2017-Ligue-1,1,2
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,20:00,Caen,2.1,1.5,Angers,16736,Stade Michel d'Ornano,Benoît Millot,https://fbref.com/en/matches/90b7dccf/Caen-Angers-October-14-2017-Ligue-1,0,2
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,20:00,Guingamp,2.4,0.8,Rennes,15902,Stade du Roudourou,Franck Schneider,https://fbref.com/en/matches/4e5d59ae/Guingamp-Rennes-October-14-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,20:00,Saint-Étienne,2.3,0.4,Metz,24613,Stade Geoffroy-Guichard,Olivier Thual,https://fbref.com/en/matches/b7a8f59a/Saint-Etienne-Metz-October-14-2017-Ligue-1,3,1
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,20:00,Lille,0.8,1.4,Troyes,29518,Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/2e839d39/Lille-Troyes-October-14-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,9,Sat,2017-10-14,20:00,Toulouse,1.7,0.3,Amiens,15308,Stadium Municipal,François Letexier,https://fbref.com/en/matches/124f3988/Toulouse-Amiens-October-14-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,9,Sun,2017-10-15,15:00,Bordeaux,1.5,1.7,Nantes,31048,Stade Matmut-Atlantique,Karim Abed,https://fbref.com/en/matches/95b44ebc/Bordeaux-Nantes-October-15-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,9,Sun,2017-10-15,17:00,Montpellier,1.5,2.2,Nice,14374,Stade de la Mosson,Jérôme Brisard,https://fbref.com/en/matches/b5884021/Montpellier-Nice-October-15-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,9,Sun,2017-10-15,21:00,Strasbourg,2.1,2.6,Marseille,26015,Stade de la Meinau,Antony Gautier,https://fbref.com/en/matches/e3f7bf44/Strasbourg-Marseille-October-15-2017-Ligue-1,3,3
Ligue1,2017-2018,Regular Season,10,Fri,2017-10-20,20:45,Saint-Étienne,1.7,1.9,Montpellier,24004,Stade Geoffroy-Guichard,Franck Schneider,https://fbref.com/en/matches/660156f2/Saint-Etienne-Montpellier-October-20-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,17:00,Monaco,2.3,0.5,Caen,8040,Stade Louis II.,Thomas Léonard,https://fbref.com/en/matches/978a06de/Monaco-Caen-October-21-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,20:00,Rennes,0.5,0.8,Lille,21852,Roazhon Park,Olivier Thual,https://fbref.com/en/matches/070721a9/Rennes-Lille-October-21-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,20:00,Nantes,0.7,0.5,Guingamp,27711,Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,https://fbref.com/en/matches/a6cd0792/Nantes-Guingamp-October-21-2017-Ligue-1,2,1
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,20:00,Metz,0.7,0.5,Dijon,14748,Stade Saint-Symphorien,Mikael Lesage,https://fbref.com/en/matches/67a88926/Metz-Dijon-October-21-2017-Ligue-1,1,2
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,20:00,Amiens,1.3,1.0,Bordeaux,12297,Stade Océane,Sébastien Desiage,https://fbref.com/en/matches/e1998b65/Amiens-Bordeaux-October-21-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,10,Sat,2017-10-21,20:00,Angers,1.8,0.2,Toulouse,11001,Stade Raymond Kopa,Johan Hamel,https://fbref.com/en/matches/b65ed449/Angers-Toulouse-October-21-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,10,Sun,2017-10-22,15:00,Nice,1.9,1.1,Strasbourg,23595,Stade de Nice,Nicolas Rainville,https://fbref.com/en/matches/57d1af30/Nice-Strasbourg-October-22-2017-Ligue-1,1,2
Ligue1,2017-2018,Regular Season,10,Sun,2017-10-22,17:00,Troyes,0.4,3.3,Lyon,14722,Stade de l'Aube,François Letexier,https://fbref.com/en/matches/c3a1b1a0/Troyes-Lyon-October-22-2017-Ligue-1,0,5
Ligue1,2017-2018,Regular Season,10,Sun,2017-10-22,21:00,Marseille,0.8,1.2,Paris S-G,60410,Orange Vélodrome,Ruddy Buquet,https://fbref.com/en/matches/84de5cf2/Marseille-Paris-Saint-Germain-October-22-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,11,Fri,2017-10-27,20:45,Paris S-G,3.0,0.3,Nice,47224,Parc des Princes,Tony Chapron,https://fbref.com/en/matches/e858dd22/Paris-Saint-Germain-Nice-October-27-2017-Ligue-1,3,0
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,17:00,Bordeaux,1.0,1.2,Monaco,28831,Stade Matmut-Atlantique,Antony Gautier,https://fbref.com/en/matches/13bfe7a2/Bordeaux-Monaco-October-28-2017-Ligue-1,0,2
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,20:00,Strasbourg,2.0,0.7,Angers,25011,Stade de la Meinau,Amaury Delerue,https://fbref.com/en/matches/c0916a66/Strasbourg-Angers-October-28-2017-Ligue-1,2,2
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,20:00,Dijon,0.3,1.1,Nantes,11764,Stade Gaston Gérard,Hakim Ben El Hadj Salem,https://fbref.com/en/matches/095049d2/Dijon-Nantes-October-28-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,20:00,Montpellier,1.7,0.5,Rennes,11790,Stade de la Mosson,Benoît Bastien,https://fbref.com/en/matches/4c8ae325/Montpellier-Rennes-October-28-2017-Ligue-1,0,1
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,20:00,Guingamp,0.8,0.8,Amiens,13809,Stade du Roudourou,Karim Abed,https://fbref.com/en/matches/9013f9c0/Guingamp-Amiens-October-28-2017-Ligue-1,1,1
Ligue1,2017-2018,Regular Season,11,Sat,2017-10-28,20:00,Caen,1.2,0.8,Troyes,16908,Stade Michel d'Ornano,Jérôme Miguelgorry,https://fbref.com/en/matches/ae07bdf5/Caen-Troyes-October-28-2017-Ligue-1,1,0
Ligue1,2017-2018,Regular Season,11,Sun,2017-10-29,15:00,Lyon,1.1,0.2,Metz,53921,Groupama Stadium,Benoît Millot,https://fbref.com/en/matches/82fe7e4e/Lyon-Metz-October-29-2017-Ligue-1,2,0
Ligue1,2017-2018,Regular Season,11,Sun,2017-10-29,17:00,Toulouse,0.5,0.9,Saint-Étienne,15062,Stadium Municipal,Jérôme Brisard,https://fbref.com/en/matches/b77f0339/Toulouse-Saint-Etienne-October-29-2017-Ligue-1,0,0
Ligue1,2017-2018,Regular Season,11,Sun,2017-10-29,21:00,Lille,1.3,0.7,Marseille,43948,Stade Pierre-Mauroy,François Letexier,https://fbref.com/en/matches/365cd23f/Lille-Marseille-October-29-2017-Ligue-1,0,1
