Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-09-10,Sun,Premier League,Matchweek 4,Home,L 0–1,Swansea City,Newcastle Utd,N,FW,22,0,0,0,0,0,0,0,0,11,1,0,0,0,0.0,0.0,0.0,1,0,4,8,50.0,1,7,2,0,0,Match Report
2017-2018,2017-09-11,Mon,PL2 — Div. 1,Regular Season,Home,W 5–2,Swansea City,Derby County,Y,FW,62,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Away,D 0–0,Swansea City,Tottenham,N,FW,19,0,0,0,0,0,0,0,0,11,1,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,1,5,0,0,0,Match Report
2017-2018,2017-09-19,Tue,EFL Cup,Third round,Away,W 2–0,Swansea City,Reading,Y,FW,80,0,0,0,0,3,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,L 1–2,Swansea City,Watford,Y,FW,84,0,0,0,0,4,2,1,0,24,15,0,1,1,0.4,0.4,0.0,2,1,8,16,50.0,0,17,2,0,0,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Away,L 0–1,Swansea City,West Ham,Y,FW,45,0,0,0,0,1,1,0,0,13,1,0,0,0,0.0,0.0,0.0,1,0,5,10,50.0,0,11,1,0,0,Match Report
2017-2018,2017-11-18,Sat,Premier League,Matchweek 12,Away,L 0–2,Swansea City,Burnley,N,"LW,FW",45,0,0,0,0,4,1,0,0,27,6,0,0,1,0.4,0.4,0.1,3,0,13,18,72.2,2,13,2,3,3,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Home,D 0–0,Swansea City,Bournemouth,Y*,FW,90,0,0,0,0,1,0,1,0,44,14,2,0,0,0.0,0.0,0.1,2,0,24,33,72.7,6,27,2,0,0,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Away,L 0–1,Swansea City,Chelsea,Y*,FW,90,0,0,0,0,0,0,0,0,41,11,0,1,1,0.0,0.0,0.0,0,0,17,22,77.3,0,17,3,0,0,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Away,L 1–2,Swansea City,Stoke City,Y*,FW,90,1,0,0,0,5,1,0,0,27,4,0,0,0,0.2,0.2,0.0,0,0,14,18,77.8,0,15,2,1,2,Match Report
2017-2018,2017-12-09,Sat,Premier League,Matchweek 16,Home,W 1–0,Swansea City,West Brom,Y*,FW,90,1,0,0,0,3,2,0,0,39,20,1,0,0,0.2,0.2,0.0,2,0,20,26,76.9,2,20,4,2,2,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Home,L 0–4,Swansea City,Manchester City,Y*,FW,73,0,0,0,0,1,0,0,0,32,13,0,0,1,0.0,0.0,0.0,0,0,12,22,54.5,0,19,0,2,2,Match Report
2017-2018,2017-12-18,Mon,Premier League,Matchweek 18,Away,L 1–3,Swansea City,Everton,Y,FW,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Match Report
2017-2018,2018-01-06,Sat,FA Cup,Third round,Away,D 0–0,Swansea City,Wolves,Y,FW,74,0,0,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-13,Sat,Premier League,Matchweek 23,Away,D 1–1,Swansea City,Newcastle Utd,N,FW,20,0,0,0,0,1,0,0,0,11,2,0,0,0,0.3,0.3,0.0,0,0,6,9,66.7,1,6,1,0,0,Match Report
2017-2018,2018-01-17,Wed,FA Cup,Third round,Home,W 2–1,Swansea City,Wolves,Y,FW,78,1,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-22,Mon,Premier League,Matchweek 24,Home,W 1–0,Swansea City,Liverpool,N,FW,12,0,0,0,0,0,0,0,0,9,4,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,4,0,0,1,Match Report
2017-2018,2018-01-27,Sat,FA Cup,Fourth round,Away,D 1–1,Swansea City,Notts County,Y,FW,90,0,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-30,Tue,Premier League,Matchweek 25,Home,W 3–1,Swansea City,Arsenal,N,FW,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Away,D 1–1,Swansea City,Leicester City,N,FW,20,0,0,0,0,0,0,0,0,6,3,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,2,0,0,0,Match Report
