Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-07-02,Sun,FIFA Confederations Cup,Final,Neutral,L 0–1,cl Chile,de Germany,Y,FW,90,0,0,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-27,Sun,Premier League,Matchweek 3,Away,L 0–4,Arsenal,Liverpool,Y,AM,61,0,0,0,0,1,0,0,0,41,24,2,1,0,0.0,0.0,0.2,2,0,22,34,64.7,5,34,8,3,3,Match Report
2017-2018,2017-08-31,Thu,WCQ,WCQ — CONMEBOL (M),Home,L 0–3,cl Chile,py Paraguay,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-05,Tue,WCQ,WCQ — CONMEBOL (M),Away,L 0–1,cl Chile,bo Bolivia,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Home,W 3–0,Arsenal,Bournemouth,N,AM,16,0,0,0,0,2,1,0,0,13,4,0,0,0,0.1,0.1,0.1,2,0,6,9,66.7,1,10,4,0,1,Match Report
2017-2018,2017-09-14,Thu,Europa Lg,Group stage,Home,W 3–1,eng Arsenal,de Köln,Y,FW,90,1,0,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-17,Sun,Premier League,Matchweek 5,Away,D 0–0,Arsenal,Chelsea,N,"AM,FW,LW",25,0,0,0,0,0,0,0,0,18,1,0,0,1,0.0,0.0,0.1,1,0,10,14,71.4,0,16,3,1,1,Match Report
2017-2018,2017-09-20,Wed,EFL Cup,Third round,Home,W 1–0,Arsenal,Doncaster,Y,AM,90,0,1,0,0,4,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-25,Mon,Premier League,Matchweek 6,Home,W 2–0,Arsenal,West Brom,Y,AM,82,0,0,0,0,4,1,1,0,63,10,0,1,0,0.3,0.3,0.3,6,1,36,44,81.8,11,57,10,1,2,Match Report
2017-2018,2017-10-01,Sun,Premier League,Matchweek 7,Home,W 2–0,Arsenal,Brighton,Y,AM,90,0,1,0,0,8,3,0,0,68,16,0,1,0,0.5,0.5,0.7,13,2,41,52,78.8,7,64,11,6,6,Match Report
2017-2018,2017-10-05,Thu,WCQ,WCQ — CONMEBOL (M),Home,W 2–1,cl Chile,ec Ecuador,Y,,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-10,Tue,WCQ,WCQ — CONMEBOL (M),Away,L 0–3,cl Chile,br Brazil,Y,,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-22,Sun,Premier League,Matchweek 9,Away,W 5–2,Arsenal,Everton,Y,"LW,FW",90,1,1,0,0,7,3,0,0,72,12,0,0,1,0.7,0.7,0.6,13,3,37,55,67.3,14,60,17,7,8,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Home,W 2–1,Arsenal,Swansea City,Y,LW,90,0,0,0,0,4,2,0,0,77,15,2,0,0,0.1,0.1,0.3,7,0,39,57,68.4,6,56,10,1,3,Match Report
2017-2018,2017-11-05,Sun,Premier League,Matchweek 11,Away,L 1–3,Arsenal,Manchester City,Y,FW,90,0,0,0,0,1,0,1,0,51,12,1,0,0,0.0,0.0,0.1,3,0,25,36,69.4,6,44,5,0,3,Match Report
2017-2018,2017-11-18,Sat,Premier League,Matchweek 12,Home,W 2–0,Arsenal,Tottenham,Y,AM,90,1,0,0,0,6,4,1,0,59,6,1,0,0,1.0,1.0,0.2,8,1,23,38,60.5,8,48,8,3,3,Match Report
2017-2018,2017-11-26,Sun,Premier League,Matchweek 13,Away,W 1–0,Arsenal,Burnley,Y,AM,90,1,0,1,1,1,0,0,0,70,4,1,0,1,0.8,0.0,0.2,6,0,41,62,66.1,6,60,10,3,4,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Home,W 5–0,Arsenal,Huddersfield,Y,LW,72,1,0,0,0,3,1,0,0,46,8,0,0,0,0.3,0.3,0.2,5,2,26,35,74.3,3,39,4,1,3,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Home,L 1–3,Arsenal,Manchester Utd,Y,"AM,LW",90,0,0,0,0,5,2,1,0,87,6,0,0,0,0.8,0.8,0.2,12,1,47,73,64.4,13,71,12,1,2,Match Report
2017-2018,2017-12-10,Sun,Premier League,Matchweek 16,Away,D 1–1,Arsenal,Southampton,Y,LW,90,0,1,0,0,1,1,0,0,87,16,1,0,2,0.1,0.1,0.3,5,1,48,72,66.7,8,77,8,2,3,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Away,D 0–0,Arsenal,West Ham,Y,LW,81,0,0,0,0,6,2,0,0,76,25,1,0,1,0.4,0.4,0.2,6,0,43,61,70.5,6,62,13,2,4,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Home,W 1–0,Arsenal,Newcastle Utd,Y,LW,88,0,0,0,0,4,0,0,0,72,14,2,0,2,0.3,0.3,0.2,4,0,38,55,69.1,10,61,10,3,5,Match Report
2017-2018,2017-12-22,Fri,Premier League,Matchweek 19,Home,D 3–3,Arsenal,Liverpool,Y,LW,88,1,0,0,0,3,2,0,0,59,19,2,1,0,0.2,0.2,0.1,6,0,28,46,60.9,5,44,9,3,4,Match Report
2017-2018,2017-12-28,Thu,Premier League,Matchweek 20,Away,W 3–2,Arsenal,Crystal Palace,Y,"LW,FW",90,2,0,0,0,4,3,0,0,90,19,1,2,2,0.4,0.4,0.4,7,1,52,63,82.5,9,65,10,2,4,Match Report
2017-2018,2017-12-31,Sun,Premier League,Matchweek 21,Away,D 1–1,Arsenal,West Brom,Y,LW,90,0,0,0,0,6,1,0,0,76,6,0,0,1,0.4,0.4,0.5,5,1,44,61,72.1,9,61,9,2,3,Match Report
2017-2018,2018-01-03,Wed,Premier League,Matchweek 22,Home,D 2–2,Arsenal,Chelsea,Y,FW,90,0,0,0,0,5,0,0,0,61,12,1,1,0,0.9,0.9,0.4,3,0,33,45,73.3,6,52,7,2,4,Match Report
2017-2018,2018-01-10,Wed,EFL Cup,Semi-finals,Away,D 0–0,Arsenal,Chelsea,N,,25,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-26,Fri,FA Cup,Fourth round,Away,W 4–0,Manchester Utd,Yeovil Town,Y,FW,71,0,1,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-31,Wed,Premier League,Matchweek 25,Away,L 0–2,Manchester Utd,Tottenham,Y,LW,90,0,0,0,0,1,0,0,0,74,32,3,2,0,0.0,0.0,0.0,0,0,44,55,80.0,5,70,3,3,4,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Home,W 2–0,Manchester Utd,Huddersfield,Y,"LW,FW",90,1,0,0,1,5,2,1,0,103,11,4,1,1,1.2,0.3,0.0,6,1,55,77,71.4,13,85,6,11,13,Match Report
2017-2018,2018-02-11,Sun,Premier League,Matchweek 27,Away,L 0–1,Manchester Utd,Newcastle Utd,Y,LM,90,0,0,0,0,4,0,0,0,69,18,4,2,0,0.6,0.6,0.2,5,0,29,48,60.4,3,50,4,3,4,Match Report
2017-2018,2018-02-17,Sat,FA Cup,Fifth round,Away,W 2–0,Manchester Utd,Huddersfield,Y,FW,74,0,1,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-02-21,Wed,Champions Lg,Round of 16,Away,D 0–0,eng Manchester Utd,es Sevilla,Y,FW,75,0,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-02-25,Sun,Premier League,Matchweek 28,Home,W 2–1,Manchester Utd,Chelsea,Y,AM,80,0,0,0,0,2,1,0,0,49,28,0,0,3,0.3,0.3,0.2,2,1,28,38,73.7,7,41,7,2,2,Match Report
2017-2018,2018-03-05,Mon,Premier League,Matchweek 29,Away,W 3–2,Manchester Utd,Crystal Palace,Y,LW,90,0,0,0,0,2,1,0,0,83,23,0,0,1,0.3,0.3,0.0,3,1,50,72,69.4,10,69,11,5,7,Match Report
2017-2018,2018-03-10,Sat,Premier League,Matchweek 30,Home,W 2–1,Manchester Utd,Liverpool,Y,"AM,LW",89,0,0,0,0,0,0,0,0,42,28,2,1,0,0.0,0.0,0.4,3,0,17,33,51.5,5,28,6,3,4,Match Report
2017-2018,2018-03-13,Tue,Champions Lg,Round of 16,Home,L 1–2,eng Manchester Utd,es Sevilla,Y,AM,90,0,0,0,0,1,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-17,Sat,FA Cup,Quarter-finals,Home,W 2–0,Manchester Utd,Brighton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-24,Sat,Friendlies (M),Friendlies (M),Away,W 2–1,cl Chile,se Sweden,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-27,Tue,Friendlies (M),Friendlies (M),Away,D 0–0,cl Chile,dk Denmark,Y,AM,74,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-31,Sat,Premier League,Matchweek 32,Home,W 2–0,Manchester Utd,Swansea City,Y,LW,74,1,1,0,0,3,1,0,0,62,12,2,1,1,0.6,0.6,0.1,4,1,42,52,80.8,8,50,9,1,2,Match Report
2017-2018,2018-04-07,Sat,Premier League,Matchweek 33,Away,W 3–2,Manchester Utd,Manchester City,Y,LW,81,0,2,0,0,0,0,0,0,28,24,0,2,0,0.0,0.0,0.6,6,4,13,22,59.1,2,25,4,3,6,Match Report
2017-2018,2018-04-15,Sun,Premier League,Matchweek 34,Home,L 0–1,Manchester Utd,West Brom,Y,LW,90,0,0,0,0,0,0,0,0,74,11,2,1,1,0.0,0.0,0.2,3,0,43,59,72.9,8,60,10,1,2,Match Report
2017-2018,2018-04-18,Wed,Premier League,Matchweek 35,Away,W 2–0,Manchester Utd,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-21,Sat,FA Cup,Semi-finals,Home,W 2–1,Manchester Utd,Tottenham,Y,FW,89,1,0,0,0,1,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-29,Sun,Premier League,Matchweek 36,Home,W 2–1,Manchester Utd,Arsenal,Y,LW,90,0,0,0,0,1,0,0,0,60,27,1,3,0,0.3,0.3,0.0,3,1,38,50,76.0,4,45,6,0,1,Match Report
2017-2018,2018-05-10,Thu,Premier League,Matchweek 31,Away,D 0–0,Manchester Utd,West Ham,Y,FW,89,0,0,0,0,2,1,0,0,71,11,1,0,1,0.2,0.2,0.2,10,0,51,61,83.6,5,60,13,5,7,Match Report
2017-2018,2018-05-13,Sun,Premier League,Matchweek 38,Home,W 1–0,Manchester Utd,Watford,Y,LW,90,0,0,0,0,2,0,0,0,65,33,1,1,0,0.1,0.1,0.0,0,0,31,49,63.3,1,51,10,4,5,Match Report
2017-2018,2018-05-19,Sat,FA Cup,Final,Away,L 0–1,Manchester Utd,Chelsea,Y,FW,90,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
