Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-12,Sat,Premier League,Matchweek 1,Away,L 0–1,Stoke City,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Home,W 1–0,Stoke City,Arsenal,N,LW,20,0,0,0,0,0,0,0,0,5,7,1,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,4,0,0,0,Match Report
2017-2018,2017-08-23,Wed,EFL Cup,Second round,Home,W 4–0,Stoke City,Rochdale,Y,AM,90,1,0,0,0,4,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-27,Sun,Premier League,Matchweek 3,Away,D 1–1,Stoke City,West Brom,N,WB,22,0,0,0,0,0,0,0,0,11,5,0,0,0,0.0,0.0,0.0,1,0,6,9,66.7,1,10,3,1,1,Match Report
2017-2018,2017-08-31,Thu,WCQ — CAF (M),Third round,Away,L 0–1,eg Egypt,ug Uganda,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-05,Tue,WCQ — CAF (M),Third round,Home,W 1–0,eg Egypt,ug Uganda,Y,,69,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Home,D 2–2,Stoke City,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Away,L 1–2,Stoke City,Newcastle Utd,N,"FW,LM",29,0,0,0,0,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0,0,5,8,62.5,1,7,2,0,0,Match Report
2017-2018,2017-09-19,Tue,EFL Cup,Third round,Away,L 0–2,Stoke City,Bristol City,Y,AM,90,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,L 0–4,Stoke City,Chelsea,Y,LM,90,0,0,0,0,0,0,0,0,61,8,3,2,0,0.0,0.0,0.0,1,0,41,46,89.1,8,43,8,1,3,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,W 2–1,Stoke City,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-08,Sun,WCQ — CAF (M),Third round,Home,W 2–1,eg Egypt,cg Congo,Y,,87,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Away,L 2–7,Stoke City,Manchester City,N,LM,38,0,0,0,0,0,0,0,0,12,4,1,0,0,0.0,0.0,0.0,0,0,6,12,50.0,0,11,4,0,0,Match Report
2017-2018,2017-10-21,Sat,Premier League,Matchweek 9,Home,L 1–2,Stoke City,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Away,W 1–0,Stoke City,Watford,Y,LW,77,0,0,0,0,0,0,0,0,29,8,3,1,1,0.0,0.0,0.1,1,0,17,22,77.3,1,21,2,0,1,Match Report
2017-2018,2017-11-04,Sat,Premier League,Matchweek 11,Home,D 2–2,Stoke City,Leicester City,Y,LW,68,0,0,0,0,0,0,0,0,22,10,2,1,0,0.0,0.0,0.3,2,0,14,17,82.4,2,13,4,1,2,Match Report
2017-2018,2017-11-12,Sun,WCQ — CAF (M),Third round,Away,D 1–1,eg Egypt,gh Ghana,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-20,Mon,Premier League,Matchweek 12,Away,D 2–2,Stoke City,Brighton,Y,AM,90,0,0,0,0,1,1,0,0,38,12,0,4,1,0.1,0.1,0.0,3,0,29,31,93.5,4,36,9,6,9,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Away,L 1–2,Stoke City,Crystal Palace,Y,AM,66,0,0,0,0,0,0,0,0,44,18,1,1,0,0.0,0.0,0.0,0,0,25,35,71.4,0,32,4,0,0,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Home,L 0–3,Stoke City,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Home,W 2–1,Stoke City,Swansea City,N,LM,21,0,0,0,0,0,0,0,0,13,3,0,0,0,0.0,0.0,0.1,1,0,7,9,77.8,0,11,1,1,1,Match Report
2017-2018,2017-12-09,Sat,Premier League,Matchweek 16,Away,L 1–5,Stoke City,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-12,Tue,Premier League,Matchweek 17,Away,L 0–1,Stoke City,Burnley,Y,LW,90,0,0,0,0,3,1,0,0,50,3,0,2,2,0.1,0.1,0.1,1,0,27,33,81.8,3,33,7,2,3,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Home,L 0–3,Stoke City,West Ham,Y,LM,90,0,0,0,0,2,0,0,0,51,15,5,0,2,0.0,0.0,0.1,6,0,33,39,84.6,4,48,8,5,7,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Home,W 3–1,Stoke City,West Brom,N,RM,12,1,0,0,0,1,1,1,0,6,8,1,0,0,0.9,0.9,0.3,1,0,2,4,50.0,1,4,2,0,0,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Away,D 1–1,Stoke City,Huddersfield,N,RW,59,1,0,0,0,1,1,1,0,33,21,3,0,0,0.4,0.4,0.0,0,0,16,21,76.2,1,24,3,1,4,Match Report
2017-2018,2017-12-30,Sat,Premier League,Matchweek 21,Away,L 0–5,Stoke City,Chelsea,Y,"LW,AM",90,0,0,0,0,0,0,0,0,43,7,3,0,1,0.0,0.0,0.0,0,0,28,37,75.7,0,40,5,6,7,Match Report
2017-2018,2018-01-01,Mon,Premier League,Matchweek 22,Home,L 0–1,Stoke City,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-06,Sat,FA Cup,Third round,Away,L 1–2,Stoke City,Coventry City,Y,LM,90,0,0,0,0,2,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
