Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-07-02,Sun,FIFA Confederations Cup,Third-place match,Neutral,L 1–2,mx Mexico,pt Portugal,Y,FW,84,0,0,0,0,4,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-13,Sun,Premier League,Matchweek 1,Away,L 0–4,West Ham,Manchester Utd,Y,FW,90,0,0,0,0,3,0,0,0,44,3,0,1,1,0.2,0.2,0.0,3,0,21,29,72.4,1,29,2,0,1,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,L 2–3,West Ham,Southampton,Y,FW,90,2,0,0,0,3,2,0,0,32,10,0,0,1,1.0,1.0,0.2,2,0,15,21,71.4,0,16,1,0,2,Match Report
2017-2018,2017-08-23,Wed,EFL Cup,Second round,Away,W 2–0,West Ham,Cheltenham,N,,27,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Away,L 0–3,West Ham,Newcastle Utd,Y,FW,90,0,0,0,0,2,2,1,0,30,8,1,0,2,0.4,0.4,0.0,3,0,15,16,93.8,1,16,1,1,3,Match Report
2017-2018,2017-09-01,Fri,WCQ,Fifth round,Home,W 1–0,mx Mexico,pa Panama,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-05,Tue,WCQ,Fifth round,Away,D 1–1,mx Mexico,cr Costa Rica,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-11,Mon,Premier League,Matchweek 4,Home,W 2–0,West Ham,Huddersfield,Y,RW,63,0,0,0,0,2,0,0,0,22,5,0,1,0,0.2,0.2,0.1,2,0,11,15,73.3,2,16,1,0,2,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Away,D 0–0,West Ham,West Brom,Y,FW,75,0,0,0,0,0,0,0,0,26,20,1,2,0,0.0,0.0,0.0,1,0,14,19,73.7,0,16,1,1,2,Match Report
2017-2018,2017-09-19,Tue,EFL Cup,Third round,Home,W 3–0,West Ham,Bolton,N,,21,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,L 2–3,West Ham,Tottenham,Y,"RW,FW",90,1,0,0,0,4,3,1,0,30,13,0,0,1,0.5,0.5,0.0,1,0,11,17,64.7,2,23,2,1,1,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,W 1–0,West Ham,Swansea City,Y,FW,77,0,0,0,0,0,0,0,0,30,24,1,0,0,0.0,0.0,0.0,2,0,16,24,66.7,0,22,2,1,1,Match Report
2017-2018,2017-10-06,Fri,WCQ,Fifth round,Home,W 3–1,mx Mexico,tt Trinidad and Tobago,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Away,D 1–1,West Ham,Burnley,Y,FW,74,0,0,0,0,0,0,0,0,26,5,0,1,0,0.0,0.0,0.3,3,0,16,20,80.0,1,19,1,0,1,Match Report
2017-2018,2017-10-20,Fri,Premier League,Matchweek 9,Home,L 0–3,West Ham,Brighton,Y,FW,90,0,0,0,0,3,0,1,0,25,11,1,0,0,0.1,0.1,0.0,1,0,12,15,80.0,1,21,0,0,0,Match Report
2017-2018,2017-10-25,Wed,EFL Cup,Fourth round,Away,W 3–2,West Ham,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Away,D 2–2,West Ham,Crystal Palace,Y,FW,90,1,0,0,0,1,1,0,0,34,15,0,0,3,0.3,0.3,0.0,1,0,13,21,61.9,2,21,3,2,2,Match Report
2017-2018,2017-11-04,Sat,Premier League,Matchweek 11,Home,L 1–4,West Ham,Liverpool,Y,FW,71,0,0,0,0,2,0,0,0,28,0,0,0,0,0.4,0.4,0.0,1,0,17,18,94.4,0,20,0,0,1,Match Report
2017-2018,2017-11-10,Fri,Friendlies (M),Friendlies (M),Away,D 3–3,mx Mexico,be Belgium,Y,FW,50,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-09,Sat,Premier League,Matchweek 16,Home,W 1–0,West Ham,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Home,D 0–0,West Ham,Arsenal,N,FW,9,0,0,0,0,1,0,0,0,8,1,0,0,0,0.2,0.2,0.0,1,0,5,5,100.0,1,4,0,0,0,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Away,W 3–0,West Ham,Stoke City,N,FW,12,0,0,0,0,1,1,0,0,13,0,0,0,0,0.2,0.2,0.1,2,0,9,10,90.0,0,10,1,1,1,Match Report
2017-2018,2017-12-19,Tue,EFL Cup,Quarter-finals,Away,L 0–1,West Ham,Arsenal,Y,FW,64,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Home,L 2–3,West Ham,Newcastle Utd,N,"FW,LW",12,0,0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,6,0,0,0,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Away,D 3–3,West Ham,Bournemouth,N,FW,30,0,0,0,0,1,1,0,0,17,6,1,0,0,0.4,0.4,0.2,2,1,9,10,90.0,0,13,0,0,0,Match Report
2017-2018,2018-01-02,Tue,Premier League,Matchweek 22,Home,W 2–1,West Ham,West Brom,N,FW,18,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,1,6,1,0,0,Match Report
2017-2018,2018-01-04,Thu,Premier League,Matchweek 21,Away,D 1–1,West Ham,Tottenham,Y,FW,64,0,0,0,0,0,0,0,0,23,22,0,1,0,0.0,0.0,0.0,0,0,6,15,40.0,0,15,1,0,1,Match Report
2017-2018,2018-01-07,Sun,FA Cup,Third round,Away,D 0–0,West Ham,Shrewsbury,Y,FW,70,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-13,Sat,Premier League,Matchweek 23,Away,W 4–1,West Ham,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-20,Sat,Premier League,Matchweek 24,Home,D 1–1,West Ham,Bournemouth,N,FW,27,1,0,0,0,1,1,0,0,7,7,0,0,0,0.4,0.4,0.1,1,0,4,5,80.0,2,5,1,1,2,Match Report
2017-2018,2018-01-27,Sat,FA Cup,Fourth round,Away,L 0–2,West Ham,Wigan Athletic,Y,FW,90,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-30,Tue,Premier League,Matchweek 25,Home,D 1–1,West Ham,Crystal Palace,Y,FW,90,0,0,0,0,1,1,0,0,38,17,0,0,0,0.1,0.1,0.1,2,1,16,22,72.7,5,30,0,3,3,Match Report
