Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-08,Tue,Super Cup,UEFA Super Cup,Neutral,L 1–2,eng Manchester Utd,es Real Madrid,N,,45,0,0,0,0,3,1,1,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-13,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,West Ham,Y,LM,79,0,1,0,0,4,0,0,0,32,9,1,0,0,0.2,0.2,0.3,4,2,16,20,80.0,3,25,7,2,4,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,W 4–0,Manchester Utd,Swansea City,Y,LW,74,0,0,0,0,4,3,0,0,30,5,0,1,2,0.4,0.4,0.0,3,0,13,13,100.0,0,28,7,3,5,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Home,W 2–0,Manchester Utd,Leicester City,N,RW,24,1,0,0,0,1,1,0,0,20,3,0,0,0,0.2,0.2,0.3,2,0,11,17,64.7,4,18,6,2,3,Match Report
2017-2018,2017-09-01,Fri,WCQ — UEFA (M),First round,Away,W 4–0,eng England,mt Malta,N,,45,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-04,Mon,WCQ — UEFA (M),First round,Home,W 2–1,eng England,sk Slovakia,Y,AM,83,1,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Away,D 2–2,Manchester Utd,Stoke City,Y,LW,71,1,0,0,0,3,2,0,0,28,4,0,0,0,0.2,0.2,0.0,1,0,15,23,65.2,2,24,5,0,0,Match Report
2017-2018,2017-09-12,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester Utd,ch Basel,N,,13,1,0,0,0,2,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-17,Sun,Premier League,Matchweek 5,Home,W 4–0,Manchester Utd,Everton,Y,LW,60,0,0,0,0,2,0,0,0,28,15,0,1,1,0.1,0.1,0.3,2,0,13,16,81.3,3,20,5,1,2,Match Report
2017-2018,2017-09-20,Wed,EFL Cup,Third round,Home,W 4–1,Manchester Utd,Burton Albion,Y,FW,63,2,1,0,0,4,3,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Away,W 1–0,Manchester Utd,Southampton,Y,"LW,LM",89,0,0,0,0,2,0,0,0,46,25,0,3,2,0.1,0.1,0.0,1,0,27,33,81.8,7,27,0,2,4,Match Report
2017-2018,2017-09-28,Thu,Champions Lg,Group stage,Away,W 4–1,eng Manchester Utd,ru CSKA Moscow,N,,18,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,W 4–0,Manchester Utd,Crystal Palace,Y,LM,71,0,2,0,0,2,1,0,0,30,14,0,0,1,0.2,0.2,0.9,5,3,16,21,76.2,1,21,4,2,4,Match Report
2017-2018,2017-10-05,Thu,WCQ — UEFA (M),First round,Home,W 1–0,eng England,si Slovenia,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-08,Sun,WCQ — UEFA (M),First round,Away,W 1–0,eng England,lt Lithuania,Y,AM,71,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Away,D 0–0,Manchester Utd,Liverpool,N,LM,26,0,0,0,0,0,0,0,0,5,5,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,3,0,0,1,Match Report
2017-2018,2017-10-18,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester Utd,pt Benfica,Y,AM,76,1,0,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-21,Sat,Premier League,Matchweek 9,Away,L 1–2,Manchester Utd,Huddersfield,N,LW,45,1,0,0,0,1,1,0,0,23,5,1,0,1,0.2,0.2,0.0,1,0,7,18,38.9,0,15,6,1,2,Match Report
2017-2018,2017-10-24,Tue,EFL Cup,Fourth round,Away,W 2–0,Manchester Utd,Swansea City,Y,FW,66,0,1,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Home,W 1–0,Manchester Utd,Tottenham,Y,"FW,AM",69,0,0,0,0,1,1,0,0,35,10,0,0,0,0.0,0.0,0.0,1,0,13,25,52.0,0,25,3,3,8,Match Report
2017-2018,2017-10-31,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester Utd,pt Benfica,N,,15,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-05,Sun,Premier League,Matchweek 11,Away,L 0–1,Manchester Utd,Chelsea,Y,FW,90,0,0,0,0,4,0,0,0,43,14,0,0,2,0.3,0.3,0.3,1,0,16,28,57.1,1,20,1,0,1,Match Report
2017-2018,2017-11-10,Fri,Friendlies (M),Friendlies (M),Home,D 0–0,eng England,de Germany,N,,31,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-14,Tue,Friendlies (M),Friendlies (M),Home,D 0–0,eng England,br Brazil,Y,FW,74,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-18,Sat,Premier League,Matchweek 12,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,"RW,LW",90,0,1,0,0,3,0,0,0,60,10,1,0,1,0.1,0.1,0.7,3,2,39,52,75.0,4,40,10,1,3,Match Report
2017-2018,2017-11-22,Wed,Champions Lg,Group stage,Away,L 0–1,eng Manchester Utd,ch Basel,N,,26,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Home,W 1–0,Manchester Utd,Brighton,Y,"FW,RW",79,0,0,0,0,1,0,0,0,55,7,0,1,1,0.0,0.0,0.2,2,0,28,43,65.1,1,35,6,4,6,Match Report
2017-2018,2017-11-28,Tue,Premier League,Matchweek 14,Away,W 4–2,Manchester Utd,Watford,N,LW,26,0,0,0,0,1,0,0,0,15,7,1,0,1,0.0,0.0,0.2,3,0,10,12,83.3,0,3,1,0,1,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Away,W 3–1,Manchester Utd,Arsenal,N,WB,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Match Report
2017-2018,2017-12-05,Tue,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,ru CSKA Moscow,Y,FW,90,1,0,0,0,5,3,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-10,Sun,Premier League,Matchweek 16,Home,L 1–2,Manchester Utd,Manchester City,Y,LW,90,1,0,0,0,3,2,1,0,33,7,0,0,1,0.4,0.4,0.0,0,0,14,24,58.3,0,18,3,0,0,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Home,W 1–0,Manchester Utd,Bournemouth,N,LW,25,0,0,0,0,1,0,0,0,17,6,0,0,1,0.0,0.0,0.0,0,0,10,13,76.9,0,13,1,0,0,Match Report
2017-2018,2017-12-17,Sun,Premier League,Matchweek 18,Away,W 2–1,Manchester Utd,West Brom,Y,LW,78,0,1,0,0,3,0,1,0,42,7,1,0,0,0.2,0.2,0.2,1,1,25,34,73.5,3,32,5,0,0,Match Report
2017-2018,2017-12-20,Wed,EFL Cup,Quarter-finals,Away,L 1–2,Manchester Utd,Bristol City,Y,FW,90,0,0,0,0,4,1,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Away,D 2–2,Manchester Utd,Leicester City,N,LW,20,0,0,0,0,1,0,0,0,7,4,0,0,0,0.0,0.0,0.0,1,0,4,4,100.0,0,6,1,0,0,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Home,D 2–2,Manchester Utd,Burnley,Y,LW,90,0,0,0,0,3,0,0,0,68,16,1,0,0,0.1,0.1,0.3,6,0,39,55,70.9,3,52,10,3,3,Match Report
2017-2018,2017-12-30,Sat,Premier League,Matchweek 21,Home,D 0–0,Manchester Utd,Southampton,N,FW,77,0,0,0,0,2,0,0,0,23,8,0,0,0,0.1,0.1,0.1,2,0,6,11,54.5,2,12,2,2,2,Match Report
