Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-07-13,Thu,Europa Lg,Second qualifying round,Home,W 1–0,hr Hajduk Split,bg Levski Sofia,Y,FW,86,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-07-16,Sun,1. HNL,Matchweek 1,Away,W 3–1,Hajduk Split,Lokomotiva,N,,13,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-07-20,Thu,Europa Lg,Second qualifying round,Away,W 2–1,hr Hajduk Split,bg Levski Sofia,Y,FW,78,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-07-23,Sun,1. HNL,Matchweek 2,Away,D 2–2,Hajduk Split,Inter Zaprešić,Y,,90,1,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-07-27,Thu,Europa Lg,Third qualifying round,Away,D 0–0,hr Hajduk Split,dk Brøndby,Y,FW,86,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-07-30,Sun,1. HNL,Matchweek 3,Away,W 2–1,Hajduk Split,Cibalia,Y,,81,1,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-03,Thu,Europa Lg,Third qualifying round,Home,W 2–0,hr Hajduk Split,dk Brøndby,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-06,Sun,1. HNL,Matchweek 4,Away,L 1–3,Hajduk Split,Dinamo Zagreb,Y,,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-11,Fri,1. HNL,Matchweek 5,Home,W 1–0,Hajduk Split,Slaven Belupo,Y,,77,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-17,Thu,Europa Lg,Play-off Round,Away,L 0–2,hr Hajduk Split,eng Everton,Y,FW,90,0,0,0,0,4,1,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-20,Sun,1. HNL,Matchweek 6,Away,W 4–0,Hajduk Split,Rudeš,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-24,Thu,Europa Lg,Play-off Round,Home,D 1–1,hr Hajduk Split,eng Everton,Y,FW,84,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-27,Sun,1. HNL,Matchweek 7,Home,W 2–0,Hajduk Split,Istra 1961,Y,,69,1,0,1,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Home,L 0–3,Everton,Tottenham,N,DM,11,0,0,0,0,0,0,0,0,9,6,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,7,2,0,0,Match Report
2017-2018,2017-09-14,Thu,Europa Lg,Group stage,Away,L 0–3,eng Everton,it Atalanta,Y,AM,90,0,0,0,0,1,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-20,Wed,EFL Cup,Third round,Home,W 3–0,Everton,Sunderland,Y,FW,80,0,0,0,0,2,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,W 2–1,Everton,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-28,Thu,Europa Lg,Group stage,Home,D 2–2,eng Everton,cy Apollon Limassol,N,,45,1,0,0,0,5,2,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-01,Sun,Premier League,Matchweek 7,Home,L 0–1,Everton,Burnley,Y,RW,68,0,0,0,0,1,0,0,0,30,5,0,0,3,0.0,0.0,0.3,2,0,16,22,72.7,1,19,6,0,0,Match Report
2017-2018,2017-10-15,Sun,Premier League,Matchweek 8,Away,D 1–1,Everton,Brighton,Y,RW,90,0,0,0,0,1,0,0,0,46,17,1,2,1,0.2,0.2,0.1,5,0,23,31,74.2,3,40,8,6,7,Match Report
2017-2018,2017-10-19,Thu,Europa Lg,Group stage,Home,L 1–2,eng Everton,fr Lyon,Y,RW,90,0,0,0,0,2,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-22,Sun,Premier League,Matchweek 9,Home,L 2–5,Everton,Arsenal,Y,"RW,DM",90,0,0,0,0,1,0,0,0,49,26,2,2,4,0.1,0.1,0.0,2,0,19,28,67.9,1,30,4,3,6,Match Report
2017-2018,2017-11-02,Thu,Europa Lg,Group stage,Away,L 0–3,eng Everton,fr Lyon,N,,19,0,0,0,0,0,0,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-09,Thu,WCQ — UEFA (M),Second round,Home,W 4–1,hr Croatia,gr Greece,N,,8,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-12,Sun,WCQ — UEFA (M),Second round,Away,D 0–0,hr Croatia,gr Greece,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-18,Sat,PL2 — Div. 1,Regular Season,Away,L 0–4,Everton,Liverpool,Y,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-23,Thu,Europa Lg,Group stage,Home,L 1–5,eng Everton,it Atalanta,N,,28,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-26,Sun,Premier League,Matchweek 13,Away,L 1–4,Everton,Southampton,N,FW,16,0,0,0,0,0,0,0,0,13,1,0,1,0,0.0,0.0,0.0,1,0,5,9,55.6,1,11,3,0,0,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Home,W 4–0,Everton,West Ham,N,FW,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,1,0,0,Match Report
2017-2018,2017-12-02,Sat,Premier League,Matchweek 15,Home,W 2–0,Everton,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-07,Thu,Europa Lg,Group stage,Away,W 3–0,eng Everton,cy Apollon Limassol,Y,AM,90,1,1,0,0,3,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-10,Sun,Premier League,Matchweek 16,Away,D 1–1,Everton,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Away,W 1–0,Everton,Newcastle Utd,N,RW,30,0,0,0,0,0,0,0,0,19,5,1,0,1,0.0,0.0,0.0,2,0,6,9,66.7,0,14,1,2,2,Match Report
2017-2018,2017-12-18,Mon,Premier League,Matchweek 18,Home,W 3–1,Everton,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
