Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-12,Sat,Premier League,Matchweek 1,Away,W 2–0,Manchester City,Brighton,Y,CB,90,0,0,0,0,1,0,0,0,107,9,1,1,0,0.0,0.0,0.0,0,0,92,99,92.9,8,77,4,0,0,Match Report
2017-2018,2017-08-21,Mon,Premier League,Matchweek 2,Home,D 1–1,Manchester City,Everton,Y,"CB,LB",90,0,0,0,0,3,2,0,0,92,12,3,2,3,0.1,0.1,0.0,2,0,61,79,77.2,7,56,10,1,1,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Away,W 2–1,Manchester City,Bournemouth,Y,CB,90,0,0,0,0,2,0,1,0,102,9,3,4,0,0.2,0.2,0.0,0,0,82,89,92.1,6,66,10,1,1,Match Report
2017-2018,2017-08-31,Thu,WCQ,WCQ — CONMEBOL (M),Away,D 0–0,ar Argentina,uy Uruguay,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-05,Tue,WCQ,WCQ — CONMEBOL (M),Home,D 1–1,ar Argentina,ve Venezuela,Y,,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Home,W 5–0,Manchester City,Liverpool,Y,CB,70,0,0,0,0,0,0,1,0,66,6,2,1,1,0.0,0.0,0.0,0,0,52,59,88.1,2,44,2,0,0,Match Report
2017-2018,2017-09-13,Wed,Champions Lg,Group stage,Away,W 4–0,eng Manchester City,nl Feyenoord,Y,CB,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-16,Sat,Premier League,Matchweek 5,Away,W 6–0,Manchester City,Watford,Y,CB,90,1,0,0,0,1,1,0,0,57,4,1,2,0,0.1,0.1,0.0,1,0,48,52,92.3,1,47,2,0,0,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Home,W 5–0,Manchester City,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,89,3,1,1,1,0.0,0.0,0.0,1,0,75,80,93.8,4,65,9,0,0,Match Report
2017-2018,2017-09-26,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester City,ua Shakhtar,Y,CB,90,0,0,0,0,0,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Away,W 1–0,Manchester City,Chelsea,Y,CB,90,0,0,0,0,1,0,1,0,94,2,1,1,0,0.1,0.1,0.0,0,0,80,86,93.0,5,66,9,0,0,Match Report
2017-2018,2017-10-05,Thu,WCQ,WCQ — CONMEBOL (M),Home,D 0–0,ar Argentina,pe Peru,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-10,Tue,WCQ,WCQ — CONMEBOL (M),Away,W 3–1,ar Argentina,ec Ecuador,Y,,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Home,W 7–2,Manchester City,Stoke City,Y,CB,90,0,0,0,0,2,0,0,0,113,5,1,0,0,0.1,0.1,0.1,1,0,102,110,92.7,6,90,7,0,0,Match Report
2017-2018,2017-10-17,Tue,Champions Lg,Group stage,Home,W 2–1,eng Manchester City,it Napoli,Y,CB,90,0,0,0,0,0,0,0,0,,,,5,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-21,Sat,Premier League,Matchweek 9,Home,W 3–0,Manchester City,Burnley,Y,CB,90,1,0,0,0,1,1,0,0,111,6,1,2,0,0.1,0.1,0.0,1,0,97,102,95.1,5,91,9,0,0,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Away,W 3–2,Manchester City,West Brom,Y,CB,90,0,0,0,0,0,0,1,0,90,5,2,1,1,0.0,0.0,0.0,0,0,76,85,89.4,4,61,4,0,0,Match Report
2017-2018,2017-11-01,Wed,Champions Lg,Group stage,Away,W 4–2,eng Manchester City,it Napoli,Y,CB,90,1,0,0,0,1,1,1,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-05,Sun,Premier League,Matchweek 11,Home,W 3–1,Manchester City,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,94,13,2,4,2,0.0,0.0,0.0,0,0,75,83,90.4,2,73,3,0,0,Match Report
2017-2018,2017-11-11,Sat,Friendlies (M),Friendlies (M),Away,W 1–0,ar Argentina,ru Russia,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-14,Tue,Friendlies (M),Friendlies (M),Home,L 2–4,ar Argentina,ng Nigeria,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-21,Tue,Champions Lg,Group stage,Home,W 1–0,eng Manchester City,nl Feyenoord,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-26,Sun,Premier League,Matchweek 13,Away,W 2–1,Manchester City,Huddersfield,Y,CB,90,0,0,0,0,1,0,0,0,139,4,2,0,0,0.0,0.0,0.0,2,0,117,132,88.6,12,118,34,0,0,Match Report
2017-2018,2017-11-29,Wed,Premier League,Matchweek 14,Home,W 2–1,Manchester City,Southampton,Y,CB,90,0,0,0,0,3,1,0,0,119,0,0,1,1,0.2,0.2,0.0,4,1,100,111,90.1,9,89,28,0,0,Match Report
2017-2018,2017-12-03,Sun,Premier League,Matchweek 15,Home,W 2–1,Manchester City,West Ham,Y,CB,90,1,0,0,0,2,1,0,0,89,5,3,2,0,0.6,0.6,0.0,0,0,72,79,91.1,9,63,15,0,0,Match Report
2017-2018,2017-12-06,Wed,Champions Lg,Group stage,Away,L 1–2,eng Manchester City,ua Shakhtar,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-10,Sun,Premier League,Matchweek 16,Away,W 2–1,Manchester City,Manchester Utd,Y,CB,90,1,0,0,0,3,1,0,0,73,3,1,0,2,0.6,0.6,0.0,2,1,53,63,84.1,1,48,10,1,1,Match Report
2017-2018,2017-12-13,Wed,Premier League,Matchweek 17,Away,W 4–0,Manchester City,Swansea City,Y,CB,90,0,0,0,0,2,0,0,0,95,3,0,0,2,0.1,0.1,0.1,2,0,85,88,96.6,6,77,15,0,0,Match Report
2017-2018,2017-12-16,Sat,Premier League,Matchweek 18,Home,W 4–1,Manchester City,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,47,11,0,1,1,0.0,0.0,0.0,0,0,35,43,81.4,1,29,0,0,0,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Home,W 4–0,Manchester City,Bournemouth,Y,CB,90,0,0,0,0,1,1,0,0,155,14,3,1,1,0.0,0.0,0.1,1,0,137,147,93.2,7,128,26,0,0,Match Report
2017-2018,2017-12-27,Wed,Premier League,Matchweek 20,Away,W 1–0,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,2,1,0,0,136,4,0,0,1,0.0,0.0,0.1,2,0,127,129,98.4,8,104,33,0,0,Match Report
2017-2018,2017-12-31,Sun,Premier League,Matchweek 21,Away,D 0–0,Manchester City,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,107,5,1,1,1,0.0,0.0,0.0,1,0,85,97,87.6,7,81,9,0,0,Match Report
2017-2018,2018-01-02,Tue,Premier League,Matchweek 22,Home,W 3–1,Manchester City,Watford,Y,CB,90,0,0,0,0,0,0,0,0,118,5,0,2,1,0.0,0.0,0.0,0,0,108,113,95.6,8,95,19,0,0,Match Report
2017-2018,2018-01-06,Sat,FA Cup,Third round,Home,W 4–1,Manchester City,Burnley,Y,CB,90,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-14,Sun,Premier League,Matchweek 23,Away,L 3–4,Manchester City,Liverpool,Y,CB,90,0,0,0,0,1,0,1,0,111,12,4,1,2,0.1,0.1,0.0,1,0,85,96,88.5,6,71,6,0,0,Match Report
2017-2018,2018-01-20,Sat,Premier League,Matchweek 24,Home,W 3–1,Manchester City,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,92,8,1,1,0,0.1,0.1,0.0,0,0,78,85,91.8,5,69,16,0,0,Match Report
2017-2018,2018-01-23,Tue,EFL Cup,Semi-finals,Away,W 3–2,Manchester City,Bristol City,Y,CB,90,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-28,Sun,FA Cup,Fourth round,Away,W 2–0,Manchester City,Cardiff City,Y,CB,90,0,0,0,0,0,0,0,0,,,,4,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-31,Wed,Premier League,Matchweek 25,Home,W 3–0,Manchester City,West Brom,Y,CB,90,0,0,0,0,0,0,0,0,70,5,5,1,1,0.0,0.0,0.0,1,0,53,62,85.5,4,51,3,0,1,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Away,D 1–1,Manchester City,Burnley,Y,CB,90,0,0,0,0,0,0,0,0,93,4,3,1,4,0.0,0.0,0.0,1,0,77,82,93.9,3,58,5,0,0,Match Report
2017-2018,2018-02-10,Sat,Premier League,Matchweek 27,Home,W 5–1,Manchester City,Leicester City,Y,CB,80,0,0,0,0,2,1,0,0,82,0,1,1,1,0.0,0.0,0.0,0,0,67,77,87.0,6,58,6,0,0,Match Report
2017-2018,2018-02-13,Tue,Champions Lg,Round of 16,Away,W 4–0,eng Manchester City,ch Basel,Y,CB,90,0,0,0,0,0,0,0,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2018-02-25,Sun,EFL Cup,Final,Away,W 3–0,Manchester City,Arsenal,Y,CB,90,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-01,Thu,Premier League,Matchweek 28,Away,W 3–0,Manchester City,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,92,8,2,1,3,0.0,0.0,0.0,0,0,67,76,88.2,1,45,0,1,1,Match Report
2017-2018,2018-03-04,Sun,Premier League,Matchweek 29,Home,W 1–0,Manchester City,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,134,3,3,0,0,0.0,0.0,0.0,0,0,120,125,96.0,6,98,15,0,0,Match Report
2017-2018,2018-03-07,Wed,Champions Lg,Round of 16,Home,L 1–2,eng Manchester City,ch Basel,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-12,Mon,Premier League,Matchweek 30,Away,W 2–0,Manchester City,Stoke City,Y,CB,90,0,0,0,0,1,0,0,0,126,5,0,6,0,0.0,0.0,0.0,1,0,109,118,92.4,2,107,6,0,0,Match Report
2017-2018,2018-03-23,Fri,Friendlies (M),Friendlies (M),Home,W 2–0,ar Argentina,it Italy,Y*,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-27,Tue,Friendlies (M),Friendlies (M),Away,L 1–6,ar Argentina,es Spain,Y,CB,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-31,Sat,Premier League,Matchweek 32,Away,W 3–1,Manchester City,Everton,Y,CB,90,0,0,0,0,1,0,0,0,122,4,1,0,0,0.0,0.0,0.0,1,0,105,116,90.5,6,85,6,0,0,Match Report
2017-2018,2018-04-04,Wed,Champions Lg,Quarter-finals,Away,L 0–3,eng Manchester City,eng Liverpool,Y,CB,90,0,0,0,0,3,0,1,0,,,,2,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-07,Sat,Premier League,Matchweek 33,Home,L 2–3,Manchester City,Manchester Utd,Y,CB,90,0,0,0,0,1,0,0,0,96,5,0,1,2,0.1,0.1,0.0,1,0,77,88,87.5,0,67,6,0,0,Match Report
2017-2018,2018-04-10,Tue,Champions Lg,Quarter-finals,Home,L 1–2,eng Manchester City,eng Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-14,Sat,Premier League,Matchweek 34,Away,W 3–1,Manchester City,Tottenham,N,CB,27,0,0,0,0,1,0,0,0,20,0,1,1,1,0.1,0.1,0.0,1,0,16,16,100.0,1,12,0,0,0,Match Report
2017-2018,2018-04-22,Sun,Premier League,Matchweek 35,Home,W 5–0,Manchester City,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-29,Sun,Premier League,Matchweek 36,Away,W 4–1,Manchester City,West Ham,Y,CB,90,0,0,0,0,1,0,1,0,98,1,2,1,1,0.0,0.0,0.0,2,0,84,91,92.3,3,68,7,0,0,Match Report
2017-2018,2018-05-06,Sun,Premier League,Matchweek 37,Home,D 0–0,Manchester City,Huddersfield,Y,CB,90,0,0,0,0,1,0,0,0,85,6,2,1,3,0.1,0.1,0.0,1,0,73,75,97.3,9,57,18,0,0,Match Report
2017-2018,2018-05-29,Tue,Friendlies (M),Friendlies (M),Home,W 4–0,ar Argentina,ht Haiti,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-06-16,Sat,FIFA World Cup,Group stage,Neutral,D 1–1,ar Argentina,is Iceland,Y,CB,90,0,0,0,0,4,1,0,0,94,6,1,1,2,0.2,0.2,0.0,1,0,70,83,84.3,5,66,20,1,1,Match Report
2017-2018,2018-06-21,Thu,FIFA World Cup,Group stage,Neutral,L 0–3,ar Argentina,hr Croatia,Y,CB,90,0,0,0,0,1,0,1,0,81,11,3,1,0,0.0,0.0,0.0,0,0,62,75,82.7,2,59,6,0,0,Match Report
2017-2018,2018-06-26,Tue,FIFA World Cup,Group stage,Neutral,W 2–1,ar Argentina,ng Nigeria,Y,CB,90,0,0,0,0,0,0,0,0,80,9,4,2,2,0.0,0.0,0.0,0,0,56,65,86.2,2,48,8,0,0,Match Report
2017-2018,2018-06-30,Sat,FIFA World Cup,Round of 16,Neutral,L 3–4,ar Argentina,fr France,Y,CB,90,0,0,0,0,1,0,1,0,81,8,2,1,2,0.1,0.1,0.0,0,0,65,73,89.0,2,62,9,0,0,Match Report
