Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att_Passes,Cmp%,Prog_Passes,Carries,Prog_2_Carries,Succ,Att_2_Dribbles,Match Report
2017-2018,2017-08-08,Tue,Super Cup,UEFA Super Cup,Neutral,L 1–2,eng Manchester Utd,es Real Madrid,Y,FW,90,0,0,0,0,0,0,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2017-08-13,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,West Ham,Y,"AM,RM",87,0,2,0,0,3,1,0,0,55,23,1,0,2,0.1,0.1,1.1,6,2,38,43,88.4,4,38,4,1,3,Match Report
2017-2018,2017-08-19,Sat,Premier League,Matchweek 2,Away,W 4–0,Manchester Utd,Swansea City,Y,"AM,RW",84,0,2,0,0,2,0,0,0,74,15,0,2,1,0.0,0.0,0.7,6,2,57,63,90.5,3,62,8,0,1,Match Report
2017-2018,2017-08-26,Sat,Premier League,Matchweek 3,Home,W 2–0,Manchester Utd,Leicester City,Y,AM,73,0,1,0,0,2,0,1,0,71,13,1,2,1,0.1,0.1,0.3,6,1,48,57,84.2,6,55,11,3,5,Match Report
2017-2018,2017-09-01,Fri,WCQ — UEFA (M),First round,Away,L 0–1,am Armenia,ro Romania,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-04,Mon,WCQ — UEFA (M),First round,Home,L 1–4,am Armenia,dk Denmark,Y*,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-09,Sat,Premier League,Matchweek 4,Away,D 2–2,Manchester Utd,Stoke City,Y,RW,83,0,0,0,0,0,0,0,0,48,19,1,0,1,0.0,0.0,0.6,5,1,26,41,63.4,2,34,6,0,3,Match Report
2017-2018,2017-09-12,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester Utd,ch Basel,Y,AM,90,0,0,0,0,3,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-17,Sun,Premier League,Matchweek 5,Home,W 4–0,Manchester Utd,Everton,Y,"AM,LW",87,1,0,0,0,1,1,0,0,75,18,1,1,2,0.4,0.4,0.0,3,0,46,63,73.0,5,36,8,0,2,Match Report
2017-2018,2017-09-23,Sat,Premier League,Matchweek 6,Away,W 1–0,Manchester Utd,Southampton,Y,AM,74,0,0,0,0,2,1,0,0,49,26,1,0,1,0.0,0.0,0.2,5,0,29,35,82.9,4,32,6,1,3,Match Report
2017-2018,2017-09-28,Thu,Champions Lg,Group stage,Away,W 4–1,eng Manchester Utd,ru CSKA Moscow,Y,AM,60,1,0,0,0,4,2,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-09-30,Sat,Premier League,Matchweek 7,Home,W 4–0,Manchester Utd,Crystal Palace,Y,AM,65,0,0,0,0,1,0,0,0,38,25,2,0,0,0.0,0.0,0.2,4,0,19,31,61.3,2,25,6,2,3,Match Report
2017-2018,2017-10-05,Thu,WCQ — UEFA (M),First round,Home,L 1–6,am Armenia,pl Poland,Y*,AM,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-08,Sun,WCQ — UEFA (M),First round,Away,D 1–1,am Armenia,kz Kazakhstan,Y*,AM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-14,Sat,Premier League,Matchweek 8,Away,D 0–0,Manchester Utd,Liverpool,Y,AM,62,0,0,0,0,1,0,0,0,40,58,0,1,1,0.0,0.0,0.1,2,0,22,31,71.0,1,20,4,1,3,Match Report
2017-2018,2017-10-18,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester Utd,pt Benfica,Y,AM,90,0,0,0,0,1,0,0,0,,,,3,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-21,Sat,Premier League,Matchweek 9,Away,L 1–2,Manchester Utd,Huddersfield,N,RW,45,0,0,0,0,0,0,0,0,44,6,1,0,2,0.0,0.0,0.1,1,0,31,38,81.6,3,34,4,0,0,Match Report
2017-2018,2017-10-24,Tue,EFL Cup,Fourth round,Away,W 2–0,Manchester Utd,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-10-28,Sat,Premier League,Matchweek 10,Home,W 1–0,Manchester Utd,Tottenham,Y,AM,64,0,0,0,0,1,1,0,0,48,8,0,0,0,0.0,0.0,0.0,4,0,22,41,53.7,2,38,7,1,3,Match Report
2017-2018,2017-10-31,Tue,Champions Lg,Group stage,Home,W 2–0,eng Manchester Utd,pt Benfica,N,,45,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-05,Sun,Premier League,Matchweek 11,Away,L 0–1,Manchester Utd,Chelsea,Y,AM,61,0,0,0,0,0,0,0,0,26,15,1,0,1,0.0,0.0,0.0,0,0,19,22,86.4,3,14,1,0,0,Match Report
2017-2018,2017-11-09,Thu,Friendlies (M),Friendlies (M),Home,W 4–1,am Armenia,by Belarus,Y*,DM,74,1,1,0,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-13,Mon,Friendlies (M),Friendlies (M),Home,W 3–2,am Armenia,cy Cyprus,Y*,DM,78,1,0,1,1,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2017-11-25,Sat,Premier League,Matchweek 13,Home,W 1–0,Manchester Utd,Brighton,N,LW,20,0,0,0,0,0,0,0,0,11,7,0,0,0,0.0,0.0,0.0,2,0,9,10,90.0,0,6,2,1,1,Match Report
2017-2018,2017-12-20,Wed,EFL Cup,Quarter-finals,Away,L 1–2,Manchester Utd,Bristol City,N,,22,0,0,0,0,2,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2017-12-23,Sat,Premier League,Matchweek 19,Away,D 2–2,Manchester Utd,Leicester City,N,RW,8,0,0,0,0,0,0,0,0,9,4,1,0,1,0.0,0.0,0.0,0,0,2,5,40.0,0,6,1,0,0,Match Report
2017-2018,2017-12-26,Tue,Premier League,Matchweek 20,Home,D 2–2,Manchester Utd,Burnley,N,CM,45,0,0,0,0,1,0,1,0,44,10,1,1,1,0.1,0.1,0.0,3,0,31,39,79.5,2,36,6,2,2,Match Report
2017-2018,2017-12-30,Sat,Premier League,Matchweek 21,Home,D 0–0,Manchester Utd,Southampton,Y,LW,64,0,0,0,0,1,1,0,0,62,10,2,0,4,0.0,0.0,0.2,4,0,40,51,78.4,6,40,7,0,1,Match Report
2017-2018,2018-01-01,Mon,Premier League,Matchweek 22,Away,W 2–0,Manchester Utd,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-05,Fri,FA Cup,Third round,Home,W 2–0,Manchester Utd,Derby County,Y,AM,45,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-01-30,Tue,Premier League,Matchweek 25,Away,L 1–3,Arsenal,Swansea City,N,"CM,DM",31,0,0,0,0,1,1,0,0,42,3,0,1,0,0.3,0.3,0.0,0,0,27,36,75.0,2,30,4,1,1,Match Report
2017-2018,2018-02-03,Sat,Premier League,Matchweek 26,Home,W 5–1,Arsenal,Everton,Y,"LW,RW",90,0,3,0,0,2,1,0,0,61,20,4,1,0,0.1,0.1,1.1,5,3,36,46,78.3,3,43,8,1,1,Match Report
2017-2018,2018-02-10,Sat,Premier League,Matchweek 27,Away,L 0–1,Arsenal,Tottenham,Y,AM,64,0,0,0,0,0,0,0,0,34,25,2,1,2,0.0,0.0,0.0,2,0,18,24,75.0,3,25,5,0,0,Match Report
2017-2018,2018-02-15,Thu,Europa Lg,Round of 32,Neutral,W 3–0,eng Arsenal,se Östersund,Y,AM,84,0,1,0,0,6,3,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-02-22,Thu,Europa Lg,Round of 32,Neutral,L 1–2,eng Arsenal,se Östersund,Y,AM,90,0,0,0,0,0,0,1,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-01,Thu,Premier League,Matchweek 28,Home,L 0–3,Arsenal,Manchester City,Y,RW,90,0,0,0,0,2,1,0,0,65,16,4,0,6,0.1,0.1,0.1,2,0,28,40,70.0,2,47,8,1,5,Match Report
2017-2018,2018-03-04,Sun,Premier League,Matchweek 29,Away,L 1–2,Arsenal,Brighton,Y,RW,82,0,0,0,0,3,2,0,0,64,16,0,0,0,0.1,0.1,0.1,3,0,38,53,71.7,5,48,9,1,2,Match Report
2017-2018,2018-03-08,Thu,Europa Lg,Round of 16,Away,W 2–0,eng Arsenal,it Milan,Y,AM,90,1,0,0,0,3,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-11,Sun,Premier League,Matchweek 30,Home,W 3–0,Arsenal,Watford,Y,RW,77,1,1,0,0,1,1,0,0,66,9,4,1,4,0.1,0.1,0.3,1,1,32,47,68.1,2,53,7,0,0,Match Report
2017-2018,2018-03-15,Thu,Europa Lg,Round of 16,Home,W 3–1,eng Arsenal,it Milan,Y,AM,69,0,0,0,0,3,1,0,0,,,,1,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-24,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,am Armenia,ee Estonia,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-03-27,Tue,Friendlies (M),Friendlies (M),Home,L 0–1,am Armenia,lt Lithuania,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-01,Sun,Premier League,Matchweek 32,Home,W 3–0,Arsenal,Stoke City,N,AM,15,0,0,0,0,1,1,0,0,13,1,0,0,0,0.1,0.1,0.0,2,0,8,11,72.7,1,5,1,0,0,Match Report
2017-2018,2018-04-05,Thu,Europa Lg,Quarter-finals,Home,W 4–1,eng Arsenal,ru CSKA Moscow,Y,AM,61,0,0,0,0,4,1,0,0,,,,0,,,,,,,,,,,,,,,Match Report
2017-2018,2018-04-29,Sun,Premier League,Matchweek 36,Away,L 1–2,Arsenal,Manchester Utd,Y,AM,75,1,0,0,0,3,1,0,0,48,7,1,0,1,0.2,0.2,0.1,1,0,24,34,70.6,3,44,8,1,3,Match Report
2017-2018,2018-05-03,Thu,Europa Lg,Semi-finals,Away,L 0–1,eng Arsenal,es Atlético Madrid,N,,22,0,0,0,0,1,0,0,0,,,,0,,,,,,,,,,,,,,,Match Report
