Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-09-28,Sun,Premier League,Matchweek 6,Away,L 0–4,Burnley,West Brom,N,,45,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,,,Match Report
2014-2015,2014-10-18,Sat,Premier League,Matchweek 8,Home,L 1–3,Burnley,West Ham,N,,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-10-26,Sun,Premier League,Matchweek 9,Home,L 1–3,Burnley,Everton,N,,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,Match Report
2014-2015,2014-11-01,Sat,Premier League,Matchweek 10,Away,L 0–3,Burnley,Arsenal,N,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-11-08,Sat,Premier League,Matchweek 11,Home,W 1–0,Burnley,Hull City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Away,L 0–2,Burnley,QPR,Y,,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Home,W 1–0,Burnley,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-20,Sat,Premier League,Matchweek 17,Away,L 1–2,Burnley,Tottenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Away,D 2–2,Burnley,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-24,Sat,FA Cup,Fourth round,Away,W 2–1,Reading,Cardiff City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-27,Tue,Championship,Matchweek 27,Away,D 0–0,Reading,Millwall,Y,,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-31,Sat,Championship,Matchweek 28,Home,W 2–0,Reading,Sheffield Weds,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-07,Sat,Championship,Matchweek 29,Away,W 2–1,Reading,Wolves,Y,,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-10,Tue,Championship,Matchweek 30,Home,L 0–2,Reading,Leeds United,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-14,Sat,FA Cup,Fifth round,Away,W 2–1,Reading,Derby County,Y,,78,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-17,Tue,Championship,Matchweek 31,Home,L 0–1,Reading,Wigan Athletic,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-21,Sat,Championship,Matchweek 32,Away,W 1–0,Reading,Ipswich Town,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-24,Tue,Championship,Matchweek 33,Away,L 0–3,Reading,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-28,Sat,Championship,Matchweek 34,Home,L 0–3,Reading,Nott'ham Forest,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-03,Tue,Championship,Matchweek 35,Away,D 1–1,Reading,Bolton,Y,,78,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-07,Sat,FA Cup,Quarter-finals,Away,D 0–0,Reading,Bradford City,Y,,83,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-10,Tue,Championship,Matchweek 36,Home,W 2–1,Reading,Brighton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-16,Mon,FA Cup,Quarter-finals,Home,W 3–0,Reading,Bradford City,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-11,Sat,Championship,Matchweek 42,Home,D 0–0,Reading,Blackburn,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-14,Tue,Championship,Matchweek 43,Home,L 0–1,Reading,Bournemouth,Y,,67,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-18,Sat,FA Cup,Semi-finals,Home,L 1–2,Reading,Arsenal,Y,,105,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-04-22,Wed,Championship,Matchweek 38,Home,L 0–1,Reading,Birmingham City,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-25,Sat,Championship,Matchweek 45,Home,L 0–2,Reading,Brentford,Y,,66,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-28,Tue,Championship,Matchweek 44,Away,L 1–2,Reading,Rotherham Utd,Y,,62,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-02,Sat,Championship,Matchweek 46,Away,W 3–0,Reading,Derby County,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
