Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-24,Sun,Premier League,Matchweek 2,Away,L 0–4,QPR,Tottenham,Y,,90,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Home,W 1–0,QPR,Sunderland,Y,,90,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,,,Match Report
2014-2015,2014-09-06,Sat,Friendlies (M),Friendlies (M),Home,D 0–0,cl Chile,mx Mexico,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-09,Tue,Friendlies (M),Friendlies (M),Home,W 1–0,cl Chile,ht Haiti,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-14,Sun,Premier League,Matchweek 4,Away,L 0–4,QPR,Manchester Utd,Y,,90,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,,,Match Report
2014-2015,2014-09-20,Sat,Premier League,Matchweek 5,Home,D 2–2,QPR,Stoke City,Y,,90,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Away,L 1–2,QPR,Southampton,Y,,90,0,0,0,0,0,0,0,0,1,1,0,3,4,3,0,,,Match Report
2014-2015,2014-10-05,Sun,Premier League,Matchweek 7,Away,L 0–2,QPR,West Ham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-10-19,Sun,Premier League,Matchweek 8,Home,L 2–3,QPR,Liverpool,Y,,90,0,0,0,0,0,0,0,0,2,2,1,4,5,5,0,,,Match Report
2014-2015,2014-10-27,Mon,Premier League,Matchweek 9,Home,W 2–0,QPR,Aston Villa,Y,,90,0,0,0,0,0,0,0,0,1,0,0,1,4,5,0,,,Match Report
2014-2015,2014-11-01,Sat,Premier League,Matchweek 10,Away,L 1–2,QPR,Chelsea,Y,,90,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,,,Match Report
2014-2015,2014-11-08,Sat,Premier League,Matchweek 11,Home,D 2–2,QPR,Manchester City,Y,,90,0,1,0,0,0,0,1,0,1,1,0,3,1,4,0,,,Match Report
2014-2015,2014-11-14,Fri,Friendlies (M),Friendlies (M),Home,W 5–0,cl Chile,ve Venezuela,Y,RB,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-18,Tue,Friendlies (M),Friendlies (M),Home,L 1–2,cl Chile,uy Uruguay,Y,RB,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Away,L 0–1,QPR,Newcastle Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Home,W 3–2,QPR,Leicester City,Y,,90,0,0,0,0,1,0,0,0,0,1,0,5,3,2,0,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Away,L 0–2,QPR,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,W 2–0,QPR,Burnley,Y,,90,0,0,0,0,1,0,0,0,1,1,0,5,0,3,0,,,Match Report
2014-2015,2014-12-15,Mon,Premier League,Matchweek 16,Away,L 1–3,QPR,Everton,Y,,90,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,L 1–2,QPR,Arsenal,Y,,90,0,0,0,0,1,1,0,0,1,1,0,3,1,2,0,,,Match Report
