Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-09,Sat,League Two,Matchweek 1,Home,D 1–1,Exeter City,Portsmouth,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-12,Tue,League Cup,First round,Home,L 0–2,Exeter City,Bournemouth,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,League Two,Matchweek 2,Away,L 0–3,Exeter City,Plymouth Argyle,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-19,Tue,League Two,Matchweek 3,Away,L 0–1,Exeter City,Burton Albion,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-23,Sat,League Two,Matchweek 4,Home,D 1–1,Exeter City,York City,Y,,81,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-30,Sat,League Two,Matchweek 5,Away,L 0–1,Exeter City,Northampton,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-06,Sat,League Two,Matchweek 6,Home,L 1–2,Exeter City,Mansfield Town,N,,45,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,League Two,Matchweek 7,Home,D 1–1,Exeter City,Oxford United,Y,,81,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-16,Tue,League Two,Matchweek 8,Away,W 2–1,Exeter City,Cambridge Utd,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-20,Sat,League Two,Matchweek 9,Away,W 2–1,Exeter City,Tranmere Rovers,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-27,Sat,League Two,Matchweek 10,Home,W 2–1,Exeter City,Bury,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-03,Fri,League Two,Matchweek 11,Away,W 2–1,Exeter City,Dag & Red,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-11,Sat,League Two,Matchweek 12,Home,L 1–2,Exeter City,Hartlepool Utd,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-18,Sat,League Two,Matchweek 13,Away,D 1–1,Exeter City,Southend United,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-21,Tue,League Two,Matchweek 14,Home,W 2–1,Exeter City,Wycombe,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-10-26,Sun,League Two,Matchweek 15,Away,W 2–0,Exeter City,Morecambe,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-01,Sat,League Two,Matchweek 16,Home,D 1–1,Exeter City,Luton Town,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-07,Fri,FA Cup,First round,Away,L 0–1,Exeter City,Warrington,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-16,Sun,League Two,Matchweek 17,Away,D 2–2,Exeter City,Newport County,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-22,Sat,League Two,Matchweek 18,Home,W 3–2,Exeter City,Shrewsbury,Y,,90,0,1,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-11-28,Fri,League Two,Matchweek 19,Away,W 3–2,Exeter City,Acc'ton Stanley,Y,,90,1,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-12-06,Sat,League Two,Matchweek 34,Home,D 1–1,Exeter City,Burton Albion,Y,,90,0,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-13,Sat,League Two,Matchweek 20,Home,W 2–0,Exeter City,Carlisle United,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-20,Sat,League Two,Matchweek 21,Away,L 0–1,Exeter City,Stevenage,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-26,Fri,League Two,Matchweek 22,Home,W 1–0,Exeter City,Cheltenham,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-31,Sat,League Two,Matchweek 28,Home,L 1–2,Exeter City,Tranmere Rovers,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-01,Sun,Premier League,Matchweek 23,Away,W 1–0,Swansea City,Southampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-04,Sat,Premier League,Matchweek 31,Home,W 3–1,Swansea City,Hull City,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2015-04-11,Sat,Premier League,Matchweek 32,Home,D 1–1,Swansea City,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-18,Sat,Premier League,Matchweek 33,Away,L 0–2,Swansea City,Leicester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-25,Sat,Premier League,Matchweek 34,Away,W 3–2,Swansea City,Newcastle Utd,N,,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,Match Report
2014-2015,2015-05-02,Sat,Premier League,Matchweek 35,Home,W 2–0,Swansea City,Stoke City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-11,Mon,Premier League,Matchweek 36,Away,W 1–0,Swansea City,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-17,Sun,Premier League,Matchweek 37,Home,L 2–4,Swansea City,Manchester City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-24,Sun,Premier League,Matchweek 38,Away,L 0–1,Swansea City,Crystal Palace,N,,21,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,Match Report
