Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Home,L 0–1,Stoke City,Aston Villa,Y,,69,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,,,Match Report
2014-2015,2014-08-24,Sun,Premier League,Matchweek 2,Away,D 1–1,Stoke City,Hull City,Y,,90,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,,,Match Report
2014-2015,2014-08-27,Wed,League Cup,Second round,Home,W 3–0,Stoke City,Portsmouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Away,W 1–0,Stoke City,Manchester City,Y,,90,1,0,0,0,2,1,0,0,0,4,1,4,0,0,0,,,Match Report
2014-2015,2014-09-05,Fri,Africa Cup of Nations qualification,Group stage,Home,W 2–0,sn Senegal,eg Egypt,Y,,67,1,,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-10,Wed,Africa Cup of Nations qualification,Group stage,Away,W 2–0,sn Senegal,bw Botswana,Y,,76,0,,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Home,L 0–1,Stoke City,Leicester City,N,,17,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,,,Match Report
2014-2015,2014-09-20,Sat,Premier League,Matchweek 5,Away,D 2–2,Stoke City,QPR,Y,,90,1,0,0,0,2,1,1,0,3,1,0,1,2,0,0,,,Match Report
2014-2015,2014-09-23,Tue,League Cup,Third round,Away,W 2–1,Stoke City,Sunderland,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-29,Mon,Premier League,Matchweek 6,Home,W 1–0,Stoke City,Newcastle Utd,Y,,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Match Report
2014-2015,2014-10-19,Sun,Premier League,Matchweek 8,Home,W 2–1,Stoke City,Swansea City,Y,,61,0,0,0,0,3,0,1,0,2,0,0,1,0,0,0,,,Match Report
2014-2015,2014-10-25,Sat,Premier League,Matchweek 9,Away,L 0–1,Stoke City,Southampton,N,,39,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,,,Match Report
2014-2015,2014-10-29,Wed,League Cup,Fourth round,Home,L 2–3,Stoke City,Southampton,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-01,Sat,Premier League,Matchweek 10,Home,D 2–2,Stoke City,West Ham,Y,,90,1,0,0,0,3,2,0,0,3,1,0,0,0,0,0,,,Match Report
2014-2015,2014-11-09,Sun,Premier League,Matchweek 11,Away,W 2–1,Stoke City,Tottenham,Y,,90,0,1,0,0,1,0,0,0,4,1,1,1,2,1,0,,,Match Report
2014-2015,2014-11-15,Sat,Africa Cup of Nations qualification,Group stage,Away,W 1–0,sn Senegal,eg Egypt,Y,,78,1,,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-19,Wed,Africa Cup of Nations qualification,Group stage,Home,W 3–0,sn Senegal,bw Botswana,N,,30,0,,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Home,L 1–2,Stoke City,Burnley,Y,,59,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Away,L 0–1,Stoke City,Liverpool,Y,,90,0,0,0,0,4,2,0,0,1,0,0,0,3,0,0,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Away,L 1–2,Stoke City,Manchester Utd,Y,,90,0,0,0,0,2,2,0,0,1,0,0,1,0,0,0,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,W 3–2,Stoke City,Arsenal,Y,,69,0,1,0,0,1,0,0,0,3,2,1,1,1,0,0,,,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,D 1–1,Stoke City,Crystal Palace,Y,,90,0,0,0,0,1,0,0,0,2,4,0,2,1,2,0,,,Match Report
2014-2015,2014-12-22,Mon,Premier League,Matchweek 17,Home,L 0–2,Stoke City,Chelsea,N,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,W 1–0,Stoke City,Everton,Y,,89,0,0,0,0,4,1,0,0,3,1,2,3,1,0,0,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,W 2–0,Stoke City,West Brom,Y,,90,2,0,0,0,2,2,0,0,3,2,1,2,1,2,0,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,D 1–1,Stoke City,Manchester Utd,Y,,90,0,0,0,0,3,0,0,0,1,2,1,0,2,0,0,,,Match Report
2014-2015,2015-01-04,Sun,FA Cup,Third round,Home,W 3–1,Stoke City,Wrexham,Y,,60,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-09,Fri,Friendlies (M),Friendlies (M),Home,W 1–0,sn Senegal,ga Gabon,N,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-13,Tue,Friendlies (M),Friendlies (M),Home,W 5–2,sn Senegal,gn Guinea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-19,Mon,Africa Cup of Nations,Group stage,Away,W 2–1,sn Senegal,gh Ghana,Y,,90,1,1,0,0,7,2,0,0,1,2,1,0,0,0,0,0,0,Match Report
2014-2015,2015-01-23,Fri,Africa Cup of Nations,Group stage,Away,D 1–1,sn Senegal,za South Africa,Y,,90,0,0,0,0,3,0,0,0,0,2,3,3,0,0,0,0,0,Match Report
2014-2015,2015-01-27,Tue,Africa Cup of Nations,Group stage,Home,L 0–2,sn Senegal,dz Algeria,Y,,90,0,0,0,0,1,0,1,0,2,2,0,2,0,0,0,0,0,Match Report
2014-2015,2015-01-31,Sat,Premier League,Matchweek 23,Home,W 3–1,Stoke City,QPR,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-08,Sun,Premier League,Matchweek 24,Away,D 1–1,Stoke City,Newcastle Utd,Y,,90,0,0,0,0,1,1,0,0,3,2,0,3,3,0,0,,,Match Report
2014-2015,2015-02-11,Wed,Premier League,Matchweek 25,Home,L 1–4,Stoke City,Manchester City,Y,,90,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,,,Match Report
2014-2015,2015-02-14,Sat,FA Cup,Fifth round,Away,L 1–4,Stoke City,Blackburn,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-02-21,Sat,Premier League,Matchweek 26,Away,W 2–1,Stoke City,Aston Villa,Y,,90,1,0,0,0,1,1,0,0,1,3,1,2,0,0,0,,,Match Report
2014-2015,2015-02-28,Sat,Premier League,Matchweek 27,Home,W 1–0,Stoke City,Hull City,Y,,69,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,Match Report
