Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-12-13,Sat,Premier League,Matchweek 16,Away,L 1–4,Newcastle Utd,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-17,Wed,League Cup,Quarter-finals,Away,L 0–4,Newcastle Utd,Tottenham,N,,11,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-26,Fri,Premier League,Matchweek 18,Away,L 1–3,Newcastle Utd,Manchester Utd,N,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,Match Report
2014-2015,2015-01-03,Sat,FA Cup,Third round,Away,L 0–1,Newcastle Utd,Leicester City,Y,,78,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Away,L 0–2,Newcastle Utd,Chelsea,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-13,Fri,Championship,Regular Season,Home,L 0–2,Rangers,Hibernian,Y,,77,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-20,Fri,Championship,Regular Season,Away,W 2–1,Rangers,Raith Rovers,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-02-27,Fri,Championship,Regular Season,Away,D 1–1,Rangers,Falkirk,Y,,76,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-07,Sat,Championship,Regular Season,Away,D 0–0,Rangers,Cowdenbeath,Y,,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-10,Tue,Championship,Regular Season,Home,D 1–1,Rangers,Queens,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-14,Sat,Championship,Regular Season,Home,D 1–1,Rangers,Livingston,Y,,72,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-22,Sun,Championship,Regular Season,Away,W 2–0,Rangers,Hibernian,N,,6,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-03-28,Sat,Championship,Regular Season,Home,W 4–1,Rangers,Cowdenbeath,N,,21,2,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-05,Sun,Championship,Regular Season,Home,W 2–1,Rangers,Hearts,Y,,45,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-09,Thu,Championship,Regular Season,Away,L 0–3,Rangers,Queens,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-12,Sun,Championship,Regular Season,Home,W 4–0,Rangers,Raith Rovers,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-15,Wed,Championship,Regular Season,Away,D 1–1,Rangers,Livingston,Y,,90,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-04-18,Sat,Championship,Regular Season,Away,W 3–1,Rangers,Dumbarton,Y,,85,1,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-25,Sat,Championship,Regular Season,Home,D 2–2,Rangers,Falkirk,Y,,90,1,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-02,Sat,Championship,Regular Season,Away,D 2–2,Rangers,Hearts,Y,,81,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
