Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-27,Wed,League Cup,Second round,Home,W 3–0,Stoke City,Portsmouth,N,,10,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-29,Sat,Premier League,Matchweek 13,Away,L 0–1,Stoke City,Liverpool,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-02,Tue,Premier League,Matchweek 14,Away,L 1–2,Stoke City,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Home,W 3–2,Stoke City,Arsenal,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-28,Sun,Premier League,Matchweek 19,Home,W 2–0,Stoke City,West Brom,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-01,Thu,Premier League,Matchweek 20,Home,D 1–1,Stoke City,Manchester Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-04,Sun,FA Cup,Third round,Home,W 3–1,Stoke City,Wrexham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-11,Wed,Premier League,Matchweek 25,Home,L 1–4,Stoke City,Manchester City,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2015-02-14,Sat,FA Cup,Fifth round,Away,L 1–4,Stoke City,Blackburn,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-21,Sat,Premier League,Matchweek 26,Away,W 2–1,Stoke City,Aston Villa,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-04,Wed,Premier League,Matchweek 28,Home,W 2–0,Stoke City,Everton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
