Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-07-01,Tue,FIFA World Cup,Round of 16,Neutral,W 2–1,be Belgium,us United States,N,,61,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-07-05,Sat,FIFA World Cup,Quarter-finals,Neutral,L 0–1,be Belgium,ar Argentina,Y,,58,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Away,D 2–2,Everton,Leicester City,N,,10,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Home,D 2–2,Everton,Arsenal,Y,,84,0,0,0,0,3,0,0,0,0,2,2,3,1,0,0,,,Match Report
2014-2015,2014-08-30,Sat,Premier League,Matchweek 3,Home,L 3–6,Everton,Chelsea,Y,,90,1,0,0,0,6,3,0,0,1,2,0,8,2,1,0,,,Match Report
2014-2015,2014-09-04,Thu,Friendlies (M),Friendlies (M),Home,W 2–0,be Belgium,au Australia,Y,AM,61,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-09-13,Sat,Premier League,Matchweek 4,Away,W 2–0,Everton,West Brom,Y,,90,1,0,0,0,3,1,0,0,1,0,0,3,0,0,0,,,Match Report
2014-2015,2014-09-18,Thu,Europa Lg,Group stage,Home,W 4–1,eng Everton,de Wolfsburg,Y,,90,1,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-09-21,Sun,Premier League,Matchweek 5,Home,L 2–3,Everton,Crystal Palace,N,,27,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,Match Report
2014-2015,2014-09-23,Tue,League Cup,Third round,Away,L 0–3,Everton,Swansea City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-09-27,Sat,Premier League,Matchweek 6,Away,D 1–1,Everton,Liverpool,Y,,30,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,Match Report
2014-2015,2014-11-22,Sat,Premier League,Matchweek 12,Home,W 2–1,Everton,West Ham,Y,,65,0,0,0,0,1,0,1,0,1,1,2,1,1,0,0,,,Match Report
2014-2015,2014-11-27,Thu,Europa Lg,Group stage,Away,W 2–0,eng Everton,de Wolfsburg,Y,,83,1,1,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-11-30,Sun,Premier League,Matchweek 13,Away,L 1–2,Everton,Tottenham,Y,,60,1,0,0,0,2,1,1,0,1,3,1,1,1,0,0,,,Match Report
2014-2015,2014-12-03,Wed,Premier League,Matchweek 14,Home,D 1–1,Everton,Hull City,Y,,63,0,1,0,0,2,1,0,0,1,1,1,4,1,0,0,,,Match Report
2014-2015,2014-12-06,Sat,Premier League,Matchweek 15,Away,L 0–1,Everton,Manchester City,Y,,88,0,0,0,0,5,0,0,0,2,1,1,3,0,1,0,,,Match Report
2014-2015,2014-12-15,Mon,Premier League,Matchweek 16,Home,W 3–1,Everton,QPR,Y,,89,1,0,0,0,2,1,0,0,0,2,1,1,1,1,0,,,Match Report
