Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2014-08-16,Sat,Premier League,Matchweek 1,Away,L 1–2,Crystal Palace,Arsenal,N,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Match Report
2014-2015,2014-08-23,Sat,Premier League,Matchweek 2,Home,L 1–3,Crystal Palace,West Ham,Y,,82,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,,,Match Report
2014-2015,2014-11-29,Sat,Championship,Matchweek 19,Away,D 1–1,Blackpool,Rotherham Utd,Y,,55,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-06,Sat,Championship,Matchweek 20,Home,W 1–0,Blackpool,Birmingham City,Y,,60,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2014-12-13,Sat,Championship,Matchweek 21,Away,D 2–2,Blackpool,Charlton Ath,N,,,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-20,Sat,Championship,Matchweek 22,Home,L 1–6,Blackpool,Bournemouth,Y,,45,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2014-12-26,Fri,Championship,Matchweek 23,Away,L 0–1,Blackpool,Sheffield Weds,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2014-12-28,Sun,Championship,Matchweek 24,Home,D 1–1,Blackpool,Rotherham Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-01-04,Sun,FA Cup,Third round,Away,W 4–0,Crystal Palace,Dover Athletic,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-01-31,Sat,Championship,Matchweek 28,Home,L 0–2,Cardiff City,Derby County,Y,,80,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-07,Sat,Championship,Matchweek 29,Away,D 1–1,Cardiff City,Sheffield Weds,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-10,Tue,Championship,Matchweek 30,Home,D 0–0,Cardiff City,Brighton,Y,,45,0,0,0,0,,,1,0,,,,,,,0,,,Match Report
2014-2015,2015-02-17,Tue,Championship,Matchweek 31,Home,D 1–1,Cardiff City,Blackburn,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-21,Sat,Championship,Matchweek 32,Away,D 0–0,Cardiff City,Huddersfield,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-24,Tue,Championship,Matchweek 33,Away,W 1–0,Cardiff City,Wigan Athletic,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-28,Sat,Championship,Matchweek 34,Home,L 0–1,Cardiff City,Wolves,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-03,Tue,Championship,Matchweek 35,Away,W 3–1,Cardiff City,Rotherham Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-07,Sat,Championship,Matchweek 36,Home,L 1–2,Cardiff City,Charlton Ath,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-14,Sat,Championship,Matchweek 37,Away,W 2–1,Cardiff City,Brentford,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-17,Tue,Championship,Matchweek 38,Home,D 1–1,Cardiff City,Bournemouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-21,Sat,Championship,Matchweek 39,Home,W 2–0,Cardiff City,Birmingham City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-04,Sat,Championship,Matchweek 40,Away,D 1–1,Cardiff City,Reading,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-06,Mon,Championship,Matchweek 41,Home,L 0–3,Cardiff City,Bolton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-11,Sat,Championship,Matchweek 42,Away,W 2–1,Cardiff City,Leeds United,N,,12,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-14,Tue,Championship,Matchweek 43,Away,L 1–3,Cardiff City,Ipswich Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-18,Sat,Championship,Matchweek 44,Home,D 0–0,Cardiff City,Millwall,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-25,Sat,Championship,Matchweek 45,Home,W 3–2,Cardiff City,Blackpool,N,,68,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-05-02,Sat,Championship,Matchweek 46,Away,W 2–1,Cardiff City,Nott'ham Forest,Y,,90,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
