Season,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon,Match Report
2014-2015,2015-01-10,Sat,Premier League,Matchweek 21,Home,L 0–1,Sunderland,Liverpool,N,,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,Match Report
2014-2015,2015-01-31,Sat,League Two,Matchweek 28,Away,W 1–0,Shrewsbury,Newport County,Y,,75,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-07,Sat,League Two,Matchweek 29,Home,D 1–1,Shrewsbury,Southend United,Y,,57,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-02-10,Tue,League Two,Matchweek 30,Away,W 2–1,Shrewsbury,Carlisle United,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-14,Sat,League Two,Matchweek 31,Home,W 2–0,Shrewsbury,AFC Wimbledon,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-21,Sat,League Two,Matchweek 32,Away,L 1–2,Shrewsbury,Tranmere Rovers,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-02-28,Sat,League Two,Matchweek 33,Home,L 1–2,Shrewsbury,Northampton,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-03,Tue,League Two,Matchweek 34,Away,W 2–1,Shrewsbury,Acc'ton Stanley,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-07,Sat,League Two,Matchweek 35,Home,D 1–1,Shrewsbury,Cambridge Utd,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-14,Sat,League Two,Matchweek 36,Away,L 0–1,Shrewsbury,Wycombe,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-17,Tue,League Two,Matchweek 37,Away,W 4–1,Shrewsbury,Morecambe,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-21,Sat,League Two,Matchweek 38,Home,W 2–0,Shrewsbury,Oxford United,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-03-28,Sat,League Two,Matchweek 39,Away,W 2–0,Shrewsbury,Portsmouth,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-03,Fri,League Two,Matchweek 40,Home,W 2–0,Shrewsbury,Dag & Red,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-06,Mon,League Two,Matchweek 41,Away,W 1–0,Shrewsbury,Mansfield Town,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-11,Sat,League Two,Matchweek 42,Home,W 4–0,Shrewsbury,Exeter City,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-04-14,Tue,League Two,Matchweek 43,Away,L 0–1,Shrewsbury,Bury,N,,6,0,0,0,0,,,0,0,,,,,,,0,,,Match Report
2014-2015,2015-04-25,Sat,League Two,Matchweek 45,Away,W 1–0,Shrewsbury,Cheltenham,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
2014-2015,2015-05-02,Sat,League Two,Matchweek 46,Home,L 0–2,Shrewsbury,Plymouth Argyle,N,"On matchday squad, but did not play",,,,,,,,,,,,,,,,,,,Match Report
